Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Gloucester County Sheriff's Office,06/30/2009,10-FS19501,01,2005 FORD PICKUP TRUCK,Return To Owner,"$8,000.00",07/14/2009,09/29/2009,,,$0.00,09/29/2009
Gloucester County Sheriff's Office,06/30/2009,11-FS02505,01,13.4213 ACRES-PETSWORTH MAG. DISTRICT,Forfeiture,"$75,000.00",01/25/2011,01/25/2011,,,"$75,000.00",01/25/2011
Gloucester County Sheriff's Office,12/23/2009,10-FS01403,01,1999 ACURA 4 DOOR,Return To Owner,"$1,000.00",01/14/2010,10/17/2012,,,$0.00,10/17/2012
Gloucester County Sheriff's Office,07/25/2010,11-FS21107,01,1995 HONDA,Return To Owner,$100.00,07/30/2010,10/17/2012,,,$0.00,10/17/2012
Gloucester County Sheriff's Office,07/25/2010,11-FS21107,02,$536.00 U.S. CURRENCY,Forfeiture,$536.00,07/30/2010,04/29/2011,,,$536.00,04/29/2011
Gloucester County Sheriff's Office,06/15/2011,12-FS13001,01,$800.00 US CURRENCY,Return To Owner,$800.00,05/09/2012,05/09/2012,,,$0.00,05/09/2012
Gloucester County Sheriff's Office,01/11/2012,12-FS02301,01,1993 Jeep SUV,Pending,"$1,000.00",01/23/2012,04/12/2012,,,$0.00,04/12/2012
Gloucester County Sheriff's Office,06/15/2014,15-FS18921,01,"$6,688.00 U.S. Currency",Pending,"$6,688.00",07/08/2014,,,,$0.00,
