Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Arlington County Police Department,05/22/2008,08-FS16902,01,"$2,583.00 U.S. CURRENCY",Return To Owner,"$2,583.00",06/17/2008,11/14/2014,,,$0.00,11/14/2014
Arlington County Police Department,07/14/2008,10-FS26601,01,2005 HONDA PILOT,Pending,"$14,300.00",09/23/2009,09/23/2009,,,$0.00,09/23/2009
Arlington County Police Department,09/02/2008,09-FS26701,01,1998 MERCEDES BENZ,Dismissal,"$6,375.00",09/23/2008,09/22/2014,,,$0.00,09/22/2014
Arlington County Police Department,09/26/2008,09-FS27508,01,"$1,390.00 U.S. CURRENCY",Return To Owner,"$1,390.00",10/01/2008,03/04/2014,,,$0.00,03/04/2014
Arlington County Police Department,12/19/2008,09-FS35805,01,"$1,037.00 U.S. CURRENCY",Return To Owner,"$1,037.00",12/23/2008,03/04/2014,,,$0.00,03/04/2014
Arlington County Police Department,01/13/2009,09-FS03412,01,2001 CHEVROLET SUBURBAN,Pending,"$5,700.00",02/03/2009,04/23/2010,,,$0.00,04/23/2010
Arlington County Police Department,04/01/2009,09-FS11302,01,NIKON D40 CAMERA,Pending,$500.00,04/23/2009,,,,$0.00,
Arlington County Police Department,04/01/2009,09-FS11302,02,MOVADO WATCH,Pending,$500.00,04/23/2009,,,,$0.00,
Arlington County Police Department,04/01/2009,09-FS11302,03,ROYAL SOVEREIGN CASH COUNTER,Pending,$500.00,04/23/2009,,,,$0.00,
Arlington County Police Department,04/10/2009,09-FS11301,01,2005 HONDA M/C CBR 600R,Forfeiture,"$6,000.00",04/23/2009,01/14/2010,02/20/2013,,$0.00,02/20/2013
Arlington County Police Department,04/10/2009,09-FS11301,02,SONY TELEVISION 40 INCH MODEL KDL-40XBR2,Pending,$500.00,04/23/2009,01/14/2010,,,$0.00,01/17/2012
Arlington County Police Department,04/10/2009,09-FS11301,03,"$13,257.00 U.S. CURRENCY",Forfeiture,"$13,257.00",04/23/2009,01/14/2010,,,"$13,257.00",01/14/2010
Arlington County Police Department,04/15/2009,09-FS10703,01,2005 PONTIAC GRAND AM,Return To Owner,"$4,575.00",04/17/2009,03/03/2015,,,$0.00,03/03/2015
Arlington County Police Department,05/02/2009,12-FS34904,01,2003 Chevrolet Trailblazer,Pending,"$5,000.00",12/15/2011,12/15/2011,,,$0.00,12/15/2011
Arlington County Police Department,05/05/2009,11-FS11112,01,"$1,900.00 U.S. CURRENCY",Forfeiture,"$1,900.00",04/21/2011,05/04/2011,,,"$1,100.00",05/04/2011
Arlington County Police Department,05/28/2009,09-FS18107,01,2006 KIA OPTIMA,Forfeiture,"$5,600.00",06/30/2009,05/29/2014,,,"$1,511.25",05/29/2014
Arlington County Police Department,06/01/2009,10-FS34301,01,2001 CADILLAC DEVILLE,Forfeiture,"$5,000.00",12/09/2009,12/09/2009,,,$0.00,12/09/2009
Arlington County Police Department,06/02/2009,09-FS16206,01,WESTINGHOUSE 32 INCH LCD TV,Pending,$500.00,06/11/2009,01/26/2011,,,$0.00,01/26/2011
Arlington County Police Department,07/01/2009,10-FS18806,01,$518.00 U.S. CURRENCY,Return To Owner,$518.00,07/07/2009,07/13/2010,,,$0.00,07/13/2010
Arlington County Police Department,08/11/2009,10-FS22502,01,2006 BMW 750I,Forfeiture,"$40,000.00",08/13/2009,03/05/2010,,,"$1,500.00",03/05/2010
Arlington County Police Department,08/26/2009,10-FS24302,01,2000 CADILLAC DEVILLE,Pending,"$4,900.00",08/31/2009,,,,$0.00,
Arlington County Police Department,08/27/2009,10-FS24502,01,2000 CADILLAC DEVILLE,Return To Owner,"$4,900.00",09/02/2009,02/01/2010,,,$0.00,02/01/2010
Arlington County Police Department,08/28/2009,10-FS16901,01,1996 SATURN SL2,Forfeiture,"$1,500.00",06/18/2010,06/18/2010,,,$0.00,06/18/2010
Arlington County Police Department,09/03/2009,10-FS25301,01,"$1,271.00 U.S. CURRENCY",Forfeiture,"$1,271.00",09/10/2009,02/12/2013,,,"$1,271.00",02/12/2013
Arlington County Police Department,10/21/2009,10-FS32201,01,"$41,520.00 U.S. CURRENCY",Forfeiture,"$41,520.00",11/18/2009,02/03/2010,,,"$41,520.00",02/03/2010
