Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Claytor Lake Regional Drug Task Force,06/23/2010,10-FS18001,01,2001 CHEVROLET TAHOE,Pending,"$4,800.00",06/29/2010,04/06/2011,10/14/2014,,$0.00,10/14/2014
Claytor Lake Regional Drug Task Force,07/08/2010,11-FS19703,01,$823.00 U.S. CURRENCY,Forfeiture,$823.00,07/16/2010,04/04/2011,,,$823.00,04/04/2011
Claytor Lake Regional Drug Task Force,07/13/2010,11-FS20703,01,"$2,281.00 U.S. CURRENCY",Forfeiture,"$2,281.00",07/26/2010,02/08/2011,,,"$2,281.00",02/08/2011
Claytor Lake Regional Drug Task Force,08/08/2010,11-FS22801,01,2006 HONDA MC,Forfeiture,"$3,000.00",08/16/2010,09/26/2011,,,$0.00,09/26/2011
Claytor Lake Regional Drug Task Force,08/08/2010,11-FS22801,02,"$6,831.00 U.S. CURRENCY",Forfeiture,"$6,831.00",08/16/2010,09/26/2011,,,"$6,831.00",09/26/2011
Claytor Lake Regional Drug Task Force,08/09/2010,11-FS23502,01,"$3,221.00 U.S. CURRENCY",Forfeiture,"$3,221.00",08/23/2010,09/26/2011,,,"$3,221.00",09/26/2011
Claytor Lake Regional Drug Task Force,08/24/2010,11-FS24201,01,"$3,360.00 U.S. CURRENCY",Forfeiture,"$3,360.00",08/30/2010,11/16/2010,,,"$3,360.00",11/16/2010
Claytor Lake Regional Drug Task Force,09/13/2010,11-FS27201,01,"$1,190.00 U.S. CURRENCY",Forfeiture,"$1,190.00",09/29/2010,01/25/2012,,,"$1,190.00",01/25/2012
Claytor Lake Regional Drug Task Force,09/17/2010,11-FS27701,01,$807.00 U.S. CURRENCY,Pending,$807.00,10/04/2010,,,,$0.00,
Claytor Lake Regional Drug Task Force,09/17/2010,11-FS27702,01,$620.00 U.S. CURRENCY,Pending,$620.00,10/04/2010,,,,$0.00,
Claytor Lake Regional Drug Task Force,02/15/2011,11-FS05302,01,$864.00 U.S. CURRENCY,Forfeiture,$864.00,02/22/2011,01/25/2012,,,$864.00,01/25/2012
Claytor Lake Regional Drug Task Force,03/04/2011,11-FS07401,01,1992 BUICK,Forfeiture,"$1,000.00",03/15/2011,01/21/2014,,,$0.00,01/21/2014
Claytor Lake Regional Drug Task Force,05/09/2011,11-FS13005,01,"$1,591.00 U.S. CURRENCY",Forfeiture,"$1,591.00",05/10/2011,11/27/2012,,,"$1,591.00",11/27/2012
Claytor Lake Regional Drug Task Force,05/18/2011,12-FS10301,01,$930.00 U.S. CURRENCY,Forfeiture,$930.00,04/12/2012,04/10/2012,,,$930.00,04/10/2012
Claytor Lake Regional Drug Task Force,06/03/2011,11-FS15804,01,$579.00 U.S. CURRENCY,Pending,$579.00,06/07/2011,,,,$0.00,
Claytor Lake Regional Drug Task Force,06/14/2011,11-FS17802,01,$552.00 U.S. CURRENCY,Pending,$552.00,06/27/2011,,,,$0.00,
Claytor Lake Regional Drug Task Force,07/28/2011,12-FS21505,01,"$1,382.25 U.S. CURRENCY",Forfeiture,"$1,382.25",08/03/2011,04/10/2012,,,"$1,382.25",04/10/2012
Claytor Lake Regional Drug Task Force,09/19/2011,15-FS02971,01,"$3,764.00 U.S. Currency",Forfeiture,"$3,764.00",01/29/2015,12/12/2015,,,"$3,764.00",12/12/2015
Claytor Lake Regional Drug Task Force,12/15/2011,12-FS36103,01,"$1,712.00 U.S. CURRENCY",Forfeiture,"$1,712.00",12/27/2011,10/22/2013,,,"$1,712.00",10/22/2013
Claytor Lake Regional Drug Task Force,02/02/2012,12-FS03908,01,"$9,447.00 U.S. CURRENCY",Forfeiture,"$9,447.00",02/08/2012,06/08/2012,06/18/2012,,"$9,447.00",06/18/2012
Claytor Lake Regional Drug Task Force,02/03/2012,12-FS03704,01,$589.00 U.S. CURRENCY,Forfeiture,$589.00,02/06/2012,06/30/2014,,,$589.00,06/30/2014
Claytor Lake Regional Drug Task Force,02/07/2012,12-FS04404,01,"$2,896.00 U.S. CURRENCY",Forfeiture,"$2,896.00",02/13/2012,07/09/2012,,,"$2,896.00",07/09/2012
Claytor Lake Regional Drug Task Force,02/13/2012,12-FS05203,01,$590.00 U.S. CURRENCY,Forfeiture,$590.00,02/21/2012,06/08/2012,,,$590.00,06/08/2012
Claytor Lake Regional Drug Task Force,02/24/2012,12-FS16006,01,"$2,360.00 US CURRENCY",Forfeiture,"$2,360.00",06/08/2012,06/08/2012,06/18/2012,,"$2,360.00",06/18/2012
Claytor Lake Regional Drug Task Force,02/27/2012,12-FS06516,01,2006 VOLKSWAGON JETTA,Pending,"$11,000.00",03/05/2012,06/27/2012,,,$0.00,06/27/2012
Claytor Lake Regional Drug Task Force,03/16/2013,13-FS08407,01,$910.00 U.S. Currency,Pending,$910.00,03/25/2013,,,,$0.00,
Claytor Lake Regional Drug Task Force,04/14/2014,14-FS09798,01,1987 ford  mustang,Pending,"($511,336.00)",04/07/2014,,,,$0.00,
Claytor Lake Regional Drug Task Force,04/14/2014,14-FS09798,02,"$5,594.00 U.S. Currency",Pending,"$5,594.00",04/07/2014,,,,$0.00,
Claytor Lake Regional Drug Task Force,05/22/2014,14-FS14830,01,"$2,000.00 U.S. Currency",Pending,"$2,000.00",05/29/2014,,,,$0.00,
Claytor Lake Regional Drug Task Force,05/22/2014,14-FS14961,01,"$2,000.00 U.S. Currency",Forfeiture,"$2,000.00",06/04/2014,07/25/2014,,,"$2,000.00",07/25/2014
Claytor Lake Regional Drug Task Force,08/27/2014,15-FS24857,01,$950.00 U.S. Currency,Pending,$950.00,09/05/2014,,,,$0.00,
Claytor Lake Regional Drug Task Force,09/19/2014,15-FS26574,01,$525.00 U.S. Currency,Pending,$525.00,09/22/2014,,,,$0.00,
Claytor Lake Regional Drug Task Force,09/24/2014,15-FS26885,01,"$5,800.00 U.S. Currency",Pending,"$5,800.00",09/25/2014,,,,$0.00,
Claytor Lake Regional Drug Task Force,10/31/2014,15-FS30475,01,"$1,987.00 U.S. Currency",Pending,"$1,987.00",11/04/2014,,,,$0.00,
Claytor Lake Regional Drug Task Force,11/04/2014,15-FS31729,01,$500.00 U.S. Currency,Pending,$500.00,11/13/2014,,,,$0.00,
