Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Nelson County Sheriff's Office,08/13/2009,10-FS23102,01,"$5,725.86 U.S. CURRENCY",Forfeiture,"$5,725.86",08/19/2009,03/24/2011,,,"$5,725.86",03/24/2011
Nelson County Sheriff's Office,08/14/2009,10-FS23101,01,$782.00 U.S. CURRENCY,Return To Owner,$782.00,08/19/2009,02/17/2012,,,$0.00,02/17/2012
Nelson County Sheriff's Office,09/30/2009,10-FS27901,01,$905.00 U.S. CURRENCY,Return To Owner,$905.00,10/06/2009,02/17/2012,,,$0.00,02/17/2012
Nelson County Sheriff's Office,08/27/2010,11-FS27114,01,HP PAVILION LAPTOP,Return To Owner,$500.00,09/28/2010,02/03/2011,,,$0.00,02/03/2011
Nelson County Sheriff's Office,11/23/2010,11-FS33605,01,"$1,050.00 U.S. CURRENCY",Forfeiture,"$1,050.00",12/02/2010,10/18/2011,,,"$1,050.00",10/18/2011
Nelson County Sheriff's Office,12/30/2011,12-FS00602,01,Panasonic TV,Pending,$600.00,01/06/2012,06/01/2012,,,$0.00,06/01/2012
Nelson County Sheriff's Office,12/30/2011,12-FS00603,01,Vizio TV,Pending,$600.00,01/06/2012,06/01/2012,,,$0.00,06/01/2012
Nelson County Sheriff's Office,12/30/2011,12-FS00604,01,Henebry's Diamond Ring,Pending,$500.00,01/06/2012,06/01/2012,,,$0.00,06/01/2012
Nelson County Sheriff's Office,12/30/2011,12-FS01107,01,TROYBILT TILLER,Return To Owner,$900.00,01/11/2012,06/01/2012,,,$0.00,06/01/2012
Nelson County Sheriff's Office,12/30/2011,12-FS01107,02,LINCOLN ELECTRIC WELDER,Return To Owner,"$1,000.00",01/11/2012,06/01/2012,,,$0.00,06/01/2012
Nelson County Sheriff's Office,04/11/2012,12-FS11409,01,1997 FORD F-150 TRUCK,Return To Owner,"$5,000.00",04/23/2012,08/20/2014,,,$0.00,08/20/2014
Nelson County Sheriff's Office,04/11/2012,12-FS11409,02,"$16,103.00 US CURRENCY",Forfeiture,"$16,103.00",04/23/2012,10/03/2014,,,"$2,000.00",10/03/2014
Nelson County Sheriff's Office,04/11/2012,12-FS11409,03,POLARIS 400 SPORTSMAN 4-WHEELER ATV,Pending,$500.00,04/23/2012,08/20/2014,,,$0.00,08/20/2014
Nelson County Sheriff's Office,04/11/2012,12-FS11410,01,8.24 ACRES+ ON RT 623 @INTRUMENT #060001305,Pending,"$60,000.00",04/23/2012,,,,$0.00,
Nelson County Sheriff's Office,05/18/2013,13-FS15102,01,"$2,533.00 U.S. Currency",Forfeiture,"$2,533.00",07/29/2013,09/05/2013,,,"$2,533.00",09/05/2013
Nelson County Sheriff's Office,07/10/2013,14-FS19201,01,"$1,400.00 U.S. Currency",Forfeiture,"$1,400.00",07/22/2013,06/24/2014,,,"$1,400.00",06/24/2014
Nelson County Sheriff's Office,07/11/2013,14-FS31201,01,1995 LINCOLN  Town Car-V8,Dismissal,"$3,500.00",11/08/2013,11/12/2013,,,$0.00,11/12/2013
Nelson County Sheriff's Office,08/22/2013,14-FS23502,01,1999 LINCOLN  Continental-V8,Dismissal,"$4,000.00",08/23/2013,06/09/2014,,,$0.00,06/09/2014
Nelson County Sheriff's Office,09/08/2013,14-FS25301,01,"$7,616.00 U.S. Currency",Forfeiture,"$7,616.00",09/10/2013,06/24/2014,,,"$7,616.00",06/24/2014
Nelson County Sheriff's Office,09/21/2013,14-FS26703,01,2003 DODGE  VAN,Return To Owner,"$3,000.00",09/24/2013,02/27/2014,,,$0.00,02/27/2014
Nelson County Sheriff's Office,09/21/2013,14-FS26703,02,1999 FORD TRUCK  F150 Pickup-V8,Pending,"$5,500.00",09/24/2013,02/21/2014,,,$0.00,02/21/2014
Nelson County Sheriff's Office,11/15/2013,14-FS32202,01,"$1,060.00 U.S. Currency",Forfeiture,"$1,060.00",11/18/2013,06/09/2014,06/24/2014,,"$1,060.00",06/24/2014
Nelson County Sheriff's Office,11/19/2013,14-FS32902,01,"$2,335.00 U.S. Currency",Forfeiture,"$2,335.00",11/25/2013,06/24/2014,,,"$2,335.00",06/24/2014
Nelson County Sheriff's Office,04/09/2014,15-FS25274,01,$808.00 U.S. Currency,Forfeiture,$808.00,09/09/2014,12/23/2014,,,$808.00,12/23/2014
Nelson County Sheriff's Office,04/09/2014,15-FS25275,01,"$3,774.62 U.S. Currency",Forfeiture,"$3,774.62",09/09/2014,12/23/2014,,,"$3,774.62",12/23/2014
Nelson County Sheriff's Office,07/09/2014,15-FS25383,01,"$2,628.00 U.S. Currency",Pending,"$2,628.00",09/10/2014,,,,$0.00,
