Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Amelia County Sheriff's Office,12/18/2009,10-FS36203,01,"$1,892.00 U.S. CURRENCY",Forfeiture,"$1,882.00",12/28/2009,02/12/2010,,,"$1,892.00",02/12/2010
Amelia County Sheriff's Office,12/18/2009,10-FS36203,02,"$1,463.00 U.S. CURRENCY",Forfeiture,"$1,463.00",12/28/2009,02/12/2010,,,"$1,463.00",02/12/2010
Amelia County Sheriff's Office,01/23/2010,10-FS02803,01,"$2,466.00 U.S. CURRENCY",Forfeiture,"$2,466.00",01/28/2010,07/20/2011,,,"$1,644.00",07/20/2011
Amelia County Sheriff's Office,01/25/2010,10-FS02804,01,1994 CHEVROLET PICKUP,Forfeiture,"$1,000.00",01/28/2010,03/16/2010,06/15/2010,,$666.00,06/15/2010
Amelia County Sheriff's Office,07/06/2010,11-FS21501,01,$571.00 U.S. CURRENCY,Forfeiture,$571.00,08/03/2010,03/30/2011,,,$571.00,03/30/2011
Amelia County Sheriff's Office,04/11/2011,11-FS11002,01,1997 GMC SUBURBAN,Forfeiture,"$3,900.00",04/20/2011,06/23/2011,12/13/2011,,"$1,355.00",12/13/2011
Amelia County Sheriff's Office,04/11/2011,11-FS11002,02,"$1,683.00 U.S. CURRENCY",Forfeiture,"$1,683.00",04/20/2011,06/23/2011,,,"$1,683.00",06/23/2011
Amelia County Sheriff's Office,05/22/2011,11-FS15705,01,"$3,530.00 U.S. CURRENCY",Forfeiture,"$3,530.00",06/06/2011,09/30/2011,,,"$1,250.00",09/30/2011
Amelia County Sheriff's Office,09/07/2011,12-FS25901,01,$822.00 U.S. CURRENCY,Forfeiture,$822.00,09/16/2011,11/29/2011,,,$822.00,11/29/2011
Amelia County Sheriff's Office,12/07/2011,12-FS35307,01,COLLECTCTABLE COINS,Forfeiture,"$2,032.69",12/19/2011,01/23/2014,,,"$2,024.67",01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,02,2000 Dodge Truck,Return To Owner,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,03,1964 Ford 2-Door,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$798.35,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,04,1975 Dodge Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,"$1,010.35",01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,05,1975 Ford Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$506.35,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,06,1989 Ford Truck,Return To Owner,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,07,Ford 750 Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,08,1993 Ford Car,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,09,1999 Jeep 4-Door,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,10,1984 Ford Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,11,1985 Toyota Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,12,1984 Ford Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,13,1987 Ford Car,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,14,1973 Ford Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,15,Chevrolet Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,16,Pontiac Firebird,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$998.85,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,17,Ford F100,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,18,Ford Supercab,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,19,Pontiac Ambulance,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,20,1974 Ford Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,21,1980 Datsun Car,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,22,Fleetwood Camper,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
Amelia County Sheriff's Office,12/07/2011,12-FS35307,23,1985 Ford Truck,Forfeiture,$500.00,12/19/2011,01/23/2014,,,$0.00,01/23/2014
