Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Emporia Police Department,10/16/2013,14-FS29609,01,2002 FORD  Mustang,Forfeiture,"$15,000.00",10/23/2013,07/07/2014,,,"$3,000.00",07/07/2014
Emporia Police Department,11/05/2013,14-FS31803,01,"$22,770.00 U.S. Currency",Pending,"$22,770.00",11/14/2013,,,,$0.00,
Emporia Police Department,11/21/2013,14-FS33009,01,"$6,800.00 U.S. Currency",Forfeiture,"$6,800.00",11/26/2013,10/28/2014,,,"$6,800.00",10/28/2014
Emporia Police Department,12/30/2013,14-FS01311,01,"$2,150.00 U.S. Currency",Forfeiture,"$2,150.00",01/13/2014,01/09/2015,,,"$2,150.00",01/09/2015
Emporia Police Department,02/05/2014,14-FS04256,01,"$1,400.00 U.S. Currency",Pending,"$1,400.00",02/11/2014,,,,$0.00,
Emporia Police Department,03/01/2014,14-FS06378,01,"$8,444.00 U.S. Currency",Forfeiture,"$8,444.00",03/04/2014,09/10/2014,,,"$8,444.00",09/10/2014
Emporia Police Department,04/03/2014,14-FS09703,01,1999 NISSAN  Altima-4 Cyl.,Pending,"$3,000.00",03/12/2015,03/11/2015,,,$0.00,03/11/2015
Emporia Police Department,04/03/2014,14-FS09703,02,"$1,830.00 U.S. Currency",Forfeiture,"$1,830.00",03/12/2015,03/11/2015,,,"$1,830.00",03/11/2015
Emporia Police Department,04/13/2014,14-FS10443,01,"$1,160.00 U.S. Currency",Forfeiture,"$1,160.00",04/14/2014,09/26/2014,,,"$1,160.00",09/26/2014
Emporia Police Department,05/01/2014,14-FS12269,01,"$8,820.00 U.S. Currency",Forfeiture,"$8,820.00",05/02/2014,10/28/2014,,,"$2,820.00",10/28/2014
Emporia Police Department,05/01/2014,14-FS12270,01,"$7,410.00 U.S. Currency",Forfeiture,"$7,410.00",05/02/2014,10/28/2014,,,"$2,410.00",10/28/2014
Emporia Police Department,05/16/2014,14-FS15487,01,2001 HONDA  Accord-V6,Pending,"$4,000.00",06/03/2014,12/19/2014,,,$0.00,12/19/2014
Emporia Police Department,05/16/2014,14-FS15487,02,"$29,000.00 U.S. Currency",Forfeiture,"$29,000.00",06/03/2014,12/19/2014,,,"$29,000.00",12/19/2014
Emporia Police Department,08/25/2014,15-FS24636,01,"$1,000.00 U.S. Currency",Pending,"$1,000.00",09/03/2014,,,,$0.00,
Emporia Police Department,10/20/2014,15-FS30155,01,2006 BUICK  Lucerne,Pending,"$7,500.00",10/28/2014,,,,$0.00,
Emporia Police Department,10/20/2014,15-FS30157,01,2006 BUICK  Lucerne,Pending,"$7,500.00",10/28/2014,,,,$0.00,
Emporia Police Department,10/20/2014,15-FS30157,02,"$7,063.00 U.S. Currency",Pending,"$7,063.00",10/28/2014,,,,$0.00,
Emporia Police Department,11/19/2014,15-FS33006,01,"$5,000.00 U.S. Currency",Pending,"$5,000.00",11/26/2014,,,,$0.00,
