Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Hopewell Police Department,02/20/2013,13-FS05702,02,"$10,150.00 U.S. Currency",,"$10,150.00",03/19/2013,,,,$0.00,
Hopewell Police Department,03/01/2013,13-FS07203,01,$645.00 U.S. Currency,,$645.00,03/19/2013,,,,$0.00,
Hopewell Police Department,03/01/2013,13-FS07305,01,1999 CHEVROLET TRUCK  Suburban-V8,,"$2,750.00",03/19/2013,,,,$0.00,
Hopewell Police Department,03/14/2013,13-FS07710,01,2001 HONDA  Accord-4 Cyl.,,"$1,922.00",03/19/2013,,,,$0.00,
Hopewell Police Department,03/21/2013,13-FS08609,01,2003 GMC LIGHT DUTY  Sierra 1500 Pickup-V8,,"$1,000.00",03/27/2013,,,,$0.00,
Hopewell Police Department,03/21/2013,13-FS08614,01,1990 LINCOLN   TOWNCAR,,$566.00,03/28/2013,,,,$0.00,
Hopewell Police Department,03/21/2013,13-FS08715,01,2000 LINCOLN  Town Car-V8,Pending,$700.00,03/28/2013,,,,$0.00,
Hopewell Police Department,03/22/2013,13-FS08716,01,"$2,424.00 U.S. Currency",,"$2,424.00",04/08/2013,,,,$0.00,
Hopewell Police Department,04/08/2013,13-FS09809,01,"$1,209.50 Personal Check",Pending,"$1,209.50",04/08/2013,,,,$0.00,
Hopewell Police Department,04/10/2013,13-FS10009,01,$547.00 U.S. Currency,Forfeiture,$547.00,04/10/2013,03/05/2014,,,$547.00,03/05/2014
Hopewell Police Department,04/19/2013,13-FS11302,01,"$1,075.00 U.S. Currency",Forfeiture,"$1,075.00",04/23/2013,03/05/2014,,,"$1,075.00",03/05/2014
Hopewell Police Department,05/11/2013,13-FS16921,01,"$1,194.00 U.S. Currency",Forfeiture,"$1,194.00",06/18/2013,03/11/2014,,,"$1,194.00",03/11/2014
Hopewell Police Department,06/26/2013,13-FS17805,01,$724.00 U.S. Currency,Forfeiture,$724.00,06/27/2013,03/05/2014,,,$724.00,03/05/2014
Hopewell Police Department,07/02/2013,14-FS19211,01,"$1,055.00 U.S. Currency",Forfeiture,"$1,055.00",07/11/2013,07/14/2014,,,"$1,055.00",07/14/2014
Hopewell Police Department,08/11/2013,14-FS26203,01,$886.00 U.S. Currency,Pending,$886.00,09/19/2013,,,,$0.00,
Hopewell Police Department,08/11/2013,14-FS26704,01,$886.00 U.S. Currency,Forfeiture,$886.00,09/24/2013,03/11/2014,,,$886.00,03/11/2014
Hopewell Police Department,11/02/2013,14-FS31602,01,"$3,216.75 U.S. Currency",Pending,"$3,216.75",11/12/2013,,,,$0.00,
Hopewell Police Department,02/06/2014,14-FS04134,01,$503.20 U.S. Currency,,$503.20,02/10/2014,,,,$0.00,
Hopewell Police Department,02/27/2014,14-FS06274,01,$540.00 U.S. Currency,Pending,$540.00,03/03/2014,,,,$0.00,
Hopewell Police Department,02/27/2014,14-FS06276,01,"$1,451.00 U.S. Currency",Pending,"$1,451.00",03/03/2014,,,,$0.00,
Hopewell Police Department,04/03/2014,14-FS09799,01,"$1,456.00 U.S. Currency",Pending,"$1,456.00",04/07/2014,,,,$0.00,
Hopewell Police Department,04/03/2014,14-FS09799,02,2002 AUDI  A4-4 Cyl. Turbo,Pending,"$4,424.00",04/07/2014,,,,$0.00,
Hopewell Police Department,08/16/2014,15-FS23277,01,"$14,929.00 U.S. Currency",Pending,"$14,929.00",08/20/2014,,,,$0.00,
Hopewell Police Department,08/18/2014,15-FS23275,01,$530.00 U.S. Currency,Pending,$530.00,08/20/2014,,,,$0.00,
Hopewell Police Department,08/18/2014,15-FS23278,01,"$2,071.00 U.S. Currency",Pending,"$2,071.00",08/20/2014,,,,$0.00,
Hopewell Police Department,09/16/2014,15-FS26155,01,"$1,124.00 U.S. Currency",Pending,"$1,124.00",09/18/2014,,,,$0.00,
Hopewell Police Department,10/10/2014,15-FS29314,01,"$1,000.00 U.S. Currency",Pending,"$1,000.00",10/20/2014,,,,$0.00,
Hopewell Police Department,11/05/2014,15-FS32464,01,"$1,096.00 U.S. Currency",Pending,"$1,096.00",11/20/2014,,,,$0.00,
Hopewell Police Department,12/10/2014,15-FS35211,01,$621.00 U.S. Currency,Pending,$621.00,12/18/2014,,,,$0.00,
