Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Fredericksburg Police Department,02/07/2009,09-FS04303,01,"$1,343.00 U.S. CURRENCY",Pending,"$1,343.00",02/12/2009,,,,$0.00,
Fredericksburg Police Department,05/05/2009,09-FS13202,01,"$2,170.00 U.S. CURRENCY",Pending,"$2,170.00",05/12/2009,,,,$0.00,
Fredericksburg Police Department,05/05/2009,09-FS13203,01,$515.00 U.S. CURRENCY,Dismissal,$515.00,05/12/2009,10/02/2014,,,$0.00,10/02/2014
Fredericksburg Police Department,06/30/2009,10-FS18305,01,$810.79 U.S. CURRENCY,Return To Owner,$810.79,07/02/2009,11/25/2013,,,$0.00,11/25/2013
Fredericksburg Police Department,08/17/2009,10-FS23104,01,"$51,500.00 U.S. CURRENCY",Forfeiture,"$51,500.00",08/19/2009,12/09/2009,,,"$29,000.00",12/09/2009
Fredericksburg Police Department,09/02/2009,10-FS25001,01,"$2,039.00 U.S. CURRENCY",Dismissal,"$2,039.00",09/07/2009,11/02/2012,,,$0.00,11/02/2012
Fredericksburg Police Department,10/05/2009,10-FS28012,01,"$4,258.00 U.S. CURRENCY",Forfeiture,"$4,258.00",10/07/2009,03/03/2010,,,"$4,258.00",03/03/2010
Fredericksburg Police Department,10/05/2009,10-FS28013,01,$790.00 U.S. CURRENCY,Forfeiture,$790.00,10/07/2009,01/28/2010,,,$790.00,01/28/2010
Fredericksburg Police Department,10/21/2009,10-FS29606,01,"$1,085.00 U.S. CURRENCY",Forfeiture,"$1,085.00",10/23/2009,06/15/2010,,,$600.00,06/15/2010
Fredericksburg Police Department,01/19/2010,10-FS02513,01,$560.00 U.S. CURRENCY,Forfeiture,$560.00,01/25/2010,11/23/2010,,,$560.00,11/23/2010
Fredericksburg Police Department,01/26/2010,10-FS02901,01,2000 CHEVROLET IMPALA,Return To Owner,"$1,000.00",01/29/2010,10/18/2010,,,$0.00,10/18/2010
Fredericksburg Police Department,01/26/2010,10-FS02902,01,1994 OLDSMOBILE CUTLASS,Forfeiture,$500.00,01/29/2010,10/18/2010,04/14/2011,,$737.00,04/14/2011
Fredericksburg Police Department,02/17/2010,10-FS05004,01,2000 TOYOTA 4 RUNNER,Forfeiture,"$3,200.00",02/19/2010,04/01/2014,,,$0.00,04/01/2014
Fredericksburg Police Department,02/23/2010,10-FS06006,01,"$1,889.00 U.S. CURRENCY",Forfeiture,"$1,889.00",03/01/2010,09/10/2013,,,"$1,889.00",09/10/2013
Fredericksburg Police Department,02/26/2010,10-FS06005,01,"$2,267.00 U.S. CURRENCY",Forfeiture,"$2,267.00",03/01/2010,07/22/2010,,,"$2,267.00",07/22/2010
Fredericksburg Police Department,05/06/2010,10-FS13910,01,$600.00 U.S. CURRENCY,Forfeiture,$600.00,05/19/2010,10/18/2010,,,$600.00,10/18/2010
Fredericksburg Police Department,06/03/2010,10-FS15913,01,$500.00 U.S. CURRENCY,Forfeiture,$500.00,06/08/2010,09/10/2013,,,$500.00,09/10/2013
Fredericksburg Police Department,06/23/2010,10-FS17904,01,1996 FORD EXPLORER,Return To Owner,"$1,500.00",06/28/2010,11/02/2012,,,$0.00,11/02/2012
Fredericksburg Police Department,07/03/2010,11-FS19004,01,"$1,737.00 U.S. CURRENCY",Forfeiture,"$1,737.00",07/09/2010,03/14/2011,,,"$1,737.00",03/14/2011
Fredericksburg Police Department,08/04/2010,11-FS22109,01,$865.00 U.S. CURRENCY,Forfeiture,$865.00,08/09/2010,02/02/2015,,,$865.00,02/02/2015
Fredericksburg Police Department,09/03/2010,11-FS25713,01,$620.00 U.S. CURRENCY,Forfeiture,$620.00,09/14/2010,09/10/2013,,,$620.00,09/10/2013
Fredericksburg Police Department,10/09/2010,11-FS29202,01,"$2,692.00 U.S. CURRENCY",Forfeiture,"$2,692.00",10/19/2010,09/10/2013,,,"$2,692.00",09/10/2013
Fredericksburg Police Department,10/13/2010,11-FS29201,01,$720.00 U.S. CURRENCY,Pending,$720.00,10/19/2010,,,,$0.00,
Fredericksburg Police Department,11/07/2010,12-FS33101,01,$791.00 U.S. Currency,Forfeiture,$791.00,11/27/2011,11/29/2011,,,$791.00,11/29/2011
Fredericksburg Police Department,02/09/2011,11-FS04201,01,"$2,341.00 U.S. CURRENCY",Forfeiture,"$2,341.00",02/11/2011,03/14/2011,,,"$1,170.50",03/14/2011
Fredericksburg Police Department,03/11/2011,11-FS07408,01,"$3,328.00 U.S. CURRENCY",Forfeiture,"$3,328.00",03/15/2011,03/31/2014,,,"$3,328.00",03/31/2014
Fredericksburg Police Department,03/13/2011,11-FS07407,01,"$1,400.00 U.S. CURRENCY",Forfeiture,"$1,400.00",03/15/2011,09/13/2011,,,"$1,400.00",09/13/2011
Fredericksburg Police Department,09/01/2011,12-FS25112,02,"$1,925.98 U.S. CURRENCY",Return To Owner,"$1,925.98",09/08/2011,10/25/2013,,,$0.00,10/25/2013
Fredericksburg Police Department,09/12/2011,12-FS25803,01,"$1,800.00 U.S. CURRENCY",Forfeiture,"$1,800.00",09/15/2011,06/11/2012,,,"$1,800.00",06/11/2012
Fredericksburg Police Department,09/16/2011,12-FS25903,01,"$1,915.00 U.S. CURRENCY",Forfeiture,"$1,915.00",09/16/2011,08/14/2012,,,"$1,915.00",08/14/2012
Fredericksburg Police Department,10/16/2011,12-FS29706,01,$1190.00 U.S. CURRENCY,Forfeiture,"$1,190.00",10/24/2011,09/10/2013,,,$833.00,09/10/2013
Fredericksburg Police Department,01/07/2012,12-FS01706,01,1993 Ford Pickup,Return To Owner,$500.00,01/17/2012,11/02/2012,,,$0.00,11/02/2012
Fredericksburg Police Department,01/23/2012,13-FS30718,01,"$4,515.00 US CURRENCY",Forfeiture,"$4,515.00",11/02/2012,11/02/2012,,,"$3,750.00",11/02/2012
Fredericksburg Police Department,02/14/2012,12-FS16312,01,"$1,776.00 US CURRENCY",Forfeiture,"$1,776.00",06/11/2012,06/11/2012,,,"$1,776.00",06/11/2012
Fredericksburg Police Department,02/14/2012,12-FS16313,01,$946.00 US CURRENCY,Forfeiture,$946.00,06/11/2012,06/11/2012,,,$946.00,06/11/2012
Fredericksburg Police Department,04/06/2012,12-FS10904,01,"$1,045.00 US CURRENCY",Forfeiture,"$1,045.00",04/18/2012,09/10/2013,,,"$1,045.00",09/10/2013
Fredericksburg Police Department,05/07/2012,12-FS14303,01,1997 HONDA CIVIC,Pending,"$2,000.00",05/22/2012,08/22/2013,,,$0.00,08/22/2013
Fredericksburg Police Department,05/07/2012,12-FS14303,02,$540.00 US CURRENCY,Forfeiture,$540.00,05/22/2012,09/10/2013,,,$0.00,09/10/2013
Fredericksburg Police Department,12/24/2012,13-FS00814,01,2001 HONDA  Accord-4 Cyl.,Forfeiture,"$3,500.00",01/08/2013,09/09/2013,10/17/2013,,$0.00,09/09/2013
