Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Tazewell County Narcotics Task Force,11/23/2009,12-FS25199,01,"$1,900.00 U.S. CURRENCY",Forfeiture,"$1,900.00",09/08/2011,09/08/2011,,,"$1,900.00",09/08/2011
Tazewell County Narcotics Task Force,11/05/2010,11-FS32101,01,1996 FORD THUNDERBIRD,Pending,"$1,185.00",11/17/2010,,,,$0.00,
Tazewell County Narcotics Task Force,01/26/2011,11-FS03201,01,"$1,558.00 U.S. CURRENCY",Forfeiture,"$1,558.00",02/01/2011,11/19/2014,,,"$1,558.00",11/19/2014
Tazewell County Narcotics Task Force,03/05/2012,12-FS06904,01,1997 HONDA ACCORD,Pending,"$1,000.00",03/09/2012,02/05/2013,,,$0.00,02/05/2013
Tazewell County Narcotics Task Force,03/05/2012,12-FS06904,02,"$5,630.00 U.S. CURRENCY",Forfeiture,"$5,630.00",03/09/2012,02/05/2013,,,"$5,630.00",02/05/2013
Tazewell County Narcotics Task Force,03/20/2012,15-FS18402,01,$880.00 U.S. Currency,Forfeiture,$880.00,07/03/2014,06/24/2014,,,$880.00,06/24/2014
Tazewell County Narcotics Task Force,05/02/2012,12-FS12312,01,2004 TOYOTA SUV,Return To Owner,"$10,000.00",05/02/2012,10/23/2012,,,$0.00,10/23/2012
Tazewell County Narcotics Task Force,06/08/2012,12-FS16501,01,$945.00 U.S. CURRENCY,Forfeiture,$945.00,06/13/2012,02/05/2013,,,$945.00,02/05/2013
Tazewell County Narcotics Task Force,06/14/2012,12-FS17109,01,2004 FORD F-150 PICKUP,Pending,"$7,500.00",06/19/2012,,,,$0.00,
Tazewell County Narcotics Task Force,06/14/2012,12-FS17110,01,2005 PONTIAC GRAND PRIX,Release To Lien Holder,"$5,000.00",06/19/2012,12/04/2012,,,$0.00,12/04/2012
Tazewell County Narcotics Task Force,06/15/2012,12-FS17108,01,1995 FORD RANGER PICK-UP,Dismissal,"$2,500.00",06/19/2012,07/26/2012,,,$0.00,07/26/2012
Tazewell County Narcotics Task Force,09/17/2012,13-FS26501,01,1994 CHEVROLET SUV,Pending,"$1,500.00",09/21/2012,01/29/2013,,,$0.00,01/29/2013
Tazewell County Narcotics Task Force,11/02/2012,13-FS31910,01,"$3,636.00 US CURRENCY",Pending,"$3,636.00",11/14/2012,,,,$0.00,
Tazewell County Narcotics Task Force,12/11/2012,13-FS35223,01,2010 CARRY ON  UTILITY TRAILER,,"$1,300.00",12/18/2012,,,,$0.00,
Tazewell County Narcotics Task Force,12/11/2012,13-FS35224,01,1988 HONDA  CRX,,"$4,000.00",12/18/2012,,,,$0.00,
Tazewell County Narcotics Task Force,12/11/2012,13-FS35227,01,2012 MERCEDES-BENZ  E Class,,"$50,000.00",01/08/2013,,,,$0.00,
Tazewell County Narcotics Task Force,12/11/2012,13-FS35228,01,2011 CADILLAC  Escalade-V8,Pending,"$75,000.00",12/17/2012,,,,$0.00,
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,01,3 bags of Glue on Nails,Return To Owner,$500.00,12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,02,CABINET W/ROOM HEATER,Return To Owner,$700.00,12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,03,ELEVEN CHAIRS,Return To Owner,"$1,100.00",12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,04,SEVEN OFFICE CHAIRS,Return To Owner,$700.00,12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,05,DRYING DESK,Return To Owner,$500.00,12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,06,FOUR NAIL WORKSTATIONS,Return To Owner,"$7,200.00",12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,07,2 RECEPTION DESKS W/CABINETS,Return To Owner,"$2,500.00",12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,08,TWO BOXES OF NAIL POLISH,Return To Owner,"$3,000.00",12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,09,NAIL DRYER,Return To Owner,$600.00,12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,10,2 AIR COMPRESSORS,Return To Owner,$600.00,12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,11,MASSAGE TABLE,Return To Owner,$500.00,12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,12,3 PEDICURE CHAIRS,Return To Owner,"$6,000.00",12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,13,LG TV,Pending,$500.00,12/18/2012,,,,$0.00,
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,14,4 TIRES & RIMS,Pending,"$4,000.00",12/18/2012,,,,$0.00,
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,15,4 PEDICURE CHAIRS,Pending,"$8,000.00",12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,16,JOHN DEERE RIDING LAWN MOWER,Pending,"$4,000.00",12/18/2012,,,,$0.00,
Tazewell County Narcotics Task Force,12/11/2012,13-FS35325,17,6 MANICURE TABLES,Return To Owner,"$11,000.00",12/18/2012,09/22/2014,,,$0.00,09/22/2014
Tazewell County Narcotics Task Force,03/14/2013,13-FS07706,01,2004 CADILLAC  Escalade-V8,Pending,"$14,000.00",03/18/2013,,,,$0.00,
Tazewell County Narcotics Task Force,03/14/2013,13-FS07706,02,"$2,553.00 U.S. Currency",Pending,"$2,553.00",03/18/2013,,,,$0.00,
Tazewell County Narcotics Task Force,03/14/2013,13-FS07706,03,.38 Cal Taurus Pistol,Pending,$500.00,03/18/2013,,,,$0.00,
Tazewell County Narcotics Task Force,03/14/2013,13-FS07706,04,Remington R-15 Rifle,Pending,$500.00,03/18/2013,,,,$0.00,
Tazewell County Narcotics Task Force,07/12/2013,14-FS19806,01,2006 DODGE TRUCK  Dakota Pickup-V6,Return To Owner,"$10,600.00",07/22/2013,09/29/2014,,,$0.00,09/29/2014
Tazewell County Narcotics Task Force,07/15/2013,14-FS19807,01,2003 CHEVROLET TRUCK  Trailblazer-I6,,"$2,500.00",07/22/2013,,,,$0.00,
Tazewell County Narcotics Task Force,09/16/2013,14-FS26204,01,YAMAHA  TIMBERWOLF,Pending,"$1,000.00",09/19/2013,,,,$0.00,
Tazewell County Narcotics Task Force,09/16/2013,14-FS26205,01,2003 CADILLAC  Deville-V8,Return To Owner,"$3,500.00",09/19/2013,02/18/2014,,,$0.00,02/18/2014
Tazewell County Narcotics Task Force,09/16/2013,14-FS26206,01,2008 TOYOTA  Camry-4 Cyl.,Return To Owner,"$13,500.00",09/19/2013,10/03/2013,,,$0.00,10/03/2013
Tazewell County Narcotics Task Force,09/16/2013,14-FS26207,01,2005 CHEVROLET TRUCK  Tahoe-V8,Forfeiture,"$7,000.00",09/19/2013,12/12/2014,,,$500.00,12/12/2014
Tazewell County Narcotics Task Force,09/16/2013,14-FS26208,01,2004 GMC LIGHT DUTY  Sierra 1500 Pickup-V8,Return To Owner,"$6,000.00",09/19/2013,02/18/2014,,,$0.00,02/18/2014
Tazewell County Narcotics Task Force,09/18/2013,14-FS30102,01,"$9,931.00 U.S. Currency",Pending,"$9,931.00",10/28/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,01,1977 CHEVROLET  NOVA,Pending,"$1,500.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,02,1998 CHEVROLET  CAMARO,Pending,"$5,000.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,03,1986 CHEVROLET  S10,Pending,"$2,000.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,04,2007 CHEVROLET TRUCK  Avalanche-V8,Pending,"$13,000.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,05,1991 CHEVROLET  PICKUP,Pending,"$3,000.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,06,1993 FORD  RANGER,Pending,"$3,000.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,07,1995 CHEVROLET  S10,Pending,"$2,000.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,08,2012 HARLEY DAVIDSON  ULTRA CLASSIC,Pending,"$35,000.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,09,2006 UTILITY  HOMEMADE,Pending,"$2,500.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,10,1995 TOYOTA  Avalon-V6,Pending,"$2,500.00",10/21/2013,,,,$0.00,
Tazewell County Narcotics Task Force,10/07/2013,14-FS28404,11,2006 CHEVROLET  Malibu-V6,Pending,"$5,000.00",10/21/2013,01/23/2014,,,$0.00,01/23/2014
Tazewell County Narcotics Task Force,12/30/2013,15-FS24863,01,"$2,059.74 U.S. Currency",Forfeiture,"$2,059.74",09/05/2014,09/23/2014,,,"$2,059.74",09/23/2014
Tazewell County Narcotics Task Force,12/30/2013,15-FS24863,02,$843.50 U.S. Currency,Forfeiture,$843.50,09/05/2014,09/23/2014,,,$843.50,09/23/2014
Tazewell County Narcotics Task Force,01/13/2014,14-FS01670,01,2003 FORD TRUCK  Escape-V6,Release To Lien Holder,"$3,000.00",01/16/2014,02/10/2014,,,$0.00,02/10/2014
Tazewell County Narcotics Task Force,01/13/2014,14-FS01671,01,2005 MAZDA  Mazda6-V6,Pending,"$3,000.00",01/16/2014,,,,$0.00,
Tazewell County Narcotics Task Force,01/13/2014,14-FS01673,01,1997 FORD TRUCK  Explorer-V6,Pending,"$1,500.00",01/16/2014,,,,$0.00,
Tazewell County Narcotics Task Force,01/15/2014,14-FS01669,01,2006 CHEVROLET  Monte Carlo-V6,Pending,"$2,500.00",01/16/2014,,,,$0.00,
Tazewell County Narcotics Task Force,01/15/2014,14-FS01672,01,1997 CADILLAC  Deville-V8,Pending,"$1,500.00",01/16/2014,,,,$0.00,
Tazewell County Narcotics Task Force,03/12/2014,14-FS07894,01,$683.00 U.S. Currency,Pending,$683.00,03/19/2014,,,,$0.00,
Tazewell County Narcotics Task Force,05/14/2014,14-FS14095,01,1967 CHEVROLET  PICKUP,Pending,"$9,000.00",05/20/2014,,,,$0.00,
Tazewell County Narcotics Task Force,05/14/2014,14-FS14095,02,"$3,946.71 U.S. Currency",Pending,"$3,946.71",05/20/2014,,,,$0.00,
Tazewell County Narcotics Task Force,05/14/2014,14-FS14096,01,1979 CHEVROLET  PICKUP,Pending,"$1,000.00",05/20/2014,,,,$0.00,
Tazewell County Narcotics Task Force,05/14/2014,14-FS14098,01,1972 CHEVROLET,Pending,"$6,000.00",05/20/2014,,,,$0.00,
Tazewell County Narcotics Task Force,05/19/2014,14-FS14207,01,1967 CHEVROLET  CAMERO,Pending,"$25,000.00",05/22/2014,,,,$0.00,
Tazewell County Narcotics Task Force,05/19/2014,14-FS14207,02,1979 CHEVROLET  CORVETTE,Pending,"$9,000.00",05/22/2014,,,,$0.00,
Tazewell County Narcotics Task Force,05/19/2014,14-FS14207,03,2000 CHEVROLET TRUCK  S10 Pickup-V6,Pending,"$7,500.00",05/22/2014,,,,$0.00,
Tazewell County Narcotics Task Force,05/19/2014,14-FS14207,04,2002 CHEVROLET TRUCK  Silverado 1500-V8,Pending,"$5,500.00",05/22/2014,,,,$0.00,
Tazewell County Narcotics Task Force,07/10/2014,15-FS20298,01,1997 HONDA  No license available.  Please purchase additional,Pending,"$1,500.00",07/21/2014,,,,$0.00,
Tazewell County Narcotics Task Force,07/14/2014,15-FS20297,01,1998 DODGE  PICKUP,Pending,"$1,000.00",09/16/2014,,,,$0.00,
Tazewell County Narcotics Task Force,08/12/2014,15-FS26266,01,1999 CHEVROLET TRUCK  Suburban-V8,Pending,"$1,000.00",09/19/2014,,,,$0.00,
Tazewell County Narcotics Task Force,08/12/2014,15-FS26266,02,"$1,205.00 U.S. Currency",Pending,"$1,205.00",09/19/2014,,,,$0.00,
