Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Fauquier County Sheriff's Office,07/31/2012,13-FS24002,01,2005 CHEVROLET TAHOE,Pending,"$5,700.00",08/27/2012,01/02/2013,,,$0.00,01/02/2013
Fauquier County Sheriff's Office,11/19/2012,13-FS34818,01,$588.00 U.S. Currency,Forfeiture,$588.00,12/13/2012,08/19/2014,,,$588.00,08/19/2014
Fauquier County Sheriff's Office,01/11/2013,13-FS02516,01,"$1,550.00 U.S. Currency",,"$1,550.00",04/03/2013,,,,$0.00,
Fauquier County Sheriff's Office,02/18/2013,13-FS07013,01,$700.00 U.S. Currency,Forfeiture,$700.00,03/11/2013,10/29/2013,,,$700.00,10/29/2013
Fauquier County Sheriff's Office,02/28/2013,13-FS07112,01,2003 SAAB  9-5-4 Cyl.,Pending,"$5,000.00",03/12/2013,04/30/2014,,,$0.00,04/30/2014
Fauquier County Sheriff's Office,03/07/2013,13-FS07119,03,2002 JEEP  Grand Cherokee-6 Cyl.,Pending,"$2,600.00",03/12/2013,,,,$0.00,
Fauquier County Sheriff's Office,03/07/2013,13-FS07120,01,"$6,670.00 U.S. Currency",Pending,"$6,670.00",03/12/2013,,,,$0.00,
Fauquier County Sheriff's Office,03/07/2013,13-FS07120,02,Invicta watch model #10488,Pending,"$1,890.00",03/12/2013,,,,$0.00,
Fauquier County Sheriff's Office,03/22/2013,13-FS08605,01,$737.00 U.S. Currency,Forfeiture,$737.00,03/27/2013,11/05/2013,,,$737.00,11/05/2013
Fauquier County Sheriff's Office,04/08/2013,13-FS10824,01,2002 HYUNDAI  XG350-V6,Pending,"$2,400.00",04/18/2013,04/30/2014,,,$0.00,04/30/2014
Fauquier County Sheriff's Office,04/16/2013,13-FS10823,01,"$5,050.00 U.S. Currency",Pending,"$5,050.00",04/18/2013,,,,$0.00,
Fauquier County Sheriff's Office,04/25/2013,13-FS11611,01,2006 MERCEDES-BENZ  C Class,Pending,"$11,000.00",04/26/2013,,,,$0.00,
Fauquier County Sheriff's Office,05/01/2013,13-FS12201,01,1999 KIA  Sportage-4 Cyl.,Pending,"$1,800.00",05/02/2013,04/30/2014,,,$0.00,04/30/2014
Fauquier County Sheriff's Office,08/27/2013,14-FS05855,01,2002 CHRYSLER  Sebring-V6,Pending,"$5,000.00",02/27/2014,,,,$0.00,
Fauquier County Sheriff's Office,09/04/2013,14-FS31107,01,"$1,640.00 U.S. Currency",Forfeiture,"$1,640.00",11/07/2013,05/15/2014,,,"$1,640.00",05/15/2014
Fauquier County Sheriff's Office,09/06/2013,14-FS25901,01,"$1,308.00 U.S. Currency",Forfeiture,"$1,308.00",09/16/2013,08/19/2014,,,"$1,308.00",08/19/2014
Fauquier County Sheriff's Office,09/19/2013,14-FS26603,01,1998 TOYOTA  Camry,,"$1,500.00",09/23/2013,,,,$0.00,
Fauquier County Sheriff's Office,10/18/2013,14-FS29107,01,"$31,033.00 U.S. Currency",Forfeiture,"$31,033.00",10/18/2013,11/08/2013,,,"$31,033.00",11/08/2013
Fauquier County Sheriff's Office,10/21/2013,14-FS29608,01,2004 DODGE TRUCK  Durango-V8,Pending,"$6,000.00",11/07/2013,,,,$0.00,
Fauquier County Sheriff's Office,10/21/2013,14-FS29608,02,2008 HONDA  Civic-4 Cyl.,Pending,"$8,000.00",11/07/2013,,,,$0.00,
Fauquier County Sheriff's Office,04/15/2014,14-FS10552,01,"$1,147.00 U.S. Currency",,"$1,147.00",04/16/2014,,,,$0.00,
Fauquier County Sheriff's Office,05/07/2014,14-FS13445,01,2000 DODGE TRUCK  Dakota Pickup-V6,Pending,"$2,000.00",05/14/2014,,,,$0.00,
Fauquier County Sheriff's Office,06/05/2014,14-FS16265,01,2005 CHEVROLET TRUCK  Tahoe-V8,Pending,"$3,725.00",06/11/2014,,,,$0.00,
Fauquier County Sheriff's Office,08/21/2014,15-FS23487,01,"$3,770.00 U.S. Currency",Forfeiture,"$3,770.00",08/22/2014,12/23/2014,,,"$3,770.00",12/23/2014
Fauquier County Sheriff's Office,09/16/2014,15-FS26049,01,1995 TOYOTA  Avalon-V6,Pending,$501.00,09/17/2014,,,,$0.00,
Fauquier County Sheriff's Office,09/16/2014,15-FS26049,02,$680.00 U.S. Currency,Pending,$680.00,09/17/2014,,,,$0.00,
Fauquier County Sheriff's Office,10/09/2014,15-FS28885,01,2005 FORD  Focus-4 Cyl.,Pending,"$10,000.00",10/15/2014,12/23/2014,,,$0.00,12/23/2014
Fauquier County Sheriff's Office,10/09/2014,15-FS28885,02,"$22,704.00 U.S. Currency",Forfeiture,"$22,704.00",10/15/2014,12/23/2014,,,"$22,704.00",12/23/2014
