Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Culpeper Police Department,03/19/2013,13-FS09808,02,2 Joe Rodeo Watches,Pending,"$1,000.00",04/08/2013,,,,$0.00,
Culpeper Police Department,05/31/2013,13-FS15503,01,"$1,884.00 U.S. Currency",Forfeiture,"$1,884.00",06/04/2013,09/05/2013,,,"$1,884.00",09/05/2013
Culpeper Police Department,06/07/2013,13-FS16813,01,$918.50 U.S. Currency,Pending,$918.50,06/17/2013,,,,$0.00,
Culpeper Police Department,07/18/2013,14-FS21107,01,2003 JEEP  Grand Cherokee-6 Cyl.,Pending,"$5,000.00",07/30/2013,,,,$0.00,
Culpeper Police Department,07/29/2013,14-FS22510,01,$785.00 U.S. Currency,Pending,$785.00,08/13/2013,,,,$0.00,
Culpeper Police Department,07/30/2013,14-FS22511,01,"$2,071.00 U.S. Currency",Pending,"$2,071.00",08/13/2013,,,,$0.00,
Culpeper Police Department,09/17/2013,14-FS27308,01,"$1,185.00 U.S. Currency",Pending,"$1,185.00",09/30/2013,,,,$0.00,
Culpeper Police Department,10/10/2013,14-FS30205,01,"$1,400.00 U.S. Currency",Forfeiture,"$1,400.00",10/29/2013,02/27/2014,,,"$1,400.00",02/27/2014
Culpeper Police Department,07/31/2014,15-FS22315,01,"$1,170.00 U.S. Currency",Pending,"$1,170.00",08/11/2014,,,,$0.00,
Culpeper Police Department,08/08/2014,15-FS22316,01,$683.60 U.S. Currency,Pending,$683.60,08/11/2014,,,,$0.00,
Culpeper Police Department,10/14/2014,15-FS30471,01,"$3,438.00 U.S. Currency",Pending,"$3,438.00",11/06/2014,,,,$0.00,
Culpeper Police Department,10/29/2014,15-FS31006,01,2010 BUICK  Lacrosse,Pending,"$18,000.00",11/06/2014,,,,$0.00,
Culpeper Police Department,10/29/2014,15-FS31006,02,2013 EZ-GO express S4  cart,Pending,"$7,000.00",11/06/2014,,,,$0.00,
Culpeper Police Department,10/29/2014,15-FS31006,03,"$3,397.00 U.S. Currency",Pending,"$3,397.00",11/06/2014,,,,$0.00,
Culpeper Police Department,10/29/2014,15-FS31007,01,"$1,058.00 U.S. Currency",Pending,"$1,058.00",11/06/2014,,,,$0.00,
