Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Colonial Heights Police Department,03/15/2011,12-FS27102,01,2005 LINCOLN LS,Pending,"$12,000.00",09/28/2011,,,,$0.00,
Colonial Heights Police Department,03/15/2011,12-FS30701,01,2005 Lincoln LS,Pending,"$12,000.00",11/03/2011,03/05/2012,,,$0.00,03/05/2012
Colonial Heights Police Department,03/15/2011,12-FS30701,02,Acer Computer,Pending,$500.00,11/03/2011,03/05/2012,,,$0.00,03/05/2012
Colonial Heights Police Department,03/15/2011,12-FS30701,03,ACER Laptop Computer,Return To Owner,$500.00,11/03/2011,03/05/2012,,,$0.00,03/05/2012
Colonial Heights Police Department,03/15/2011,12-FS30701,04,KODAK Printer/Copier/Scanner,Pending,$500.00,11/03/2011,03/05/2012,,,$0.00,03/05/2012
Colonial Heights Police Department,03/15/2011,12-FS32701,01,$500.00 US Currency,Pending,$500.00,11/23/2011,,,,$0.00,
Colonial Heights Police Department,03/31/2011,11-FS09404,01,"$1,520.00 U.S. CURRENCY",Forfeiture,"$1,520.00",04/04/2011,01/10/2012,,,"$1,520.00",01/10/2012
Colonial Heights Police Department,04/28/2011,11-FS12207,01,"$1,568.00 U.S. CURRENCY",Forfeiture,"$1,568.00",05/02/2011,03/05/2012,,,"$1,190.00",03/05/2012
Colonial Heights Police Department,05/24/2011,11-FS15401,01,1995 MERCEDES E320,Pending,"$3,500.00",06/03/2011,03/05/2012,,,$0.00,03/05/2012
Colonial Heights Police Department,06/01/2011,11-FS15803,01,$610.00 U.S. CURRENCY,Forfeiture,$610.00,06/07/2011,03/05/2012,,,$610.00,03/05/2012
Colonial Heights Police Department,07/22/2011,12-FS34308,01,2001 Dodge 1500 Pickup,Pending,"$6,500.00",12/09/2011,03/05/2012,,,$0.00,03/05/2012
Colonial Heights Police Department,07/26/2011,12-FS20902,01,$950.00 U.S. CURRENCY,Forfeiture,$950.00,07/28/2011,01/10/2012,,,$950.00,01/10/2012
Colonial Heights Police Department,08/06/2011,12-FS25209,01,"$3,139.00 U.S. CURRENCY",Forfeiture,"$3,139.00",09/09/2011,06/18/2012,,,"$3,139.00",06/18/2012
Colonial Heights Police Department,08/06/2011,12-FS25601,01,1997 GMC YUKON,Pending,"$2,000.00",09/13/2011,01/28/2013,,,$0.00,01/28/2013
Colonial Heights Police Department,08/20/2011,12-FS29305,01,$834.00 U.S. CURRENCY,Pending,$834.00,10/20/2011,,,,$0.00,
Colonial Heights Police Department,10/06/2011,12-FS30001,01,"$1,541.00 U.S. CURRENCY",Pending,"$1,541.00",10/27/2011,,,,$0.00,
Colonial Heights Police Department,02/02/2012,12-FS05902,01,"$1,080.00 U.S. CURRENCY",Pending,"$1,080.00",02/28/2012,,,,$0.00,
Colonial Heights Police Department,02/27/2012,12-FS06508,01,"$13,297.00 U.S. CURRENCY",Pending,"$13,297.00",03/05/2012,,,,$0.00,
Colonial Heights Police Department,04/29/2012,12-FS12107,01,"$1,307.00 US CURRENCY",Pending,"$1,307.00",04/30/2012,,,,$0.00,
Colonial Heights Police Department,06/10/2012,12-FS16602,01,$556.00 U.S. CURRENCY,Forfeiture,$556.00,06/14/2012,04/11/2014,,,$556.00,04/11/2014
Colonial Heights Police Department,06/10/2012,12-FS18006,01,$556.00 US CURRENCY,Pending,$556.00,06/28/2012,,,,$0.00,
Colonial Heights Police Department,08/10/2012,13-FS04503,01,$612.00 U.S. Currency,,$612.00,02/14/2013,,,,$0.00,
Colonial Heights Police Department,08/15/2012,13-FS23301,01,"$5,844.00 US CURRENCY",Forfeiture,"$5,844.00",08/20/2012,04/11/2014,,,"$5,884.00",04/11/2014
Colonial Heights Police Department,08/15/2012,13-FS23301,02,"$6,641.64 Wla-mart Gift Cards redeemed for Cash",Forfeiture,"$6,641.64",08/20/2012,04/11/2014,,,"$6,641.64",04/11/2014
Colonial Heights Police Department,12/11/2012,13-FS00706,01,2005 FORD  Focus-4 Cyl.,Release To Lien Holder,"$2,000.00",01/07/2013,10/22/2013,,,$0.00,10/22/2013
Colonial Heights Police Department,12/11/2012,13-FS00706,02,"$2,077.00 U.S. Currency",Forfeiture,"$2,077.00",01/07/2013,10/22/2013,,,"$2,077.00",10/22/2013
Colonial Heights Police Department,01/25/2013,13-FS04502,01,"$4,350.00 U.S. Currency",Forfeiture,"$4,350.00",02/14/2013,10/22/2013,,,"$4,350.00",10/22/2013
Colonial Heights Police Department,01/25/2013,13-FS04502,02,Samsung 55' Flat Screen TV w/remote,Pending,"$1,200.00",02/14/2013,,,,$0.00,
Colonial Heights Police Department,01/25/2013,14-FS24106,01,$830.00 U.S. Currency,Forfeiture,$830.00,08/29/2013,10/22/2013,,,$830.00,10/22/2013
Colonial Heights Police Department,01/25/2013,14-FS24107,01,$534.00 U.S. Currency,Return To Owner,$534.00,08/29/2013,02/10/2014,,,$0.00,02/10/2014
Colonial Heights Police Department,02/10/2013,13-FS05603,01,2002 LINCOLN  Town Car-V8,Forfeiture,"$2,000.00",02/25/2013,11/26/2013,,,$0.00,11/26/2013
Colonial Heights Police Department,02/18/2013,13-FS05604,01,2007 CADILLAC  DTS-V8,Forfeiture,"$3,500.00",02/25/2013,10/22/2013,,,"$1,000.00",10/22/2013
Colonial Heights Police Department,02/23/2013,13-FS07202,01,$521.00 U.S. Currency,Forfeiture,$521.00,03/13/2013,11/04/2013,,,$521.00,11/04/2013
Colonial Heights Police Department,02/23/2013,13-FS07202,02,"$2,333.00 U.S. Currency",Forfeiture,"$2,333.00",03/13/2013,11/04/2013,,,"$2,333.00",11/04/2013
Colonial Heights Police Department,02/27/2013,13-FS07204,01,$781.00 U.S. Currency,,$781.00,03/13/2013,,,,$0.00,
Colonial Heights Police Department,03/03/2013,13-FS07205,01,"$6,946.00 U.S. Currency",Forfeiture,"$6,946.00",03/13/2013,12/09/2013,,,"$6,946.00",12/09/2013
Colonial Heights Police Department,03/23/2013,13-FS08201,01,"$24,587.00 U.S. Currency",Forfeiture,"$24,587.00",03/23/2013,10/22/2013,,,"$15,000.00",10/22/2013
Colonial Heights Police Department,03/23/2013,13-FS08717,01,"$2,316.73 U.S. Currency",Forfeiture,"$2,316.73",06/17/2014,06/17/2014,,,"$1,500.00",06/17/2014
Colonial Heights Police Department,03/27/2013,13-FS09104,01,2002 FORD TRUCK  F150 Pickup-V8,,"$5,000.00",04/01/2013,,,,$0.00,
Colonial Heights Police Department,04/19/2013,13-FS11101,01,"$1,053.00 U.S. Currency",Return To Owner,"$1,053.00",11/11/2013,06/10/2014,,,$0.00,06/10/2014
Colonial Heights Police Department,04/20/2013,13-FS11410,01,$625.00 U.S. Currency,Forfeiture,$625.00,04/24/2013,03/25/2014,,,$505.00,03/25/2014
Colonial Heights Police Department,04/20/2013,13-FS11412,01,$808.00 U.S. Currency,Forfeiture,$808.00,04/24/2013,03/25/2014,,,$808.00,03/25/2014
Colonial Heights Police Department,04/22/2013,13-FS11413,01,"$2,255.00 U.S. Currency",Return To Owner,"$2,255.00",04/24/2013,10/25/2013,,,$0.00,10/25/2013
Colonial Heights Police Department,06/01/2013,14-FS06609,01,$559.00 U.S. Currency,Forfeiture,$559.00,03/07/2014,04/11/2014,,,$559.00,04/11/2014
Colonial Heights Police Department,06/06/2013,13-FS15704,01,2003 JAGUAR  X-Type-V6,Return To Owner,"$5,000.00",06/06/2013,10/24/2013,,,$0.00,10/24/2013
Colonial Heights Police Department,10/18/2013,14-FS31511,01,$876.00 U.S. Currency,Return To Owner,$876.00,11/11/2013,02/10/2014,,,$0.00,02/10/2014
Colonial Heights Police Department,11/06/2013,14-FS31512,02,$724.00 U.S. Currency,Forfeiture,$724.00,11/12/2013,06/20/2014,,,$724.00,06/20/2014
Colonial Heights Police Department,11/06/2013,14-FS31512,03,1999 DODGE TRUCK  Durango-V8,Pending,"$1,500.00",11/12/2013,06/20/2014,,,$0.00,06/20/2014
Colonial Heights Police Department,01/06/2014,14-FS01547,01,2003 CHEVROLET TRUCK  Trailblazer EXT-I6,Pending,"$1,500.00",01/15/2014,05/15/2014,,,$0.00,05/15/2014
Colonial Heights Police Department,01/20/2014,14-FS02186,01,"$1,312.00 U.S. Currency",Pending,"$1,312.00",01/21/2014,,,,$0.00,
Colonial Heights Police Department,01/20/2014,14-FS02187,01,"$2,090.00 U.S. Currency",Forfeiture,"$2,090.00",01/21/2014,01/30/2015,,,"$2,090.00",01/30/2015
Colonial Heights Police Department,01/26/2014,14-FS05210,01,1999 HONDA  Accord,Return To Owner,"$1,000.00",02/21/2014,05/15/2014,,,$0.00,05/15/2014
Colonial Heights Police Department,02/18/2014,14-FS04984,01,"$2,820.00 U.S. Currency",Pending,"$2,820.00",02/18/2014,,,,$0.00,
Colonial Heights Police Department,02/26/2014,14-FS05751,01,"$4,169.00 U.S. Currency",Dismissal,"$4,169.00",02/26/2014,07/28/2014,,,$0.00,07/28/2014
Colonial Heights Police Department,03/02/2014,14-FS06617,01,"$1,020.00 U.S. Currency",Forfeiture,"$1,020.00",03/07/2014,01/30/2015,,,"$1,020.00",01/30/2015
Colonial Heights Police Department,03/09/2014,14-FS07147,01,"$1,704.00 U.S. Currency",Forfeiture,"$1,704.00",03/17/2014,01/30/2015,,,"$1,704.00",01/30/2015
Colonial Heights Police Department,06/05/2014,14-FS16029,01,1993 Chevrolet  S-10,Pending,"$1,500.00",06/09/2014,09/08/2014,,,$0.00,09/08/2014
Colonial Heights Police Department,06/11/2014,14-FS17018,01,"$2,438.00 U.S. Currency",Pending,"$2,438.00",06/19/2014,,,,$0.00,
Colonial Heights Police Department,06/19/2014,14-FS17427,01,2000 Pontiac  Firebird,Forfeiture,"$1,500.00",06/23/2014,10/21/2014,,,$750.00,10/21/2014
Colonial Heights Police Department,06/19/2014,14-FS17427,02,"$7,722.00 U.S. Currency",Forfeiture,"$7,722.00",06/23/2014,01/30/2015,,,"$4,422.00",01/30/2015
Colonial Heights Police Department,08/09/2014,15-FS22207,01,2004 PONTIAC  Grand Prix-V6,Pending,"$1,500.00",08/10/2014,,,,,
Colonial Heights Police Department,08/09/2014,15-FS22207,02,$600.00 U.S. Currency,Forfeiture,$600.00,08/10/2014,01/30/2015,,,$600.00,01/30/2015
Colonial Heights Police Department,09/10/2014,15-FS25398,01,"$1,585.55 U.S. Currency",Pending,"$1,585.55",09/10/2014,,,,$0.00,
Colonial Heights Police Department,09/14/2014,15-FS25837,01,2004 LAND ROVER  Range Rover-V8,Return To Owner,"$5,000.00",09/15/2014,01/13/2015,,,$0.00,01/13/2015
Colonial Heights Police Department,09/14/2014,15-FS25837,02,"$3,800.00 U.S. Currency",Return To Owner,"$3,800.00",09/15/2014,01/13/2015,,,$0.00,01/13/2015
Colonial Heights Police Department,10/07/2014,15-FS28153,01,"$2,022.00 U.S. Currency",Pending,"$2,022.00",10/08/2014,,,,$0.00,
