Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Lancaster County Sheriff's Office,06/12/2008,09-FS18302,01,1999 CHEVROLET CAVALIER,Pending,"$1,000.00",07/01/2008,03/09/2011,,,$0.00,03/09/2011
Lancaster County Sheriff's Office,12/12/2008,09-FS00901,01,1991 CHEVROLET PICKUP,Pending,"$1,000.00",01/09/2009,06/11/2012,,,$0.00,06/11/2012
Lancaster County Sheriff's Office,01/06/2009,09-FS03501,01,1994 INFINITI,Pending,"$2,000.00",02/04/2009,06/11/2012,,,$0.00,06/11/2012
Lancaster County Sheriff's Office,01/06/2009,09-FS03501,02,"$1,472.00 U.S. CURRENCY",Forfeiture,"$1,472.00",02/04/2009,06/11/2012,,,"$1,472.00",06/11/2012
Lancaster County Sheriff's Office,02/19/2009,09-FS07207,01,2005 CHEVROLET SEDAN,Pending,"$4,000.00",03/13/2009,03/09/2011,,,$0.00,03/09/2011
Lancaster County Sheriff's Office,05/12/2009,09-FS14915,01,1997 CHEVROLET SEDAN,Pending,$500.00,05/29/2009,06/11/2012,,,$0.00,06/11/2012
Lancaster County Sheriff's Office,07/08/2009,10-FS20303,01,$547.00 U.S. CURRENCY,Forfeiture,$547.00,07/22/2009,06/11/2012,,,$547.00,06/11/2012
Lancaster County Sheriff's Office,02/12/2010,10-FS05503,01,1999 DISCOVERY LAND ROVER,Pending,"$7,000.00",02/24/2010,03/09/2011,,,$0.00,03/09/2011
Lancaster County Sheriff's Office,06/17/2010,11-FS21102,01,"$2,126.00 U.S. CURRENCY",Forfeiture,"$2,126.00",07/30/2010,09/27/2011,,,"$2,126.00",09/27/2011
Lancaster County Sheriff's Office,06/30/2010,11-FS18401,01,1994 BUICK ROADMASTER,Pending,"$1,000.00",08/03/2010,03/09/2011,,,$0.00,03/09/2011
Lancaster County Sheriff's Office,06/30/2010,11-FS21101,01,1994 BUICK ROADMASTER,Administrative,"$1,000.00",07/30/2010,03/09/2011,,,$0.00,03/09/2011
Lancaster County Sheriff's Office,07/21/2012,13-FS20709,01,"$1,906.06",Pending,"$1,906.06",07/25/2012,,,,$0.00,
Lancaster County Sheriff's Office,09/21/2012,13-FS29718,01,2003 GMC SUV ENVOY,Pending,"$1,500.00",10/23/2012,,,,$0.00,
Lancaster County Sheriff's Office,09/21/2012,13-FS29719,01,1993 MERCEDES BENZ 4D DR PC,Pending,"$1,500.00",10/23/2012,,,,$0.00,
Lancaster County Sheriff's Office,09/21/2012,13-FS29719,02,$800.00 US CURRENCY,Pending,$800.00,10/23/2012,,,,$0.00,
Lancaster County Sheriff's Office,11/23/2013,14-FS00206,01,$524.00 U.S. Currency,Pending,$524.00,01/02/2014,,,,$0.00,
Lancaster County Sheriff's Office,03/19/2014,14-FS09813,01,$667.00 U.S. Currency,Pending,$667.00,04/08/2014,,,,$0.00,
Lancaster County Sheriff's Office,10/07/2014,15-FS29637,01,2000 NISSAN  Altima-4 Cyl.,Pending,"$4,000.00",10/27/2014,,,,$0.00,
Lancaster County Sheriff's Office,10/07/2014,15-FS29637,02,"$9,000.00 U.S. Currency",Pending,"$9,000.00",10/27/2014,,,,$0.00,
