Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Tri Rivers Drug Task Force,01/25/2008,08-FS05106,01,1994 MAZDA NAVAHO,Pending,"$1,500.00",02/20/2008,10/27/2008,,,$0.00,10/27/2008
Tri Rivers Drug Task Force,12/23/2008,09-FS01201,01,1995 CHEVROLET VAN,Pending,"$1,000.00",01/12/2009,06/29/2009,,,$0.00,06/29/2009
Tri Rivers Drug Task Force,12/23/2008,09-FS01201,02,$510.00 U.S. CURRENCY,Forfeiture,$510.00,01/12/2009,06/29/2009,,,$510.00,06/29/2009
Tri Rivers Drug Task Force,10/27/2009,11-FS29101,01,2002 CHEVROLET PICKUP,Forfeiture,"$3,000.00",10/18/2010,10/18/2010,,,"$5,500.00",10/18/2010
Tri Rivers Drug Task Force,01/26/2010,10-FS02813,01,2009 TOYOTA PICKUP,Pending,"$28,000.00",01/28/2010,08/02/2011,,,$0.00,08/02/2011
Tri Rivers Drug Task Force,01/26/2010,10-FS02813,02,$613.00 U.S. CURRENCY,Return To Owner,$613.00,01/28/2010,08/02/2011,,,$0.00,08/02/2011
Tri Rivers Drug Task Force,02/18/2010,10-FS05305,01,1999 LINCOLN NAVIGATOR,Dismissal,"$3,500.00",02/22/2010,10/02/2014,,,$0.00,10/02/2014
Tri Rivers Drug Task Force,03/24/2010,10-FS09019,01,1998 CHRYSLER SEBRING,Forfeiture,"$2,500.00",03/31/2010,08/11/2010,,,$0.00,08/11/2010
Tri Rivers Drug Task Force,04/09/2010,10-FS12003,01,$804.05 U.S. CURRENCY,Forfeiture,$804.05,04/30/2010,04/14/2011,,,$804.05,04/14/2011
Tri Rivers Drug Task Force,04/09/2010,10-FS12003,02,"$2,535.00 U.S. CURRENCY",Forfeiture,"$2,535.00",04/30/2010,11/30/2010,,,"$1,267.50",11/30/2010
Tri Rivers Drug Task Force,05/03/2010,10-FS17207,01,2002 CADILLAC SEDAN,Return To Owner,"$6,000.00",06/21/2010,08/06/2010,,,$0.00,08/06/2010
Tri Rivers Drug Task Force,06/03/2010,10-FS16509,01,"$1,121.00 U.S. CURRENCY",Forfeiture,"$1,121.00",06/14/2010,07/13/2011,,,"$1,121.00",07/13/2011
Tri Rivers Drug Task Force,06/14/2010,10-FS17206,01,"$1,500.00 U.S. CURRENCY",Return To Owner,"$1,500.00",06/21/2010,08/06/2010,,,$0.00,08/06/2010
Tri Rivers Drug Task Force,07/15/2010,11-FS20301,01,"$2,058.00 U.S. CURRENCY",Forfeiture,"$2,058.00",07/22/2010,10/26/2010,,,"$2,058.00",10/26/2010
Tri Rivers Drug Task Force,01/18/2011,11-FS02403,01,1999 CHEVROLET SUV,Pending,"$4,000.00",01/24/2011,,,,$0.00,
