Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Lynchburg Police Department,12/15/2011,12-FS36204,01,2002 Mercedes 2-Door,Forfeiture,$500.00,12/28/2011,05/10/2012,08/05/2013,,"$4,926.00",08/05/2013
Lynchburg Police Department,12/15/2011,12-FS36205,01,1967 Plymouth Sedan 4-Door,Forfeiture,$500.00,12/28/2011,03/01/2012,06/28/2013,,$0.00,06/28/2013
Lynchburg Police Department,12/15/2011,12-FS36206,01,2003 GMC 1500 Pickup,Pending,$500.00,12/28/2011,05/10/2012,,,$0.00,05/10/2012
Lynchburg Police Department,12/30/2011,12-FS00907,01,"$5,048.00 U.S. CURRENCY",Forfeiture,"$5,048.00",01/09/2012,06/27/2012,,,"$5,048.00",06/27/2012
Lynchburg Police Department,12/30/2011,12-FS00908,01,2003 Volkswagon Jetta 2-Door,Dismissal,$500.00,01/09/2012,05/11/2012,,,$0.00,05/11/2012
Lynchburg Police Department,12/30/2011,12-FS00909,01,1999 Cadillac Deville 4-Door,Return To Owner,$500.00,01/09/2012,06/28/2012,,,$0.00,06/28/2012
Lynchburg Police Department,01/22/2012,12-FS02605,01,"$1,055.00 U.S. CURRENCY",Forfeiture,"$1,055.00",01/26/2012,07/16/2012,,,"$1,055.00",07/16/2012
Lynchburg Police Department,02/03/2012,12-FS05806,01,$600.25 U.S. CURRENCY,Forfeiture,$600.25,02/27/2012,08/01/2012,,,$600.25,08/01/2012
Lynchburg Police Department,02/06/2012,12-FS04102,01,"$1,585.38 U.S. CURRENCY",Forfeiture,"$1,585.38",02/10/2012,03/16/2012,,,"$1,585.38",03/16/2012
Lynchburg Police Department,02/09/2012,12-FS04410,01,"$1,841.00 U.S. CURRENCY",Return To Owner,"$1,841.00",02/13/2012,03/01/2012,,,$0.00,03/01/2012
Lynchburg Police Department,02/10/2012,12-FS11706,01,2001 CADILLAC DHS,Forfeiture,"$2,000.00",04/26/2012,05/30/2012,12/08/2014,,$0.00,12/08/2014
Lynchburg Police Department,02/10/2012,13-FS27814,01,1979 Chevrolet Caprice,Forfeiture,$0.00,10/04/2012,10/05/2012,08/05/2013,,"$1,130.00",08/05/2013
Lynchburg Police Department,02/15/2012,12-FS14306,01,1984 CHEVROLET 4D,Forfeiture,$500.00,05/22/2012,06/11/2012,,,$0.00,06/11/2012
Lynchburg Police Department,02/17/2012,12-FS05414,01,$645.00 U.S. CURRENCY,Forfeiture,$645.00,02/23/2012,05/10/2012,,,$645.00,05/10/2012
Lynchburg Police Department,02/22/2012,12-FS07520,01,2000 CADILLAC ESCALADE SUV,Forfeiture,"$8,000.00",03/15/2012,10/05/2012,08/05/2013,,"$2,425.00",08/05/2013
Lynchburg Police Department,02/22/2012,12-FS07521,01,2002 GMC Sierra 15000 Pickup,Pending,"$5,000.00",03/15/2012,10/05/2012,,,$0.00,10/05/2012
Lynchburg Police Department,02/22/2012,12-FS07522,01,2003 SUZUKI MOTORCYCLE,Forfeiture,"$5,000.00",03/15/2012,10/05/2012,08/05/2013,,"$2,506.00",08/05/2013
Lynchburg Police Department,02/22/2012,12-FS07524,01,1979 CHEVROLET LANDAU,Forfeiture,"$2,000.00",03/15/2012,10/05/2012,08/05/2013,,"$1,303.00",08/05/2013
Lynchburg Police Department,02/22/2012,12-FS08611,01,"$6,500.00 U.S. CURRENCY",Forfeiture,"$6,500.00",03/26/2012,05/10/2012,,,"$6,500.00",05/10/2012
Lynchburg Police Department,02/22/2012,12-FS09608,01,"$2,151.73 U.S. CURRENCY",Forfeiture,"$2,151.73",04/05/2012,05/10/2012,,,"$2,151.73",05/10/2012
Lynchburg Police Department,03/01/2012,12-FS07501,01,"$10,340.00 U.S. CURRENCY",Forfeiture,"$10,340.00",03/15/2012,11/14/2012,,,"$10,340.00",11/14/2012
Lynchburg Police Department,03/01/2012,12-FS07502,01,1969 CHEVROLET MALIBU,Forfeiture,"$1,200.00",03/15/2012,10/31/2012,08/05/2013,,"$6,425.00",08/05/2013
Lynchburg Police Department,03/01/2012,12-FS07503,01,2003 SAAB 4D,Forfeiture,"$2,000.00",03/15/2012,09/24/2012,06/20/2014,,$0.00,06/20/2014
Lynchburg Police Department,03/01/2012,12-FS07504,01,$573.04 BB & T ACCOUNT,Return To Owner,$573.04,03/15/2012,01/25/2013,,,$0.00,01/25/2013
Lynchburg Police Department,05/10/2012,12-FS14203,01,$990.00 US CURRENCY,Return To Owner,$0.00,05/21/2012,01/10/2013,,,$0.00,01/10/2013
Lynchburg Police Department,06/05/2012,12-FS16005,01,"$5,316.00 US CURRENCY",Forfeiture,"$5,316.00",06/08/2012,07/30/2013,,,"$2,316.00",07/30/2013
Lynchburg Police Department,06/13/2012,12-FS17002,01,"$1,212.00 US CURRENCY",Forfeiture,"$1,212.00",06/18/2012,08/21/2012,,,"$1,212.00",08/21/2012
Lynchburg Police Department,06/14/2012,12-FS17101,01,"$2,604.00 US CURRENCY",Forfeiture,"$2,604.00",06/19/2012,09/05/2012,,,"$2,604.00",09/05/2012
Lynchburg Police Department,06/27/2012,13-FS18808,01,"$14,097.00 US CURRENCY",Forfeiture,"$14,097.00",07/06/2012,09/11/2012,,,"$14,097.00",09/11/2012
Lynchburg Police Department,07/02/2012,13-FS00811,01,"$5,816.00 U.S. Currency",Forfeiture,"$5,816.00",01/08/2013,03/12/2013,,,"$5,816.00",03/12/2013
Lynchburg Police Department,07/13/2012,13-FS19806,01,$990.00 US CURRENCY,Forfeiture,$990.00,07/16/2012,09/11/2012,,,$990.00,09/11/2012
Lynchburg Police Department,07/27/2012,13-FS21205,01,$534.00 US CURRENCY,Forfeiture,$534.00,07/30/2012,10/02/2012,,,$534.00,10/02/2012
Lynchburg Police Department,08/17/2012,13-FS23306,01,$758.00 US CURRENCY,Forfeiture,$758.00,08/20/2012,11/07/2012,,,$758.00,11/07/2012
Lynchburg Police Department,09/06/2012,13-FS27908,01,$551.00 US CURRENCY,Forfeiture,$551.00,10/05/2012,09/03/2013,,,$551.00,09/03/2013
Lynchburg Police Department,10/12/2012,13-FS34915,01,"$2,309.00 U.S. Currency",Forfeiture,"$2,309.00",12/14/2012,01/03/2013,,,"$2,309.00",01/03/2013
Lynchburg Police Department,10/20/2012,13-FS29805,01,"$1,300.00 US CURRENCY",Forfeiture,"$1,300.00",10/24/2012,12/20/2012,,,"$1,300.00",12/20/2012
Lynchburg Police Department,11/04/2012,13-FS31303,01,$513.00 US CURRENCY,Forfeiture,$513.00,11/08/2012,01/23/2013,,,$513.00,01/23/2013
Lynchburg Police Department,11/10/2012,13-FS31907,01,"$1,263.00 US CURRENCY",Forfeiture,"$1,263.00",11/14/2012,05/29/2013,,,$500.00,05/29/2013
Lynchburg Police Department,11/13/2012,13-FS32001,01,$596.00 US CURRENCY,Forfeiture,$596.00,11/15/2012,06/05/2013,,,$596.00,06/05/2013
Lynchburg Police Department,11/16/2012,13-FS32419,01,$600.00 US CURRENCY,Forfeiture,$600.00,11/19/2012,01/30/2013,,,$600.00,01/30/2013
Lynchburg Police Department,11/23/2012,13-FS02531,01,$870.00 U.S. Currency,Pending,$870.00,01/25/2013,,,,$0.00,
Lynchburg Police Department,11/23/2012,13-FS33307,01,$870.00 U.S. Currency,Forfeiture,$870.00,11/28/2012,02/25/2013,,,$870.00,02/25/2013
Lynchburg Police Department,11/30/2012,13-FS34912,01,$858.00 U.S. Currency,Forfeiture,$858.00,12/14/2012,06/05/2013,,,$858.00,06/05/2013
Lynchburg Police Department,12/06/2012,13-FS34914,01,"$1,621.00 U.S. Currency",Pending,"$1,621.00",12/14/2012,,,,$0.00,
Lynchburg Police Department,12/07/2012,13-FS34911,01,$632.00 U.S. Currency,Forfeiture,$632.00,12/14/2012,02/26/2013,,,$632.00,02/26/2013
Lynchburg Police Department,12/08/2012,13-FS34913,01,"$1,856.00 U.S. Currency",Forfeiture,"$1,856.00",12/14/2012,12/04/2013,,,$856.00,12/04/2013
Lynchburg Police Department,01/13/2013,13-FS02532,01,$980.00 U.S. Currency,Forfeiture,$980.00,01/25/2013,06/05/2013,,,$980.00,06/05/2013
Lynchburg Police Department,01/24/2013,13-FS03720,01,$849.56 U.S. Currency,Forfeiture,$849.56,02/06/2013,04/05/2013,,,$849.56,04/05/2013
Lynchburg Police Department,02/05/2013,13-FS04401,01,$613.00 U.S. Currency,Forfeiture,$613.00,02/13/2013,04/18/2013,,,$613.00,04/18/2013
Lynchburg Police Department,02/09/2013,13-FS04608,01,$738.00 U.S. Currency,Forfeiture,$738.00,02/15/2013,07/30/2013,,,$738.00,07/30/2013
Lynchburg Police Department,02/21/2013,13-FS06512,01,$615.00 U.S. Currency,Forfeiture,$615.00,03/06/2013,05/07/2013,,,$615.00,05/07/2013
Lynchburg Police Department,02/27/2013,13-FS06511,01,"$1,179.00 U.S. Currency",Forfeiture,"$1,179.00",03/06/2013,07/23/2013,,,"$1,179.00",07/23/2013
Lynchburg Police Department,02/27/2013,14-FS01441,01,2006 GMC LIGHT DUTY  Sierra 2500 HD Pickup-V8,Pending,"$16,325.00",01/14/2014,03/04/2015,,,$0.00,03/04/2015
Lynchburg Police Department,03/13/2013,13-FS08803,01,"$14,723.00 U.S. Currency",Forfeiture,"$14,723.00",03/29/2013,12/04/2013,,,"$14,723.00",12/04/2013
Lynchburg Police Department,03/18/2013,13-FS08804,01,"$1,405.00 U.S. Currency",Return To Owner,"$1,405.00",03/29/2013,04/18/2013,,,$0.00,04/18/2013
Lynchburg Police Department,03/19/2013,13-FS08612,01,"$20,000.00 U.S. Currency",Forfeiture,"$20,000.00",03/27/2013,07/10/2013,,,"$20,000.00",07/10/2013
Lynchburg Police Department,03/19/2013,13-FS08619,01,2004 TOYOTA  4Runner-V6,Pending,"$17,000.00",03/27/2013,07/09/2013,,,$0.00,07/09/2013
Lynchburg Police Department,03/20/2013,13-FS08406,01,$586.00 U.S. Currency,Forfeiture,$586.00,03/25/2013,06/05/2013,,,$586.00,06/05/2013
