Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Salem Police Department,07/12/2008,09-FS20101,01,2003 HARLEY DAVIDSON,Return To Owner,"$12,000.00",07/19/2008,02/11/2015,,,$0.00,02/11/2015
Salem Police Department,07/12/2008,09-FS20101,02,$676.00 U.S. CURRENCY,Return To Owner,$676.00,07/19/2008,02/11/2015,,,$0.00,02/11/2015
Salem Police Department,01/12/2009,10-FS25401,01,$640.00 U.S. CURRENCY,Return To Owner,$640.00,09/11/2009,09/17/2009,,,$0.00,09/17/2009
Salem Police Department,07/09/2009,10-FS20807,01,"$1,010.00 U.S. CURRENCY",Forfeiture,"$1,010.00",07/27/2009,07/09/2010,,,"$1,010.00",07/09/2010
Salem Police Department,10/31/2009,10-FS30607,01,$528.00 U.S. CURRENCY,Forfeiture,$528.00,11/02/2009,02/11/2015,,,$0.00,02/11/2015
Salem Police Department,12/30/2009,10-FS01303,01,$607.00 U.S. CURRENCY,Pending,$607.00,01/13/2010,,,,$0.00,
Salem Police Department,03/06/2010,10-FS06806,01,"$3,500.00 U.S. CURRENCY",Forfeiture,"$3,500.00",03/09/2010,06/08/2010,,,"$3,500.00",06/08/2010
Salem Police Department,04/07/2010,10-FS13216,01,"$1,031.00 U.S. CURRENCY",Forfeiture,"$1,031.00",05/12/2010,05/13/2011,,,"$1,031.00",05/13/2011
Salem Police Department,04/15/2010,10-FS13214,01,1988 FORD BRONCO SUV,Return To Owner,"$2,500.00",05/12/2010,02/11/2015,,,$0.00,02/11/2015
Salem Police Department,04/20/2010,10-FS13217,01,2001 SATURN SL2,Forfeiture,"$2,000.00",05/12/2010,10/04/2010,12/28/2010,,$949.05,12/28/2010
Salem Police Department,04/30/2010,10-FS17301,01,"$3,955.00 U.S. CURRENCY",Forfeiture,"$3,955.00",06/22/2010,09/21/2010,,,"$3,955.00",09/21/2010
Salem Police Department,05/12/2010,10-FS13408,01,"$3,365.00 U.S. CURRENCY",Return To Owner,"$3,365.00",05/14/2010,02/11/2015,,,$0.00,02/11/2015
Salem Police Department,05/12/2010,10-FS13703,01,$950.00 U.S. CURRENCY,Pending,$950.00,05/17/2010,,,,$0.00,
Salem Police Department,05/19/2010,10-FS17604,01,2005 DODGE NEON,Forfeiture,"$5,400.00",06/25/2010,09/29/2010,12/28/2010,,"$4,201.35",12/28/2010
Salem Police Department,04/18/2011,11-FS11110,01,"$1,423.00 U.S. CURRENCY",Forfeiture,"$1,423.00",04/21/2011,08/04/2011,,,"$1,423.00",08/04/2011
Salem Police Department,04/18/2011,11-FS11111,01,"$1,931.00 U.S. CURRENCY",Forfeiture,"$1,931.00",04/21/2011,08/04/2011,,,"$1,931.00",08/04/2011
Salem Police Department,06/11/2011,11-FS16403,01,"$4,203.00 U.S. CURRENCY",Forfeiture,"$4,203.00",06/13/2011,05/25/2012,,,"$4,203.00",05/25/2012
Salem Police Department,08/05/2011,12-FS22208,01,"$1,202.00 U.S. CURRENCY",Forfeiture,"$1,202.00",08/10/2011,10/05/2012,,,"$1,202.00",10/05/2012
Salem Police Department,10/11/2011,12-FS29310,01,$710.00 U.S. CURRENCY,Forfeiture,$710.00,10/20/2011,09/26/2012,,,$710.00,09/26/2012
Salem Police Department,01/25/2012,13-FS31215,01,$658.00 US CURRENCY,Forfeiture,$658.00,11/07/2012,11/20/2012,,,$658.00,11/20/2012
Salem Police Department,01/27/2012,12-FS03705,01,"$1,830.00 U.S. CURRENCY",Forfeiture,"$1,830.00",02/06/2012,11/16/2012,,,"$1,500.00",11/16/2012
Salem Police Department,07/05/2012,13-FS27009,01,2002 BMW,Forfeiture,"$3,000.00",09/26/2012,10/01/2012,12/06/2012,,"$4,404.75",12/06/2012
Salem Police Department,09/27/2012,13-FS08604,01,"$3,400.00 U.S. Currency",,"$3,400.00",03/27/2013,,,,$0.00,
Salem Police Department,09/27/2012,13-FS08604,02,gray earrings/ white stone,,"$9,000.00",03/27/2013,,,,$0.00,
Salem Police Department,01/04/2013,13-FS08613,01,"$1,240.00 U.S. Currency",Forfeiture,"$1,240.00",03/27/2013,12/09/2013,,,"$1,240.00",12/09/2013
Salem Police Department,01/24/2013,13-FS03911,01,"$10,000.00 U.S. Currency",Forfeiture,"$10,000.00",02/08/2013,03/14/2014,,,"$10,000.00",03/14/2014
Salem Police Department,02/19/2013,13-FS08608,01,$962.50 U.S. Currency,Forfeiture,$962.50,03/27/2013,12/09/2013,,,$962.50,12/09/2013
Salem Police Department,02/21/2013,13-FS08607,01,"$1,027.00 U.S. Currency",,"$1,027.00",03/27/2013,,,,$0.00,
Salem Police Department,04/10/2013,13-FS11104,01,1970 CHEVROLET C-10  PICKUP,Forfeiture,"$9,000.00",01/16/2014,02/05/2013,,,"$9,000.00",02/05/2013
Salem Police Department,04/18/2013,13-FS11102,01,$715.00 U.S. Currency,Forfeiture,$715.00,04/29/2013,08/04/2014,,,$415.00,08/04/2014
Salem Police Department,04/18/2013,13-FS11103,01,"$2,856.37 U.S. Currency",Forfeiture,"$2,856.37",04/29/2013,08/04/2014,,,"$1,656.37",08/04/2014
Salem Police Department,08/27/2013,14-FS25311,01,"$2,376.00 U.S. Currency",Forfeiture,"$2,376.00",09/10/2013,05/20/2014,,,"$1,750.00",05/20/2014
Salem Police Department,08/27/2013,14-FS25909,01,"$2,376.00 U.S. Currency",Pending,"$2,376.00",09/16/2013,,,,$0.00,
Salem Police Department,09/04/2013,14-FS25910,01,$772.00 U.S. Currency,,$772.00,09/16/2013,,,,$0.00,
Salem Police Department,09/05/2013,14-FS25908,01,"$15,535.00 U.S. Currency",,"$15,535.00",03/07/2014,,,,$0.00,
Salem Police Department,12/13/2013,14-FS06599,01,"$1,250.00 U.S. Currency",,"$1,250.00",03/07/2014,,,,$0.00,
Salem Police Department,01/15/2014,14-FS06500,01,"$1,380.00 U.S. Currency",,"$1,380.00",03/07/2014,,,,$0.00,
Salem Police Department,03/25/2014,14-FS12803,01,"$1,367.00 U.S. Currency",Pending,"$1,367.00",05/08/2014,,,,$0.00,
Salem Police Department,04/17/2014,14-FS12804,01,$730.00 U.S. Currency,Pending,$730.00,05/08/2014,,,,$0.00,
Salem Police Department,04/22/2014,14-FS12805,01,2009 FORD  Focus-4 Cyl.,Pending,"$7,925.00",05/08/2014,,,,$0.00,
Salem Police Department,04/22/2014,14-FS12805,02,"$16,420.00 U.S. Currency",Pending,"$16,420.00",05/08/2014,,,,$0.00,
Salem Police Department,04/22/2014,14-FS12805,03,"$2,882.00 U.S. Currency",Pending,"$2,882.00",05/08/2014,,,,$0.00,
Salem Police Department,04/22/2014,14-FS12806,01,$779.00 U.S. Currency,Pending,$779.00,05/08/2014,,,,$0.00,
Salem Police Department,04/28/2014,14-FS12801,01,2006 CHEVROLET  Cobalt-L4,,"$4,725.00",05/08/2014,,,,$0.00,
Salem Police Department,04/28/2014,14-FS12801,02,"$6,931.00 U.S. Currency",,"$6,931.00",05/08/2014,,,,$0.00,
Salem Police Department,04/28/2014,14-FS12801,03,BERSA THUNDER HANDGUN,,$500.00,05/08/2014,,,,$0.00,
Salem Police Department,04/28/2014,14-FS12801,04,HAWKEN MUZZLELOADER,,$500.00,05/08/2014,,,,$0.00,
Salem Police Department,05/02/2014,14-FS12802,01,"$3,953.00 U.S. Currency",Pending,"$3,953.00",05/08/2014,,,,$0.00,
Salem Police Department,07/01/2014,15-FS25836,01,"$1,125.00 U.S. Currency",Pending,"$1,125.00",09/15/2014,,,,$0.00,
Salem Police Department,10/30/2014,15-FS30994,01,"$1,239.00 U.S. Currency",Pending,"$1,239.00",11/05/2014,,,,$0.00,
