Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Caroline County Sheriff's Office,06/04/2008,08-FS16109,01,2000 MITSUBISHI GALLANT,Forfeiture,"$2,500.00",06/09/2008,01/25/2011,09/22/2014,,$0.00,09/22/2014
Caroline County Sheriff's Office,06/04/2008,08-FS16109,02,"$1,522.00 U.S. CURRENCY",Forfeiture,"$1,522.00",06/09/2008,01/25/2011,,,"$1,322.00",01/25/2011
Caroline County Sheriff's Office,11/10/2008,09-FS35304,01,1996 BMW 318 I,Release To Lien Holder,"$2,500.00",12/18/2008,10/02/2014,,,$0.00,10/02/2014
Caroline County Sheriff's Office,12/16/2008,09-FS35305,01,1996 CADILLAC DEVILLE,Forfeiture,"$2,500.00",12/18/2008,09/22/2009,09/30/2014,,$0.00,09/30/2014
Caroline County Sheriff's Office,03/19/2009,09-FS07906,01,1999 PORCHE BOXSTER,Return To Owner,"$8,000.00",03/20/2009,10/02/2014,,,$0.00,10/02/2014
Caroline County Sheriff's Office,06/05/2009,11-FS24901,01,2001 FORD ESCAPE,Forfeiture,$850.00,09/06/2010,08/27/2012,,11/01/2012,$736.16,08/27/2012
Caroline County Sheriff's Office,07/22/2009,10-FS20404,01,$608.00 U.S. CURRENCY,Return To Owner,$608.00,07/23/2009,03/12/2010,,,$0.00,03/12/2010
Caroline County Sheriff's Office,09/03/2009,10-FS24795,01,1995 NISSAN MAXIMA,Forfeiture,"$2,000.00",09/04/2009,05/10/2010,09/02/2010,,$0.00,09/02/2010
Caroline County Sheriff's Office,09/03/2009,10-FS24795,02,"$8,677.00 U.S. CURRENCY",Forfeiture,"$8,677.00",09/04/2009,05/10/2010,,,"$8,677.00",05/10/2010
Caroline County Sheriff's Office,09/04/2009,10-FS24702,01,"$20,000.00 U.S. CURRENCY",Forfeiture,"$20,000.00",09/04/2009,04/21/2010,,,"$20,000.00",04/21/2010
Caroline County Sheriff's Office,10/19/2009,10-FS32301,01,"$7,319.00 U.S. CURRENCY",Forfeiture,"$7,319.00",11/19/2009,03/23/2010,,,"$7,319.00",03/23/2010
