Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
WASP Task Force,05/20/2013,13-FS14203,01,"$7,080.00 U.S. Currency",Forfeiture,"$7,080.00",05/22/2013,01/30/2015,,,"$7,080.00",01/30/2015
WASP Task Force,05/22/2013,13-FS14304,01,"$10,602.00 U.S. Currency",Forfeiture,"$10,602.00",05/23/2013,12/26/2013,,,"$10,602.00",12/26/2013
WASP Task Force,06/05/2013,13-FS16104,01,$814.00 U.S. Currency,Pending,$814.00,07/09/2013,,,,$0.00,
WASP Task Force,06/05/2013,14-FS19007,01,$814.00 U.S. Currency,Forfeiture,$814.00,07/09/2013,07/26/2013,,,$814.00,07/26/2013
WASP Task Force,06/05/2013,14-FS26709,03,"$2,946.00 U.S. Currency",Forfeiture,"$2,946.00",09/25/2013,,,,"$2,946.00",
WASP Task Force,06/05/2013,14-FS26709,04,1994 CHEVROLET  Corvette,Forfeiture,"$3,500.00",09/25/2013,,,,"$3,136.47",
WASP Task Force,06/05/2013,14-FS26709,05,2000 CHEVROLET TRUCK  Tahoe-V8,Forfeiture,"$2,500.00",09/25/2013,,,,"$1,966.47",
WASP Task Force,07/15/2013,14-FS19903,01,"$2,119.00 U.S. Currency",Forfeiture,"$2,119.00",07/18/2013,10/25/2013,,,"$2,119.00",10/25/2013
WASP Task Force,07/31/2013,14-FS22408,01,$585.00 U.S. Currency,Forfeiture,$585.00,08/12/2013,09/16/2014,,,$585.00,09/16/2014
WASP Task Force,08/08/2013,14-FS22406,01,"$1,029.11 U.S. Currency",Pending,"$1,029.11",08/12/2013,,,,$0.00,
WASP Task Force,09/25/2013,14-FS27303,01,"$10,095.00 U.S. Currency",Pending,"$10,095.00",09/30/2013,,,,$0.00,
WASP Task Force,09/25/2013,14-FS27303,02,John Deere Zero Turn Mower,Pending,"$1,500.00",09/30/2013,,,,$0.00,
WASP Task Force,09/25/2013,14-FS27303,03,Troy Bilt Zero Turn Mower,Pending,"$1,500.00",09/30/2013,,,,$0.00,
WASP Task Force,09/25/2013,14-FS27303,04,Troy Bilt Zero Turn Mower,Pending,"$1,500.00",09/30/2013,,,,$0.00,
WASP Task Force,09/25/2013,14-FS27303,05,Troy Bilt Zero Turn Mower,Pending,"$1,500.00",09/30/2013,,,,$0.00,
WASP Task Force,09/25/2013,14-FS27303,07,Troy Bilt Chipper Shredder,Pending,"$1,000.00",09/30/2013,,,,$0.00,
WASP Task Force,09/25/2013,14-FS27303,08,Troy Bilt Wood Splitter,Pending,"$1,500.00",09/30/2013,,,,$0.00,
WASP Task Force,10/07/2013,14-FS28005,01,"$1,401.00 U.S. Currency",Forfeiture,"$1,401.00",10/07/2013,01/28/2014,,,"$1,401.00",01/28/2014
WASP Task Force,10/24/2013,14-FS30108,01,2006 CADILLAC  SRX-V6/V8,Pending,"$7,881.00",10/28/2013,09/16/2014,,,$0.00,09/16/2014
WASP Task Force,10/24/2013,14-FS30108,02,"$1,250.00 U.S. Currency",Forfeiture,"$1,250.00",10/28/2013,09/16/2014,,,"$1,250.00",09/16/2014
WASP Task Force,10/24/2013,14-FS30109,01,$550.00 U.S. Currency,Forfeiture,$550.00,10/28/2013,12/12/2014,,,$500.00,12/12/2014
WASP Task Force,10/25/2013,14-FS30111,01,"$3,000.00 U.S. Currency",Forfeiture,"$3,000.00",10/28/2013,09/16/2014,,,"$3,000.00",09/16/2014
WASP Task Force,01/07/2014,14-FS01548,01,$506.00 U.S. Currency,Pending,$506.00,01/15/2014,,,,$0.00,
WASP Task Force,03/05/2014,14-FS06592,01,"$3,100.00 U.S. Currency",Pending,"$3,100.00",03/06/2014,,,,$0.00,
WASP Task Force,03/05/2014,14-FS06593,01,"$10,306.00 U.S. Currency",Pending,"$10,306.00",03/06/2014,,,,$0.00,
WASP Task Force,03/11/2014,14-FS07676,01,"$1,260.00 U.S. Currency",Pending,"$1,260.00",03/17/2014,,,,$0.00,
WASP Task Force,03/11/2014,14-FS07676,02,2002 Suzuki  Quad,Pending,"$1,000.00",03/17/2014,,,,$0.00,
WASP Task Force,08/27/2014,15-FS26162,01,"$1,428.00 U.S. Currency",Pending,"$1,428.00",09/18/2014,,,,$0.00,
WASP Task Force,09/11/2014,15-FS26161,01,"$3,200.00 U.S. Currency",Pending,"$3,200.00",09/18/2014,,,,$0.00,
WASP Task Force,10/01/2014,15-FS28781,01,"$4,370.00 U.S. Currency",Pending,"$4,370.00",10/14/2014,,,,$0.00,
