Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
South Boston Police Department,07/06/2008,09-FS19704,01,$641.00 U.S. CURRENCY,Pending,$641.00,07/15/2008,,,,$0.00,
South Boston Police Department,09/23/2009,10-FS27508,01,1984 CHEVROLET CAPRICE,Pending,$600.00,10/02/2009,,,,$0.00,
South Boston Police Department,09/23/2009,10-FS27508,02,$657.50 U.S. CURRENCY,Pending,$657.50,10/02/2009,,,,$0.00,
South Boston Police Department,02/03/2011,11-FS04106,01,$700.00 U.S. CURRENCY,Forfeiture,$700.00,02/10/2011,03/13/2012,,,$700.00,03/13/2012
South Boston Police Department,04/11/2011,11-FS11001,01,$587.00 U.S. CURRENCY,Pending,$587.00,04/20/2011,,,,$0.00,
South Boston Police Department,05/08/2012,12-FS13802,01,2000 CHEVROLET 4D,Return To Owner,"$1,000.00",05/17/2012,03/11/2013,,,$0.00,03/11/2013
South Boston Police Department,06/22/2013,14-FS18301,01,$624.00 U.S. Currency,,$624.00,07/02/2013,,,,$0.00,
South Boston Police Department,10/14/2014,15-FS29418,01,$510.00 U.S. Currency,Pending,$510.00,10/21/2014,,,,$0.00,
