Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Northumberland County Sheriff's Office,08/08/2008,09-FS22504,01,2004 CHRYSLER PACIFICA,Pending,"$9,050.00",08/12/2008,06/22/2009,,,$0.00,06/22/2009
Northumberland County Sheriff's Office,11/24/2010,13-FS20711,01,$2012.00 US CURRENCY,Forfeiture,"$2,012.00",07/25/2012,07/24/2012,,,"$2,012.00",07/24/2012
Northumberland County Sheriff's Office,05/04/2012,12-FS14205,01,1990 FORD CROWN VICTORIA,Return To Owner,"$1,125.00",05/21/2012,05/21/2013,,,$0.00,05/21/2013
Northumberland County Sheriff's Office,05/04/2012,12-FS15003,01,$852.00 US CURRENCY,Forfeiture,$852.00,05/29/2012,06/03/2013,,,$852.00,06/03/2013
Northumberland County Sheriff's Office,11/01/2012,13-FS32413,01,2004 NISSAN ALTIMA,Return To Owner,"$4,000.00",11/19/2012,01/19/2013,,,$0.00,01/19/2013
Northumberland County Sheriff's Office,09/09/2014,15-FS28783,01,"$15,766.00 U.S. Currency",Pending,"$15,766.00",02/25/2015,,,,$0.00,
Northumberland County Sheriff's Office,10/02/2014,15-FS32358,01,1998 CHEVROLET TRUCK  C2500 Pickup-V8,Pending,"$3,475.00",11/19/2014,,,,$0.00,
Northumberland County Sheriff's Office,10/31/2014,15-FS32141,01,"$1,871.00 U.S. Currency",Forfeiture,"$1,871.00",11/17/2014,03/06/2015,,,"$1,871.00",03/06/2015
