Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Petersburg Bureau of Police,06/04/2010,11-FS18716,01,$716.00 U.S. CURRENCY,Forfeiture,$716.00,07/06/2010,11/15/2010,,,$716.00,11/15/2010
Petersburg Bureau of Police,06/04/2010,11-FS27804,01,2000 BUICK,Forfeiture,"$4,000.00",10/05/2010,12/06/2010,,,$0.00,12/06/2010
Petersburg Bureau of Police,06/08/2010,11-FS18718,01,"$21,242.00 U.S. CURRENCY",Forfeiture,"$21,242.00",07/06/2010,06/09/2011,,,"$5,000.00",06/09/2011
Petersburg Bureau of Police,07/07/2010,11-FS22203,01,$726.00 U.S. CURRENCY,Forfeiture,$726.00,08/10/2010,10/25/2010,,,$726.00,10/25/2010
Petersburg Bureau of Police,07/27/2010,11-FS22202,01,1995 JAGUAR,Return To Owner,"$1,500.00",08/10/2010,01/27/2011,,,$0.00,01/27/2011
Petersburg Bureau of Police,08/03/2010,11-FS21701,01,"$5,087.00 U.S. CURRENCY",Forfeiture,"$5,087.00",08/05/2010,10/25/2010,,,"$5,087.00",10/25/2010
Petersburg Bureau of Police,08/15/2010,11-FS27805,01,"$3,346.00 U.S. CURRENCY",Forfeiture,"$3,346.00",10/05/2010,12/06/2010,,,"$3,346.00",12/06/2010
Petersburg Bureau of Police,09/20/2010,11-FS28503,01,"$2,971.00 U.S. CURRENCY",Forfeiture,"$2,971.00",10/12/2010,02/14/2011,,,"$2,971.00",02/14/2011
Petersburg Bureau of Police,09/25/2010,11-FS27802,01,"$2,300.68 U.S. CURRENCY",Forfeiture,"$2,300.68",10/05/2010,12/06/2010,,,"$2,300.68",12/06/2010
Petersburg Bureau of Police,09/25/2010,11-FS27803,01,$618.20 U.S. CURRENCY,Forfeiture,$618.20,10/05/2010,12/06/2010,,,$618.20,12/06/2010
Petersburg Bureau of Police,10/02/2010,11-FS27905,01,$884.00 U.S. CURRENCY,Forfeiture,$884.00,10/06/2010,01/28/2011,,,$884.00,01/28/2011
Petersburg Bureau of Police,10/13/2010,11-FS04501,01,$942.00 U.S. CURRENCY,Forfeiture,$942.00,02/14/2011,01/28/2011,,,$942.00,01/28/2011
Petersburg Bureau of Police,10/15/2010,11-FS29304,01,"$7,292.00 U.S. CURRENCY",Administrative,"$7,292.00",10/20/2010,05/18/2011,,,$0.00,05/18/2011
Petersburg Bureau of Police,10/15/2010,11-FS31203,01,$529.00 U.S. CURRENCY,Forfeiture,$529.00,11/08/2010,02/14/2011,,,$529.00,02/14/2011
Petersburg Bureau of Police,10/15/2010,11-FS31204,01,"$7,170.00 U.S. CURRENCY",Forfeiture,"$7,170.00",11/08/2010,03/18/2011,,,"$7,170.00",03/18/2011
Petersburg Bureau of Police,11/16/2010,11-FS32805,01,"$7,705.00 U.S. CURRENCY",Forfeiture,"$7,705.00",11/24/2010,02/14/2011,,,"$7,705.00",02/14/2011
Petersburg Bureau of Police,11/17/2010,11-FS32806,01,$777.80 U.S. CURRENCY,Forfeiture,$777.80,11/24/2010,02/14/2011,,,$777.80,02/14/2011
Petersburg Bureau of Police,12/01/2010,11-FS34102,01,2002 INFINITI Q45,Return To Owner,"$7,000.00",12/07/2010,05/09/2011,,,$0.00,05/09/2011
Petersburg Bureau of Police,12/01/2010,11-FS34102,02,"$12,400.00 U.S. CURRENCY",Return To Owner,"$12,400.00",12/07/2010,05/09/2011,,,$0.00,05/09/2011
Petersburg Bureau of Police,12/01/2010,11-FS34103,01,2004 NISSAN MAXIMA,Return To Owner,"$7,000.00",12/07/2010,05/09/2011,,,$0.00,05/09/2011
Petersburg Bureau of Police,12/02/2010,11-FS34104,01,$919.00 U.S. CURRENCY,Forfeiture,$919.00,12/07/2010,06/09/2011,,,$719.00,06/09/2011
Petersburg Bureau of Police,12/12/2010,11-FS00603,01,"$1,168.00 U.S. CURRENCY",Forfeiture,"$1,168.00",01/06/2011,02/14/2011,,,"$1,168.00",02/14/2011
Petersburg Bureau of Police,12/30/2010,11-FS00602,01,"$1,081.00 U.S. CURRENCY",Forfeiture,"$1,081.00",01/06/2011,09/06/2011,,,$831.00,09/06/2011
Petersburg Bureau of Police,12/31/2010,11-FS00605,01,"$1,103.00 U.S. CURRENCY",Forfeiture,"$1,103.00",01/06/2011,03/18/2011,,,"$1,103.00",03/18/2011
Petersburg Bureau of Police,01/04/2011,11-FS00604,01,"$1,060.00 U.S. CURRENCY",Forfeiture,"$1,060.00",01/06/2011,04/08/2011,,,"$1,060.00",04/08/2011
Petersburg Bureau of Police,01/12/2011,11-FS10415,01,1999 BMW 328I,Forfeiture,"$5,500.00",04/14/2011,05/06/2011,02/10/2012,,"$1,011.94",02/10/2012
Petersburg Bureau of Police,01/12/2011,11-FS10415,02,"$9,000.00 U.S. CURRENCY",Forfeiture,"$9,000.00",04/14/2011,05/06/2011,,,"$8,272.26",05/06/2011
Petersburg Bureau of Police,02/10/2011,11-FS04508,01,1998 INFINITI,Forfeiture,"$1,200.00",02/14/2011,05/09/2011,02/10/2012,,"$1,241.68",02/10/2012
Petersburg Bureau of Police,03/07/2011,11-FS10416,01,"$1,375.00 U.S. CURRENCY",Forfeiture,"$1,375.00",04/14/2011,09/06/2011,,,"$1,125.00",09/06/2011
Petersburg Bureau of Police,03/07/2011,11-FS10417,01,"$1,732.00 U.S. CURRENCY",Forfeiture,"$1,732.00",04/14/2011,06/09/2011,,,"$1,732.00",06/09/2011
Petersburg Bureau of Police,03/07/2011,11-FS10418,01,"$5,800.00 U.S. CURRENCY",Forfeiture,"$5,800.00",04/14/2011,06/09/2011,,,"$3,800.00",06/09/2011
Petersburg Bureau of Police,03/08/2011,11-FS07409,01,"$2,186.00 U.S. CURRENCY",Forfeiture,"$2,186.00",03/15/2011,09/06/2011,,,"$2,186.00",09/06/2011
Petersburg Bureau of Police,03/10/2011,11-FS07410,01,1999 CADILLAC STS,Forfeiture,"$3,000.00",03/15/2011,08/03/2011,10/26/2012,,$0.00,10/26/2012
Petersburg Bureau of Police,03/10/2011,11-FS07411,01,$669.00 U.S. CURRENCY,Forfeiture,$669.00,03/15/2011,08/03/2011,,,$0.00,08/03/2011
Petersburg Bureau of Police,03/14/2011,11-FS07412,01,"$1,051.00 U.S. CURRENCY",Forfeiture,"$1,051.00",03/15/2011,08/03/2011,,,"$1,051.00",08/03/2011
Petersburg Bureau of Police,03/14/2011,11-FS07413,01,"$1,981.00 U.S. CURRENCY",Forfeiture,"$1,981.00",03/15/2011,05/09/2011,,,"$1,981.00",05/09/2011
Petersburg Bureau of Police,03/15/2011,11-FS07414,01,$748.00 U.S. CURRENCY,Forfeiture,$748.00,03/15/2011,06/09/2011,,,$748.00,06/09/2011
Petersburg Bureau of Police,03/19/2011,11-FS10419,01,"$7,385.00 U.S. CURRENCY",Return To Owner,"$7,385.00",04/14/2011,12/20/2011,,,$0.00,12/20/2011
Petersburg Bureau of Police,03/28/2011,11-FS10420,01,$667.00 U.S. CURRENCY,Forfeiture,$667.00,04/14/2011,08/03/2011,,,$667.00,08/03/2011
Petersburg Bureau of Police,04/12/2011,11-FS10307,01,1999 ACURA TL,Return To Owner,"$1,500.00",04/13/2011,08/03/2011,,,$0.00,08/03/2011
Petersburg Bureau of Police,04/12/2011,11-FS10307,02,"$1,317.00 U.S. CURRENCY",Forfeiture,"$1,317.00",04/13/2011,08/03/2011,,,"$1,317.00",08/03/2011
Petersburg Bureau of Police,04/20/2011,11-FS10911,01,"$3,164.00 U.S. CURRENCY",Forfeiture,"$3,164.00",04/19/2011,08/03/2011,,,"$3,164.00",08/03/2011
Petersburg Bureau of Police,04/29/2011,11-FS12208,01,$940.00 U.S. CURRENCY,Forfeiture,$940.00,05/02/2011,09/06/2011,,,$640.00,09/06/2011
Petersburg Bureau of Police,05/04/2011,11-FS12329,01,"$1,055.00 U.S. CURRENCY",Forfeiture,"$1,055.00",05/03/2011,08/03/2011,,,"$1,055.00",08/03/2011
Petersburg Bureau of Police,06/01/2011,11-FS15704,01,2003 FORD EXPEDITION,Dismissal,"$5,500.00",06/06/2011,11/19/2012,,,$0.00,11/19/2012
Petersburg Bureau of Police,06/23/2011,11-FS17902,01,"$5,074.42 U.S. CURRENCY",Forfeiture,"$5,074.42",06/28/2011,09/06/2011,,,"$5,074.42",09/06/2011
Petersburg Bureau of Police,06/23/2011,11-FS17903,01,1994 GMC VAN,Forfeiture,"$2,000.00",06/28/2011,09/06/2011,07/26/2013,,$0.00,07/26/2013
Petersburg Bureau of Police,06/23/2011,11-FS17903,02,2001 NISSAN,Pending,"$3,000.00",06/28/2011,09/06/2011,,,$0.00,09/06/2011
Petersburg Bureau of Police,06/23/2011,11-FS17903,03,1997 FORD PICKUP,Pending,"$3,500.00",06/28/2011,09/06/2011,,,$0.00,09/06/2011
Petersburg Bureau of Police,08/09/2011,12-FS22804,01,$820.00 U.S. CURRENCY,Forfeiture,$820.00,08/16/2011,04/20/2012,,,$820.00,04/20/2012
Petersburg Bureau of Police,08/09/2011,12-FS22805,01,$940.00 U.S. CURRENCY,Forfeiture,$940.00,08/16/2011,02/24/2012,,,$705.00,02/24/2012
Petersburg Bureau of Police,08/25/2011,12-FS23706,01,"$1,445.00 U.S. CURRENCY",Forfeiture,"$1,445.00",08/25/2011,12/20/2011,,,"$1,196.00",12/20/2011
Petersburg Bureau of Police,08/29/2011,12-FS24909,01,"$2,550.00 U.S. CURRENCY",Forfeiture,"$2,550.00",09/06/2011,11/29/2011,,,"$2,550.00",11/29/2011
Petersburg Bureau of Police,09/07/2011,12-FS25110,01,$653.00 U.S. CURRENCY,Forfeiture,$653.00,09/08/2011,12/20/2011,,,$653.00,12/20/2011
Petersburg Bureau of Police,09/08/2011,12-FS25113,01,"$1,537.00 U.S. CURRENCY",Forfeiture,"$1,537.00",09/08/2011,12/20/2011,,,"$1,537.00",12/20/2011
Petersburg Bureau of Police,09/08/2011,12-FS25114,01,"$1,736.00 U.S. CURRENCY",Forfeiture,"$1,736.00",09/08/2011,02/24/2012,,,"$1,386.00",02/24/2012
Petersburg Bureau of Police,09/08/2011,12-FS31803,01,"$1,430.00 U.S. Currency",Forfeiture,"$1,430.00",11/14/2011,02/24/2012,,,"$1,430.00",02/24/2012
Petersburg Bureau of Police,09/08/2011,12-FS31805,01,"$1,466.28 U.S.Currency",Forfeiture,"$1,466.28",11/14/2011,02/24/2012,,,"$1,466.28",02/24/2012
Petersburg Bureau of Police,09/27/2011,12-FS27005,01,$620.00 U.S. CURRENCY,Forfeiture,$620.00,09/27/2011,03/13/2012,,,$0.00,03/13/2012
Petersburg Bureau of Police,09/28/2011,12-FS27006,01,1995 GMC YUKON,Pending,"$1,000.00",09/27/2011,12/20/2011,,,$0.00,12/20/2011
Petersburg Bureau of Police,10/01/2011,12-FS27703,01,1995 MERCEDES-BENZ C220,Forfeiture,"$1,500.00",10/04/2011,02/24/2012,07/26/2013,,$0.00,07/26/2013
Petersburg Bureau of Police,10/01/2011,12-FS27703,02,2003 JAGUAR 4 DOOR,Dismissal,"$4,000.00",10/04/2011,02/24/2012,,,$0.00,02/24/2012
Petersburg Bureau of Police,10/31/2011,12-FS30816,01,"$2,676.00 U.S. Currency",Forfeiture,"$2,676.00",11/04/2011,02/24/2012,,,"$2,376.00",02/24/2012
Petersburg Bureau of Police,11/08/2011,12-FS31802,01,1999 Buick 4-Door,Pending,"$1,500.00",11/14/2011,02/24/2012,,,$0.00,02/24/2012
Petersburg Bureau of Police,11/22/2011,12-FS32616,01,1996 Chevrolet Tahoe K1500,Pending,"$1,500.00",11/22/2011,04/20/2012,,,$0.00,04/20/2012
Petersburg Bureau of Police,11/23/2011,12-FS33403,01,"$1,906.00 U.S. CURRENCY",Pending,"$1,906.00",11/30/2011,,,,$0.00,
Petersburg Bureau of Police,11/23/2011,12-FS33407,01,$508.00 U.S. CURRENCY,Forfeiture,$508.00,11/30/2011,04/20/2012,,,$507.00,04/20/2012
Petersburg Bureau of Police,12/02/2011,12-FS33907,01,$706.00 U.S. CURRENCY,Forfeiture,$706.00,12/05/2011,05/11/2012,,,$706.00,05/11/2012
Petersburg Bureau of Police,12/02/2011,12-FS34001,01,"$1,102.00 U.S. Currency",Forfeiture,"$1,102.00",12/06/2011,03/13/2012,,,"$1,102.00",03/13/2012
Petersburg Bureau of Police,12/09/2011,12-FS01707,01,"$2,135.00 U.S. CURRENCY",Forfeiture,"$2,135.00",01/17/2012,05/11/2012,,,"$2,135.00",05/11/2012
Petersburg Bureau of Police,12/16/2011,12-FS34801,01,1992 Mercedes Benz 4-Door,Return To Owner,"$1,000.00",12/14/2011,08/17/2012,,,$0.00,08/17/2012
Petersburg Bureau of Police,01/12/2012,12-FS05424,01,$764.00 U.S. CURRENCY,Forfeiture,$764.00,02/23/2012,04/20/2012,,,$764.00,04/20/2012
Petersburg Bureau of Police,01/24/2012,12-FS05425,01,"$1,482.00 U.S. CURRENCY",Forfeiture,"$1,482.00",02/23/2012,05/11/2012,,,"$1,482.00",05/11/2012
Petersburg Bureau of Police,01/24/2012,12-FS05428,01,"$1,130.00 U.S. CURRENCY",Forfeiture,"$1,130.00",02/23/2012,09/07/2012,,,"$1,130.00",09/07/2012
Petersburg Bureau of Police,01/24/2012,12-FS05430,01,$775.00 U.S. CURRENCY,Forfeiture,$775.00,02/23/2012,05/11/2012,,,$775.00,05/11/2012
Petersburg Bureau of Police,01/26/2012,12-FS05427,01,2002 LEXUS,Release To Lien Holder,"$4,000.00",02/23/2012,06/11/2012,,,$0.00,06/11/2012
Petersburg Bureau of Police,01/26/2012,12-FS05427,02,2004 NISSAN,Release To Lien Holder,"$2,500.00",02/23/2012,06/11/2012,,,$0.00,06/11/2012
Petersburg Bureau of Police,01/26/2012,12-FS05427,03,2002 INFINITI,Pending,"$5,000.00",02/23/2012,06/11/2012,,,$0.00,06/11/2012
Petersburg Bureau of Police,01/26/2012,12-FS05427,04,$767.67 U.S. CURRENCY,Forfeiture,$767.67,02/23/2012,06/11/2012,,,$767.67,06/11/2012
Petersburg Bureau of Police,02/01/2012,12-FS05426,01,1994 DODGE  4D,Forfeiture,"$1,000.00",02/23/2012,06/11/2012,07/02/2013,,$0.00,07/02/2013
Petersburg Bureau of Police,02/02/2012,12-FS08813,01,"$3,163.65 U.S. CURRENCY",Forfeiture,"$3,163.65",03/28/2012,07/09/2012,,,"$3,163.65",07/09/2012
Petersburg Bureau of Police,02/09/2012,12-FS05429,01,"$1,720.00 U.S. CURRENCY",Forfeiture,"$1,720.00",02/23/2012,06/11/2012,,,"$1,720.00",06/11/2012
Petersburg Bureau of Police,02/10/2012,12-FS12209,01,$650.00 US CURRENCY,Forfeiture,$650.00,05/01/2012,11/05/2012,,,$650.00,11/05/2012
Petersburg Bureau of Police,02/11/2012,12-FS07313,01,"$1,270.00 U.S. CURRENCY",Return To Owner,"$1,270.00",03/13/2012,08/17/2012,,,$0.00,08/17/2012
Petersburg Bureau of Police,02/11/2012,12-FS08812,01,"$1,190.00 U.S. CURRENCY",Forfeiture,"$1,190.00",03/28/2012,07/09/2012,,,"$1,190.00",07/09/2012
Petersburg Bureau of Police,02/27/2012,12-FS08807,01,"$1,409.00 U.S. CURRENCY",Forfeiture,"$1,409.00",03/28/2012,06/11/2012,,,"$1,409.00",06/11/2012
Petersburg Bureau of Police,03/06/2012,12-FS08810,01,"$5,470.00 U.S. CURRENCY",Forfeiture,"$5,470.00",03/28/2012,03/15/2013,,,"$5,470.00",03/15/2013
Petersburg Bureau of Police,03/06/2012,12-FS08811,01,$929.00 U.S. CURRENCY,Forfeiture,$929.00,03/28/2012,03/15/2013,,,$929.00,03/15/2013
Petersburg Bureau of Police,03/08/2012,12-FS08808,01,$534.00 U.S. CURRENCY,Forfeiture,$534.00,03/28/2012,07/09/2012,,,$534.00,07/09/2012
Petersburg Bureau of Police,03/08/2012,12-FS08809,01,$835.00 U.S. CURRENCY,Forfeiture,$835.00,03/28/2012,06/11/2012,,,$835.00,06/11/2012
Petersburg Bureau of Police,03/21/2012,12-FS08814,01,2000 CADILLAC SUV,Pending,"$2,500.00",03/28/2012,07/09/2012,,,$0.00,07/09/2012
Petersburg Bureau of Police,03/21/2012,13-FS15703,01,2000 CADILLAC  Escalade-V8,Pending,"$5,000.00",06/06/2013,06/18/2013,,,$0.00,06/18/2013
Petersburg Bureau of Police,03/30/2012,12-FS12207,01,"$3,810.00 US CURRENCY",Forfeiture,"$3,810.00",05/01/2012,09/07/2012,,,"$3,810.00",09/07/2012
Petersburg Bureau of Police,04/01/2012,12-FS12208,01,"$5,129.00 US CURRENCY",Forfeiture,"$5,129.00",05/01/2012,07/09/2012,,,"$5,129.00",07/09/2012
Petersburg Bureau of Police,04/16/2012,12-FS12205,01,"$11,263.00 US CURRENCY",Forfeiture,"$11,263.00",05/01/2012,10/25/2012,,,"$11,263.00",10/25/2012
Petersburg Bureau of Police,04/16/2012,12-FS12206,01,"$4,364.00 US CURRENCY",Forfeiture,"$4,364.00",05/01/2012,10/25/2012,,,"$4,364.00",10/25/2012
Petersburg Bureau of Police,04/23/2012,12-FS13204,01,$627.00 US CURRENCY,Forfeiture,$627.00,05/11/2012,07/09/2012,,,$627.00,07/09/2012
Petersburg Bureau of Police,04/27/2012,12-FS12204,01,$850.61 US CURRENCY,Forfeiture,$850.61,05/01/2012,09/07/2012,,,$850.61,09/07/2012
Petersburg Bureau of Police,05/04/2012,12-FS15907,01,2000 GMC SUV,Return To Owner,"$5,000.00",06/07/2012,09/13/2012,,,$0.00,09/13/2012
Petersburg Bureau of Police,05/04/2012,12-FS15907,02,"$1,540.00 US CURRENCY",Forfeiture,"$1,540.00",06/07/2012,09/13/2012,,,"$1,540.00",09/13/2012
Petersburg Bureau of Police,05/04/2012,12-FS15908,01,"$2,262.00 US CURRENCY",Forfeiture,"$2,262.00",06/07/2012,09/07/2012,,,$500.00,09/07/2012
Petersburg Bureau of Police,05/08/2012,12-FS15910,01,2000 MERCEDES BENZ ML 320,Forfeiture,"$8,500.00",06/07/2012,04/11/2013,09/25/2013,,"$4,407.63",09/25/2013
Petersburg Bureau of Police,05/19/2012,12-FS15909,01,"$1,906.00 US CURRENCY",Forfeiture,"$1,906.00",06/07/2012,09/13/2012,,,"$1,156.00",09/13/2012
Petersburg Bureau of Police,06/07/2012,12-FS17403,01,$740.00 US CURRENCY,Forfeiture,$740.00,06/22/2012,09/07/2012,,,$740.00,09/07/2012
