Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Winchester City Police Department,10/27/2010,11-FS33322,02,PLAY STATION W/34 GAMES,Forfeiture,$500.00,11/29/2010,10/09/2013,,,$0.00,10/09/2013
Winchester City Police Department,10/27/2010,11-FS33322,03,SECTIONAL SOFA,Forfeiture,$500.00,11/29/2010,06/05/2012,,,$0.00,06/05/2012
Winchester City Police Department,11/03/2010,11-FS34206,01,"$9,162.00 U.S. CURRENCY",Forfeiture,"$9,162.00",12/08/2010,01/15/2013,,,"$9,162.00",01/15/2013
Winchester City Police Department,12/03/2010,11-FS36202,01,1998 FORD EXPEDITION,Pending,$500.00,12/28/2010,,,,$0.00,
Winchester City Police Department,12/06/2010,11-FS36201,01,2001 INFINITY I30,Forfeiture,"$5,000.00",12/28/2010,05/15/2012,,,"$2,000.00",05/15/2012
Winchester City Police Department,12/09/2010,11-FS36203,01,1998 CHEVROLET CAMARO,Forfeiture,"$1,000.00",12/28/2010,02/20/2013,,,"$3,000.00",02/20/2013
Winchester City Police Department,02/02/2011,11-FS04103,01,"$9,892.65 U.S. CURRENCY",Forfeiture,"$9,892.65",02/10/2011,06/23/2011,,,"$9,892.65",06/23/2011
Winchester City Police Department,03/03/2011,11-FS07302,01,$555.00 U.S. CURRENCY,Forfeiture,$555.00,03/14/2011,02/10/2014,,,$0.00,02/10/2014
Winchester City Police Department,03/10/2011,11-FS08304,01,$904.00 U.S. CURRENCY,Forfeiture,$904.00,03/24/2011,02/27/2012,,,$0.00,02/27/2012
Winchester City Police Department,04/01/2011,11-FS11801,01,2001 JEEP GRAND CHEROKEE LAREDO,Pending,"$5,000.00",04/28/2011,,,,$0.00,
Winchester City Police Department,04/01/2011,11-FS11801,02,$915.00 U.S. CURRENCY,Pending,$915.00,04/28/2011,,,,$0.00,
Winchester City Police Department,04/01/2011,11-FS11801,03,SANYO TV,Pending,$500.00,04/28/2011,,,,$0.00,
Winchester City Police Department,04/01/2011,11-FS11801,04,VIZIO TV,Pending,$500.00,04/28/2011,,,,$0.00,
Winchester City Police Department,04/05/2011,11-FS10901,01,$576.17 U.S. CURRENCY,Forfeiture,$576.17,04/19/2011,02/04/2015,,,$576.17,02/04/2015
Winchester City Police Department,05/04/2011,11-FS13807,01,"$2,334.31 U.S. CURRENCY",Forfeiture,"$2,334.31",05/18/2011,09/12/2011,,,"$2,334.31",09/12/2011
Winchester City Police Department,05/13/2011,11-FS16404,01,"$1,261.00 U.S. CURRENCY",Forfeiture,"$1,261.00",06/13/2011,05/21/2013,,,"$1,261.00",05/21/2013
Winchester City Police Department,06/16/2011,11-FS17803,01,$666.00 U.S. CURRENCY,Forfeiture,$666.00,06/27/2011,08/06/2013,,,$666.00,08/06/2013
Winchester City Police Department,08/05/2011,12-FS23101,01,$830.00 U.S. CURRENCY,Forfeiture,$830.00,08/19/2011,10/01/2013,,,$830.00,10/01/2013
Winchester City Police Department,09/21/2011,12-FS28403,01,$748.00 U.S. CURRENCY,Forfeiture,$748.00,10/12/2011,03/20/2012,,,$748.00,03/20/2012
Winchester City Police Department,09/23/2011,12-FS28502,01,$936.00 U.S. CURRENCY,Forfeiture,$936.00,10/12/2011,02/04/2015,,,$686.00,02/04/2015
Winchester City Police Department,10/19/2011,12-FS31301,01,"$1,429.00 U.S. CURRENCY",Forfeiture,"$1,429.00",11/09/2011,06/05/2014,,,"$1,179.00",06/05/2014
Winchester City Police Department,11/11/2011,12-FS33303,01,"$1,352.00 U.S. CURRENCY",Forfeiture,"$1,352.00",11/29/2011,11/25/2014,,,"$1,202.00",11/25/2014
Winchester City Police Department,12/05/2011,12-FS35417,01,$848.00 U.S. CURRENCY,Return To Owner,$848.00,12/20/2011,04/27/2012,,,$0.00,04/27/2012
Winchester City Police Department,12/07/2011,12-FS35403,01,$884.00 U.S. CURRENCY,Forfeiture,$884.00,12/20/2011,10/31/2014,,,$884.00,10/31/2014
Winchester City Police Department,12/09/2011,12-FS00301,01,1995 Pontiac Firebird,Return To Owner,$500.00,01/03/2012,02/17/2012,,,$0.00,02/17/2012
Winchester City Police Department,02/09/2012,12-FS04810,01,"$1,110.00 U.S. CURRENCY",Pending,"$1,110.00",02/17/2012,,,,$0.00,
Winchester City Police Department,02/10/2012,12-FS05809,01,$666.00 U.S. CURRENCY,Forfeiture,$666.00,02/27/2012,10/30/2014,,,$666.00,10/30/2014
Winchester City Police Department,02/23/2012,12-FS07320,01,2000 VOLKSWAGON JETTA,Forfeiture,"$4,000.00",03/13/2012,02/01/2013,,,$654.05,02/01/2013
Winchester City Police Department,02/24/2012,12-FS06903,01,$633.00 U.S. CURRENCY,Forfeiture,$633.00,03/09/2012,05/21/2013,,,$633.00,05/21/2013
Winchester City Police Department,02/24/2012,12-FS10003,01,"55"" VIZIO LCD TV",Pending,$500.00,04/09/2012,08/28/2014,,,$0.00,08/28/2014
Winchester City Police Department,02/24/2012,12-FS10003,02,WINCHESTER GUN SAFE,Pending,$500.00,04/09/2012,08/28/2014,,,$0.00,08/28/2014
Winchester City Police Department,03/09/2012,13-FS34501,01,"$1,502.00 U.S. Currency",Forfeiture,"$1,502.00",12/10/2012,12/10/2012,,,"$1,502.00",12/10/2012
Winchester City Police Department,03/27/2012,12-FS10004,01,"$1,191.00 U.S. CURRENCY",Forfeiture,"$1,191.00",04/09/2012,11/25/2014,,,"$1,191.00",11/25/2014
Winchester City Police Department,03/30/2012,12-FS10715,01,"$1,481.00 US CURRENCY",Pending,"$1,481.00",04/16/2012,,,,$0.00,
Winchester City Police Department,04/08/2012,12-FS11011,01,$706.00 US CURRENCY,Forfeiture,$706.00,04/19/2012,04/17/2014,,,$0.00,04/17/2014
Winchester City Police Department,04/08/2012,12-FS11012,01,$976.00 US CURRENCY,Forfeiture,$976.00,04/19/2012,04/11/2014,,,$0.00,04/11/2014
Winchester City Police Department,05/30/2012,12-FS16702,01,$963.00 U.S. CURRENCY,Forfeiture,$963.00,06/15/2012,10/30/2014,,,$963.00,10/30/2014
Winchester City Police Department,07/02/2012,13-FS24807,01,"$16,915.00 US CURRENCY",Forfeiture,"$16,915.00",09/04/2012,08/12/2012,,,"$16,915.00",08/12/2012
Winchester City Police Department,07/02/2012,13-FS24807,02,SANSUNG FLAT PANEL TV,Pending,$500.00,09/04/2012,04/15/2014,,,$0.00,04/15/2014
Winchester City Police Department,07/02/2012,13-FS24807,03,SAMSUNG FLAT PANEL TV,Pending,"$1,800.00",09/04/2012,04/15/2014,,,$0.00,04/15/2014
Winchester City Police Department,07/02/2012,13-FS24807,04,BOSE SOUND SYSTEM,Pending,$800.00,09/04/2012,04/14/2014,,,$0.00,04/14/2014
Winchester City Police Department,07/02/2012,13-FS24807,05,BLACK LEATHER SECTIONAL,Forfeiture,"$4,000.00",09/04/2012,04/15/2014,,,$671.84,04/15/2014
Winchester City Police Department,07/02/2012,13-FS24807,06,KITCHEN TABLE GLASS 4 CHAIRS,Forfeiture,$500.00,09/04/2012,04/15/2014,,,$0.00,04/15/2014
Winchester City Police Department,07/02/2012,13-FS24807,07,KING SIZE BEDROOM W/2 NITE STANDS,Forfeiture,"$1,500.00",09/04/2012,04/15/2014,,,$0.00,04/15/2014
Winchester City Police Department,07/02/2012,13-FS24807,08,FULL BEDROOM W/DRESSER/MIRROR,Forfeiture,"$2,000.00",09/04/2012,04/15/2014,,,$0.00,04/15/2014
Winchester City Police Department,07/12/2012,13-FS21207,01,$823.00 US CURRENCY,Forfeiture,$823.00,07/30/2012,02/02/2015,,,$663.00,02/02/2015
Winchester City Police Department,07/12/2012,13-FS21311,01,2006 NISSAN ALTIMA,Pending,"$4,000.00",07/31/2012,01/30/2015,,,$0.00,01/30/2015
Winchester City Police Department,07/25/2012,13-FS21603,01,$500.00 US CURRENCY,Pending,$500.00,08/03/2012,,,,$0.00,
Winchester City Police Department,07/26/2012,13-FS22605,01,"$1,000.00 U.S. CURRENCY",Pending,"$1,000.00",08/13/2012,,,,$0.00,
Winchester City Police Department,08/23/2012,13-FS25507,01,$500.00 US CURRENCY,Pending,$500.00,09/11/2012,,,,$0.00,
Winchester City Police Department,08/23/2012,13-FS25508,01,1997 FORD F-150,Forfeiture,"$3,000.00",09/11/2012,11/13/2014,,,$840.00,11/13/2014
Winchester City Police Department,08/23/2012,13-FS25509,01,1999 MERCURY SABLE,Pending,"$2,000.00",09/11/2012,,,,$0.00,
Winchester City Police Department,08/29/2012,13-FS25510,01,$659.00 US CURRENCY,Forfeiture,$659.00,09/11/2012,10/30/2014,,,$659.00,10/30/2014
Winchester City Police Department,08/31/2012,13-FS26111,01,1994 JEEP GRAND CHEROKEE LAREDO,Pending,"$2,000.00",09/17/2012,,,,$0.00,
Winchester City Police Department,09/05/2012,13-FS26201,01,$529.00 US CURRENCY,Forfeiture,$529.00,09/18/2012,01/15/2013,,,$529.00,01/15/2013
Winchester City Police Department,09/12/2012,13-FS29310,01,"$8,920.00 US CURRENCY",Forfeiture,"$8,920.00",10/19/2012,12/26/2013,,,"$8,920.00",12/26/2013
Winchester City Police Department,09/12/2012,13-FS29311,01,2005 CHEVY AVALANCHE,Pending,"$8,500.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29311,02,"$22,804.00 U. S. CURRENCY",Forfeiture,"$22,804.00",10/19/2012,12/26/2013,,,"$13,000.00",12/26/2013
Winchester City Police Department,09/12/2012,13-FS29312,01,2006 ACURA TL,Pending,"$9,000.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29313,01,1994 HONDA CIVIC,Pending,"$3,500.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29314,01,2003 INFINITI G-35,Pending,"$2,500.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29315,01,2003 YAMAHA-JET SKI GP1300,Pending,"$2,000.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29316,01,2007 LOAD RITE JET SKI TRAILER,Pending,"$1,500.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29317,01,2005 SUZUKI M/C,Pending,"$6,000.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29318,01,CHOPPER MOTORCYCLE,Pending,"$2,000.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29319,01,YAMAHA SCOOTER VINO,Pending,$800.00,10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29320,01,2005 SUZUKI M/A DR-Z,Pending,"$5,000.00",10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29321,01,LONG BO SCOOTER ADVENTURE,Pending,$500.00,10/19/2012,,,,$0.00,
Winchester City Police Department,09/12/2012,13-FS29322,01,YAMAHA DIRT BIKE,Pending,$500.00,10/19/2012,,,,$0.00,
Winchester City Police Department,11/02/2012,13-FS33118,01,"$4,000.00 US CURRENCY",Forfeiture,"$4,000.00",11/26/2012,04/30/2013,,,"$4,000.00",04/30/2013
Winchester City Police Department,01/03/2013,13-FS03829,01,$520.00 U.S. Currency,Forfeiture,$520.00,02/07/2013,06/04/2013,,,$520.00,06/04/2013
Winchester City Police Department,01/03/2013,13-FS03830,01,$731.00 U.S. Currency,Forfeiture,$731.00,02/07/2013,06/04/2013,,,$731.00,06/04/2013
Winchester City Police Department,01/04/2013,13-FS04301,01,$627.00 U.S. Currency,Pending,$627.00,02/12/2013,,,,$0.00,
Winchester City Police Department,01/22/2013,13-FS03831,01,"$1,160.00 U.S. Currency",Forfeiture,"$1,160.00",02/07/2013,04/30/2013,,,"$1,160.00",04/30/2013
Winchester City Police Department,01/24/2013,13-FS04302,01,2002 JEEP  Grand Cherokee-6 Cyl.,Pending,$1.00,02/12/2013,,,,$0.00,
Winchester City Police Department,01/24/2013,13-FS04305,01,2000 LINCOLN  Town Car-V8,Forfeiture,$1.00,02/12/2013,12/10/2013,,,$940.00,12/10/2013
Winchester City Police Department,03/08/2013,13-FS07901,01,$745.00 U.S. Currency,Forfeiture,$745.00,03/20/2013,10/28/2013,,,$745.00,10/28/2013
Winchester City Police Department,04/25/2013,13-FS12806,01,"$2,787.00 U.S. Currency",Pending,"$2,787.00",05/08/2013,,,,$0.00,
Winchester City Police Department,04/25/2013,13-FS13302,01,$880.00 U.S. Currency,Pending,$880.00,05/14/2013,,,,$0.00,
Winchester City Police Department,04/26/2013,13-FS14901,01,$740.00 U.S. Currency,Forfeiture,$740.00,05/29/2013,11/27/2013,,,$740.00,11/27/2013
Winchester City Police Department,05/10/2013,13-FS17203,01,"$3,083.00 U.S. Currency",Forfeiture,"$3,083.00",06/21/2013,11/27/2013,,,"$3,083.00",11/27/2013
Winchester City Police Department,05/17/2013,13-FS14306,01,"$1,420.00 U.S. Currency",Forfeiture,"$1,420.00",05/23/2013,11/27/2013,,,"$1,420.00",11/27/2013
Winchester City Police Department,05/28/2013,13-FS14903,01,"$1,618.00 U.S. Currency",,"$1,618.00",05/31/2013,,,,$0.00,
Winchester City Police Department,05/28/2013,13-FS15402,01,"$1,191.00 U.S. Currency",Forfeiture,"$1,191.00",06/03/2013,08/19/2014,,,"$1,191.00",08/19/2014
Winchester City Police Department,05/30/2013,13-FS16509,01,"$1,341.00 U.S. Currency",Forfeiture,"$1,341.00",06/14/2013,11/27/2013,,,"$1,341.00",11/27/2013
Winchester City Police Department,06/05/2013,13-FS17001,01,$800.00 U.S. Currency,Dismissal,$800.00,06/19/2013,10/22/2014,,,$0.00,10/22/2014
Winchester City Police Department,06/16/2013,13-FS16801,01,"$1,475.00 U.S. Currency",Forfeiture,"$1,475.00",06/17/2013,02/28/2014,,,"$1,475.00",02/28/2014
Winchester City Police Department,06/20/2013,14-FS19305,01,$925.00 U.S. Currency,Forfeiture,$925.00,07/12/2013,10/31/2014,,,$925.00,10/31/2014
Winchester City Police Department,06/20/2013,14-FS19306,01,$876.00 U.S. Currency,Pending,$876.00,07/12/2013,,,,$0.00,
Winchester City Police Department,07/24/2013,14-FS21801,01,"$2,683.00 U.S. Currency",Pending,"$2,683.00",08/06/2013,,,,$0.00,
Winchester City Police Department,07/24/2013,14-FS21801,02,Vizio Flatscreen tv model M470VSE,Pending,$600.00,08/06/2013,,,,$0.00,
Winchester City Police Department,07/26/2013,14-FS21902,01,$510.00 U.S. Currency,Pending,$510.00,08/07/2013,,,,$0.00,
Winchester City Police Department,07/30/2013,14-FS23507,01,$828.00 U.S. Currency,Pending,$828.00,08/23/2013,,,,$0.00,
Winchester City Police Department,08/02/2013,14-FS21903,01,"$6,947.00 U.S. Currency",Forfeiture,"$6,947.00",08/07/2013,12/10/2013,,,"$6,947.00",12/10/2013
Winchester City Police Department,08/07/2013,14-FS22103,01,"$1,030.00 U.S. Currency",Pending,"$1,030.00",08/09/2013,,,,$0.00,
Winchester City Police Department,08/09/2013,14-FS23201,01,"$5,360.00 U.S. Currency",Forfeiture,"$5,360.00",08/20/2013,12/10/2013,,,"$5,360.00",12/10/2013
Winchester City Police Department,08/29/2013,14-FS24808,01,"$2,380.00 U.S. Currency",Pending,"$2,380.00",12/23/2014,,,,$0.00,
Winchester City Police Department,08/30/2013,14-FS24810,01,"$2,000.00 U.S. Currency",Forfeiture,"$2,000.00",09/05/2013,12/10/2013,,,$500.00,12/10/2013
Winchester City Police Department,09/04/2013,14-FS27701,01,$856.00 U.S. Currency,Pending,$856.00,10/04/2013,,,,$0.00,
Winchester City Police Department,09/06/2013,14-FS26101,02,"$2,254.00 U.S. Currency",,"$2,254.00",09/18/2013,,,,$0.00,
Winchester City Police Department,09/06/2013,14-FS26101,03,2000 HONDA  Odyssey-V6,,"$1,850.00",09/18/2013,,,,$0.00,
Winchester City Police Department,09/06/2013,15-FS27311,01,$910.00 U.S. Currency,Pending,$910.00,09/30/2014,,,,$0.00,
Winchester City Police Department,09/24/2013,14-FS27003,01,"$2,752.00 U.S. Currency",Return To Owner,"$2,752.00",09/27/2013,02/05/2014,,,$0.00,02/05/2014
Winchester City Police Department,10/08/2013,14-FS29708,01,"$1,920.00 U.S. Currency",Pending,"$1,920.00",10/25/2013,,,,$0.00,
Winchester City Police Department,10/08/2013,14-FS29709,01,$686.00 U.S. Currency,Pending,$686.00,10/24/2013,,,,$0.00,
Winchester City Police Department,10/09/2013,14-FS29504,01,"$1,605.00 U.S. Currency",Pending,"$1,605.00",10/22/2013,,,,$0.00,
Winchester City Police Department,10/23/2013,14-FS30802,01,$500.00 U.S. Currency,Forfeiture,$500.00,11/04/2013,02/28/2014,,,$500.00,02/28/2014
Winchester City Police Department,11/16/2013,15-FS27939,01,"$2,565.00 U.S. Currency",Forfeiture,"$2,565.00",10/06/2014,10/30/2014,,,"$2,565.00",10/30/2014
Winchester City Police Department,11/22/2013,14-FS35401,01,$562.00 U.S. Currency,Forfeiture,$562.00,12/26/2013,06/12/2014,,,$562.00,06/12/2014
Winchester City Police Department,11/22/2013,14-FS35402,01,"$5,541.00 U.S. Currency",Forfeiture,"$5,541.00",12/26/2013,02/05/2015,,,"$5,541.00",02/05/2015
Winchester City Police Department,12/13/2013,14-FS03479,01,$900.00 U.S. Currency,Pending,$900.00,02/03/2014,,,,$0.00,
Winchester City Police Department,12/13/2013,14-FS36003,01,$557.00 U.S. Currency,,$557.00,12/31/2013,,,,$0.00,
Winchester City Police Department,12/18/2013,14-FS00304,01,"$2,136.00 U.S. Currency",Pending,"$2,136.00",01/03/2014,,,,$0.00,
Winchester City Police Department,01/18/2014,14-FS02720,01,$819.00 U.S. Currency,Pending,$819.00,01/27/2014,,,,$0.00,
Winchester City Police Department,01/29/2014,14-FS05852,01,"$1,636.00 U.S. Currency",Forfeiture,"$1,636.00",02/27/2014,09/12/2014,,,"$1,636.00",09/12/2014
Winchester City Police Department,02/05/2014,14-FS04143,01,$647.00 U.S. Currency,Forfeiture,$647.00,02/10/2014,02/04/2015,,,$647.00,02/04/2015
Winchester City Police Department,02/20/2014,14-FS06930,01,"$1,440.00 U.S. Currency",Forfeiture,"$1,440.00",03/10/2014,09/16/2014,,,"$1,440.00",09/16/2014
Winchester City Police Department,02/21/2014,14-FS06924,01,$844.00 U.S. Currency,Forfeiture,$844.00,03/10/2014,10/31/2014,,,$844.00,10/31/2014
Winchester City Police Department,03/06/2014,14-FS08018,01,"$1,054.00 U.S. Currency",Forfeiture,"$1,054.00",03/21/2014,02/11/2015,,,"$1,054.00",02/11/2015
Winchester City Police Department,03/07/2014,14-FS08019,01,$579.00 U.S. Currency,Forfeiture,$579.00,03/21/2014,07/18/2014,,,$579.00,07/18/2014
Winchester City Police Department,03/11/2014,14-FS07891,01,$780.00 U.S. Currency,Forfeiture,$780.00,03/19/2014,03/11/2015,,,$780.00,03/11/2015
Winchester City Police Department,04/23/2014,14-FS11841,01,"$1,132.00 U.S. Currency",Pending,"$1,132.00",04/28/2014,,,,$0.00,
Winchester City Police Department,04/25/2014,14-FS11842,01,"$1,927.00 U.S. Currency",Pending,"$1,927.00",04/28/2014,,,,$0.00,
Winchester City Police Department,05/08/2014,14-FS13218,01,"$1,299.00 U.S. Currency",Forfeiture,"$1,299.00",05/12/2014,08/19/2014,,,"$1,299.00",08/19/2014
Winchester City Police Department,05/09/2014,14-FS13558,01,"$1,514.00 U.S. Currency",Forfeiture,"$1,514.00",05/15/2014,10/30/2014,,,$764.00,10/30/2014
Winchester City Police Department,05/11/2014,14-FS13219,01,"$4,329.00 U.S. Currency",Forfeiture,"$4,329.00",05/12/2014,03/06/2015,,,"$4,329.00",03/06/2015
Winchester City Police Department,06/12/2014,14-FS16489,01,"$1,428.00 U.S. Currency",Dismissal,"$1,428.00",06/13/2014,01/12/2015,,,$0.00,01/12/2015
Winchester City Police Department,07/18/2014,15-FS20288,01,"$5,382.00 U.S. Currency",Pending,"$5,382.00",07/21/2014,,,,$0.00,
Winchester City Police Department,08/14/2014,15-FS24534,01,$836.00 U.S. Currency,Pending,$836.00,09/02/2014,,,,$0.00,
Winchester City Police Department,08/19/2014,15-FS24743,01,"$1,686.44 U.S. Currency",Pending,"$1,686.44",09/04/2014,,,,$0.00,
Winchester City Police Department,09/04/2014,15-FS26569,01,$550.00 U.S. Currency,Forfeiture,$550.00,09/22/2014,02/04/2015,,,$550.00,02/04/2015
Winchester City Police Department,09/20/2014,15-FS27312,01,$700.00 U.S. Currency,Pending,$700.00,09/30/2014,,,,$0.00,
Winchester City Police Department,10/09/2014,15-FS29741,01,"$1,559.00 U.S. Currency",Pending,"$1,559.00",10/24/2014,,,,$0.00,
Winchester City Police Department,10/25/2014,15-FS30047,01,"$7,394.00 U.S. Currency",Pending,"$7,394.00",10/27/2014,,,,$0.00,
Winchester City Police Department,10/25/2014,15-FS30048,01,$680.00 U.S. Currency,Pending,$680.00,10/27/2014,,,,$0.00,
Winchester City Police Department,10/30/2014,15-FS31413,01,"$2,240.00 U.S. Currency",Pending,"$2,240.00",11/10/2014,,,,$0.00,
Winchester City Police Department,11/04/2014,15-FS32243,01,"$1,792.00 U.S. Currency",Forfeiture,"$1,792.00",11/18/2014,02/25/2015,,,"$1,792.00",02/25/2015
Winchester City Police Department,11/05/2014,15-FS32244,01,"$1,150.00 U.S. Currency",Pending,"$1,150.00",11/18/2014,,,,$0.00,
