Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Chatham Police Department,11/11/2011,12-FS33427,01,"$4,567.00 U.S.Currency",Forfeiture,"$4,567.00",11/30/2011,07/18/2012,,,"$4,567.00",07/18/2012
Chatham Police Department,11/11/2011,12-FS33427,02,Verizon Wireless 4G Touch-Screen Phone,Pending,$500.00,11/30/2011,07/23/2012,,,$0.00,07/23/2012
