Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Manassas Police Department,10/20/2008,10-FS13215,01,$832.00 U.S. CURRENCY,Forfeiture,$832.00,05/12/2010,05/18/2010,,,$832.00,05/18/2010
Manassas Police Department,12/04/2008,10-FS01910,01,"$1,178.00 U.S. CURRENCY",Forfeiture,"$1,178.00",01/19/2010,01/22/2010,,,"$1,178.00",01/22/2010
Manassas Police Department,06/17/2009,10-FS05307,01,"$1,333.00 U.S. CURRENCY",Forfeiture,"$1,333.00",02/22/2010,02/22/2010,,,"$1,330.00",02/22/2010
Manassas Police Department,08/21/2009,10-FS23905,01,$605.00 U.S. CURRENCY,Forfeiture,$605.00,08/27/2009,01/24/2010,,,$605.00,01/24/2010
Manassas Police Department,09/30/2009,12-FS06501,01,"$2,031.01 U.S. CURRENCY",Forfeiture,"$2,031.01",03/05/2012,03/06/2012,,,"$2,031.00",03/06/2012
Manassas Police Department,11/20/2009,10-FS32704,01,$798.00 U.S. CURRENCY,Dismissal,$798.00,11/23/2009,10/13/2011,,,$0.00,10/13/2011
Manassas Police Department,11/24/2009,10-FS34115,01,"$1,590.00 U.S. CURRENCY",Forfeiture,"$1,590.00",12/07/2009,01/11/2011,,,"$1,590.00",01/11/2011
Manassas Police Department,11/24/2009,11-FS15714,01,"$1,281.00 U.S. CURRENCY",Forfeiture,"$1,281.00",06/06/2011,06/06/2011,,,"$1,281.00",06/06/2011
Manassas Police Department,12/02/2009,10-FS34105,01,$573.00 U.S. CURRENCY,Forfeiture,$573.00,12/07/2009,01/22/2010,,,$573.00,01/22/2010
Manassas Police Department,12/02/2009,10-FS34106,01,$741.00 U.S. CURRENCY,Forfeiture,$741.00,12/07/2009,01/22/2010,,,$741.00,01/22/2010
Manassas Police Department,01/21/2010,10-FS04907,01,"$4,000.00 U.S. CURRENCY",Forfeiture,"$4,000.00",02/18/2010,07/29/2010,,,"$4,000.00",07/29/2010
Manassas Police Department,03/05/2010,11-FS04608,01,"$1,106.56 U.S. CURRENCY",Forfeiture,"$1,106.56",02/15/2011,02/14/2011,,,"$1,106.56",02/14/2011
Manassas Police Department,05/13/2010,10-FS17201,01,457 S& W HANDGUN,Forfeiture,$500.00,06/21/2010,06/21/2010,02/09/2012,,$0.00,02/09/2012
Manassas Police Department,08/04/2010,11-FS26801,01,$647.00 U.S. CURRENCY,Forfeiture,$647.00,09/25/2010,09/28/2010,,,$647.00,09/28/2010
Manassas Police Department,09/13/2010,11-FS25714,01,$883.00 U.S. CURRENCY,Forfeiture,$883.00,09/14/2010,06/06/2011,,,$883.00,06/06/2011
Manassas Police Department,04/20/2011,11-FS11602,01,"$1,691.00 U.S. CURRENCY",Forfeiture,"$1,691.00",04/26/2011,06/05/2012,,,"$1,691.00",06/05/2012
Manassas Police Department,12/24/2011,12-FS36101,01,"$1,359.00 U.S. CURRENCY",Forfeiture,"$1,359.00",12/27/2011,04/10/2013,,,"$1,359.00",04/10/2013
Manassas Police Department,12/28/2011,12-FS36401,01,$560.00 U.S. CURRENCY,Forfeiture,$560.00,12/30/2011,11/27/2012,,,$560.00,11/27/2012
Manassas Police Department,06/23/2012,14-FS05742,01,"$11,853.00 U.S. Currency",Forfeiture,"$11,853.00",02/26/2014,03/17/2014,,,"$11,853.00",03/17/2014
Manassas Police Department,07/05/2012,13-FS18809,01,"$1,320.00 US CURRENCY",Forfeiture,"$1,320.00",07/06/2012,01/03/2013,,,"$1,320.00",01/03/2013
Manassas Police Department,08/23/2012,13-FS24407,01,$715.00 US CURRENCY,Forfeiture,$715.00,08/31/2012,03/27/2013,,,$715.00,03/27/2013
Manassas Police Department,11/27/2012,13-FS07304,01,Apple MAcintosh Laptop computer,Pending,"$1,500.00",03/14/2013,03/21/2013,,,$0.00,03/21/2013
Manassas Police Department,12/04/2012,13-FS34916,01,"$3,337.00 U.S. Currency",Forfeiture,"$3,337.00",12/14/2012,01/08/2014,,,"$1,000.00",01/08/2014
Manassas Police Department,02/12/2013,13-FS04604,01,"$24,639.00 U.S. Currency",Forfeiture,"$24,639.00",02/15/2013,07/25/2013,,,"$2,500.00",07/25/2013
Manassas Police Department,03/03/2013,13-FS06403,01,$680.00 U.S. Currency,Dismissal,$680.00,03/05/2013,05/06/2014,,,$0.00,05/06/2014
Manassas Police Department,09/20/2013,14-FS26607,01,"$4,150.00 U.S. Currency",Dismissal,"$4,150.00",09/23/2013,04/17/2014,,,$0.00,04/17/2014
Manassas Police Department,01/25/2014,14-FS02731,01,"$1,529.00 U.S. Currency",Forfeiture,"$1,529.00",01/27/2014,03/18/2015,,,"$1,529.00",03/18/2015
Manassas Police Department,04/07/2014,14-FS09922,01,"$1,162.57 U.S. Currency",Pending,"$1,162.57",04/09/2014,,,,$0.00,
Manassas Police Department,06/04/2014,14-FS15620,01,$747.01 U.S. Currency,Pending,$747.01,06/05/2014,,,,$0.00,
Manassas Police Department,07/11/2014,15-FS19672,01,$891.00 U.S. Currency,Forfeiture,$891.00,07/15/2014,02/13/2015,,,$891.00,02/13/2015
Manassas Police Department,07/25/2014,15-FS21998,01,"$1,039.00 U.S. Currency",Forfeiture,"$1,039.00",08/08/2014,02/13/2015,,,"$1,039.00",02/13/2015
Manassas Police Department,07/25/2014,15-FS21998,02,Glock/22  Handgun,Pending,$650.00,08/08/2014,,,,$0.00,
