Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Norfolk Police Department,09/11/2009,10-FS28699,01,1998 CADILLAC DEVILLE,Return To Owner,"$2,000.00",10/13/2009,05/10/2010,,,$0.00,05/10/2010
Norfolk Police Department,09/24/2009,10-FS30807,01,"$11,487.00 U.S. CURRENCY",Forfeiture,"$11,487.00",11/04/2009,06/23/2010,,,"$11,487.00",06/23/2010
Norfolk Police Department,09/24/2009,10-FS30808,01,"19"" SAMSUNG FLATSCREEN TV",Dismissal,$500.00,11/04/2009,06/23/2010,,,$0.00,06/23/2010
Norfolk Police Department,09/24/2009,10-FS30808,02,"50"" SAMSUNG FLATSCREEN TV",Dismissal,$500.00,11/04/2009,06/23/2010,,,$0.00,06/23/2010
Norfolk Police Department,09/28/2009,10-FS30810,01,"$3,654.00 U.S. CURRENCY",Forfeiture,"$3,654.00",11/04/2009,04/05/2010,,,"$3,654.00",04/05/2010
Norfolk Police Department,10/07/2009,10-FS30806,01,1992 ACURA LEGEND,Forfeiture,"$4,000.00",11/04/2009,06/23/2010,,,"$2,326.00",06/23/2010
Norfolk Police Department,10/07/2009,10-FS30809,01,"$1,256.00 U.S. CURRENCY",Forfeiture,"$1,256.00",11/04/2009,04/05/2010,,,"$1,256.00",04/05/2010
Norfolk Police Department,10/14/2009,10-FS33404,01,$900.00 U.S. CURRENCY,Forfeiture,$900.00,11/30/2009,06/23/2010,,,$500.00,06/23/2010
Norfolk Police Department,10/29/2009,10-FS34514,01,1994 LEXUS,Forfeiture,"$8,000.00",12/11/2009,06/23/2010,,,"$2,026.00",06/23/2010
Norfolk Police Department,11/07/2009,10-FS33401,01,2 SONY PS3 GAME SYSTEMS,Forfeiture,$500.00,11/30/2009,10/25/2012,,,$0.00,10/25/2012
Norfolk Police Department,11/07/2009,10-FS33402,01,2 TOSHIBA LAPTOPS,Forfeiture,$500.00,11/30/2009,09/21/2010,,,$0.00,01/17/2012
Norfolk Police Department,11/07/2009,10-FS33403,01,"$35,707.00 U.S. CURRENCY",Forfeiture,"$35,707.00",11/30/2009,04/05/2010,,,"$35,707.00",04/05/2010
Norfolk Police Department,11/07/2009,10-FS33406,01,"42"" SONY FLATSCREEN TV",Forfeiture,$500.00,11/30/2009,11/05/2010,,,$0.00,01/17/2012
Norfolk Police Department,11/10/2009,10-FS34515,01,2005 ACURA 3.5 RL,Return To Owner,"$20,600.00",12/11/2009,06/23/2010,,,$0.00,06/23/2010
Norfolk Police Department,11/16/2009,10-FS03905,01,"$1,380.00 U.S. CURRENCY",Forfeiture,"$1,380.00",02/08/2010,09/21/2010,,,"$1,380.00",09/21/2010
Norfolk Police Department,11/18/2009,10-FS03911,01,"$2,400.00 U.S. CURRENCY",Forfeiture,"$2,400.00",02/08/2010,05/10/2010,,,"$2,400.00",05/10/2010
Norfolk Police Department,12/01/2009,10-FS03906,01,"$1,998.00 U.S. CURRENCY",Forfeiture,"$1,998.00",02/08/2010,10/04/2010,,,"$1,998.00",10/04/2010
Norfolk Police Department,12/01/2009,10-FS03907,01,1998 LEXUS GS 300,Return To Owner,"$3,000.00",02/08/2010,10/04/2010,,,$0.00,10/04/2010
Norfolk Police Department,12/10/2009,10-FS02808,01,$991.00 U.S. CURRENCY,Forfeiture,$991.00,01/28/2010,06/23/2010,,,$991.00,06/23/2010
Norfolk Police Department,12/10/2009,10-FS02809,01,2002 FORD EXPLORER,Forfeiture,"$5,000.00",01/28/2010,01/28/2011,,,"$2,780.00",01/28/2011
Norfolk Police Department,12/15/2009,10-FS03908,01,"$2,591.00 U.S. CURRENCY",Forfeiture,"$2,591.00",02/08/2010,05/03/2011,,,"$2,591.00",05/03/2011
Norfolk Police Department,12/15/2009,10-FS03909,01,2003 ACURA 3.2 TL,Dismissal,"$7,000.00",02/08/2010,06/16/2011,,,$0.00,06/16/2011
Norfolk Police Department,12/15/2009,10-FS03910,01,2000 HONDA ACCORD,Forfeiture,"$6,000.00",02/08/2010,08/02/2011,09/26/2012,,"($1,752.00)",09/26/2012
Norfolk Police Department,12/16/2009,10-FS02810,01,$637.00 U.S. CURRENCY,Forfeiture,$637.00,01/28/2010,06/23/2010,,,$637.00,06/23/2010
Norfolk Police Department,01/04/2010,10-FS02806,01,2002 LINCOLN LS,Forfeiture,"$10,000.00",01/28/2010,01/28/2011,,,"$3,596.00",01/28/2011
Norfolk Police Department,01/12/2010,10-FS02807,01,$700.00 U.S. CURRENCY,Forfeiture,$700.00,01/28/2010,06/23/2010,,,$700.00,06/23/2010
Norfolk Police Department,01/27/2010,10-FS04106,01,"$2,207.00 U.S. CURRENCY",Forfeiture,"$2,207.00",02/10/2010,06/23/2010,,,"$2,207.00",06/23/2010
Norfolk Police Department,01/27/2010,10-FS04107,01,1998 PLYMOUTH NEON,Forfeiture,"$2,500.00",02/10/2010,01/28/2011,,,$0.00,01/28/2011
Norfolk Police Department,01/28/2010,10-FS04102,01,$519.00 U.S. CURRENCY,Forfeiture,$519.00,02/10/2010,06/23/2010,,,$519.00,06/23/2010
Norfolk Police Department,01/28/2010,10-FS04104,01,$600.00 U.S. CURRENCY,Forfeiture,$600.00,02/10/2010,10/04/2010,,,$0.00,10/04/2010
Norfolk Police Department,01/28/2010,10-FS04105,01,2002 HONDA ACCORD,Pending,"$12,000.00",02/10/2010,11/16/2010,,,$0.00,11/16/2010
Norfolk Police Department,01/30/2010,10-FS04103,01,"$1,875.00 U.S. CURRENCY",Forfeiture,"$1,875.00",02/10/2010,01/07/2011,,,"$1,875.00",01/07/2011
Norfolk Police Department,02/05/2010,10-FS05506,01,"$1,185.00 U.S. CURRENCY",Forfeiture,"$1,185.00",02/24/2010,06/23/2010,,,"$1,185.00",06/23/2010
Norfolk Police Department,02/05/2010,10-FS05507,01,"$2,925.00 U.S. CURRENCY",Forfeiture,"$2,925.00",02/24/2010,06/23/2010,,,"$2,925.00",06/23/2010
Norfolk Police Department,02/05/2010,10-FS05508,01,"$1,372.00 U.S. CURRENCY",Forfeiture,"$1,372.00",02/24/2010,06/23/2010,,,"$1,372.00",06/23/2010
Norfolk Police Department,02/20/2010,10-FS06907,01,"$2,114.00 U.S. CURRENCY",Forfeiture,"$2,114.00",03/10/2010,03/07/2011,,,"$2,114.00",03/07/2011
Norfolk Police Department,03/02/2010,10-FS06906,01,1996 LINCOLN TOWNCAR,Return To Owner,"$8,000.00",03/10/2010,09/21/2010,,,$0.00,09/21/2010
Norfolk Police Department,03/02/2010,10-FS06908,01,$744.00 U.S. CURRENCY,Forfeiture,$744.00,03/10/2010,06/23/2010,,,$744.00,06/23/2010
Norfolk Police Department,03/05/2010,10-FS08404,01,"$2,000.00 U.S. CURRENCY",Forfeiture,"$2,000.00",03/25/2010,06/23/2010,,,"$2,000.00",06/23/2010
Norfolk Police Department,03/09/2010,10-FS08403,01,2003 HUMMER H2,Release To Lien Holder,"$17,000.00",03/25/2010,06/23/2010,,,$0.00,06/23/2010
Norfolk Police Department,03/10/2010,10-FS08405,01,2000 FORD EXPEDITION,Return To Owner,"$7,000.00",03/25/2010,11/05/2010,,,$0.00,11/05/2010
Norfolk Police Department,03/14/2010,10-FS09207,01,$549.00 U.S. CURRENCY,Forfeiture,$549.00,04/02/2010,06/23/2010,,,$549.00,06/23/2010
Norfolk Police Department,03/15/2010,10-FS09208,01,"$5,519.00 U.S. CURRENCY",Forfeiture,"$5,519.00",04/02/2010,06/23/2010,,,"$5,519.00",06/23/2010
Norfolk Police Department,03/16/2010,10-FS09204,01,2004 DODGE INTREPID,Forfeiture,"$4,000.00",04/02/2010,01/28/2011,,,"$1,326.00",01/28/2011
Norfolk Police Department,03/19/2010,10-FS09205,01,"$4,913.00 U.S. CURRENCY",Forfeiture,"$4,913.00",04/02/2010,11/05/2010,,,"$4,913.00",11/05/2010
Norfolk Police Department,03/19/2010,10-FS09206,01,"43"" VIZIO TV",Return To Owner,$500.00,04/02/2010,11/05/2010,,,$0.00,11/05/2010
Norfolk Police Department,03/22/2010,10-FS09203,01,JGO WRIST WATCH,Dismissal,$500.00,04/02/2010,04/01/2011,,,$0.00,04/01/2011
Norfolk Police Department,03/22/2010,10-FS09209,01,DELL LAPTOP COMPUTER,Pending,$500.00,04/02/2010,04/01/2011,,,$0.00,04/01/2011
Norfolk Police Department,03/22/2010,10-FS09210,01,"60"" MITSUBISHI TV",Dismissal,$500.00,04/02/2010,04/01/2011,,,$0.00,04/01/2011
Norfolk Police Department,03/22/2010,10-FS09211,01,"42"" PHILLIPS TV",Pending,$500.00,04/02/2010,04/01/2011,,,$0.00,04/01/2011
Norfolk Police Department,03/29/2010,10-FS11103,01,2001 VOLVO V70,Return To Owner,"$7,000.00",04/21/2010,09/21/2010,,,$0.00,09/21/2010
Norfolk Police Department,04/09/2010,10-FS11102,01,"$23,400.00 U.S. CURRENCY",Forfeiture,"$23,400.00",04/21/2010,01/07/2011,,,"$23,270.00",01/07/2011
Norfolk Police Department,04/09/2010,10-FS14607,01,"50"" HITACHI PLASMA TV",Dismissal,$500.00,05/26/2010,09/21/2010,,,$0.00,09/21/2010
Norfolk Police Department,04/12/2010,10-FS11104,01,"$3,898.00 U.S. CURRENCY",Forfeiture,"$3,898.00",04/21/2010,10/04/2010,,,"$3,898.00",10/04/2010
Norfolk Police Department,04/19/2010,10-FS14605,01,"$4,200.00 U.S. CURRENCY",Forfeiture,"$4,200.00",05/26/2010,09/21/2010,,,"$4,200.00",09/21/2010
Norfolk Police Department,04/20/2010,10-FS14604,01,"$2,311.00 U.S. CURRENCY",Forfeiture,"$2,311.00",05/26/2010,10/04/2010,,,"$2,311.00",10/04/2010
Norfolk Police Department,04/21/2010,11-FS20905,01,"$5,406.00 U.S. CURRENCY",Forfeiture,"$5,406.00",07/28/2010,11/05/2010,,,"$4,906.00",11/05/2010
Norfolk Police Department,04/23/2010,10-FS13802,01,"$2,613.00 U.S. CURRENCY",Forfeiture,"$2,613.00",05/18/2010,11/05/2010,,,"$2,483.00",11/05/2010
Norfolk Police Department,04/23/2010,10-FS14606,01,$798.00 U.S. CURRENCY,Forfeiture,$798.00,05/26/2010,09/21/2010,,,$798.00,09/21/2010
Norfolk Police Department,05/04/2010,10-FS13803,01,"$11,685.00 U.S. CURRENCY",Forfeiture,"$11,685.00",05/18/2010,10/04/2010,,,"$10,585.00",10/04/2010
Norfolk Police Department,05/06/2010,11-FS20906,01,2008 DODGE CHARGER,Release To Lien Holder,"$13,995.00",07/28/2010,11/17/2010,,,$0.00,11/17/2010
Norfolk Police Department,05/22/2010,11-FS20908,01,2002 FORD TAURUS,Release To Lien Holder,"$3,500.00",07/28/2010,03/07/2012,,,$0.00,03/07/2012
Norfolk Police Department,05/22/2010,11-FS20909,01,"$1,241.00 U.S. CURRENCY",Forfeiture,"$1,241.00",07/28/2010,11/17/2010,,,"$1,241.00",11/17/2010
Norfolk Police Department,05/23/2010,10-FS17217,01,"$14,083.00 U.S. CURRENCY",Forfeiture,"$14,083.00",06/21/2010,04/01/2011,,,"$14,083.00",04/01/2011
Norfolk Police Department,05/23/2010,10-FS17218,01,2005 FORD EXPLORER,Forfeiture,"$12,800.00",06/21/2010,12/08/2011,,,"$5,676.00",12/08/2011
Norfolk Police Department,05/27/2010,11-FS20904,01,"$11,000.00 U.S. CURRENCY",Forfeiture,"$11,000.00",07/28/2010,11/05/2010,,,"$11,000.00",11/05/2010
Norfolk Police Department,05/28/2010,11-FS20903,01,2005 NISSAN PATHFINDER,Release To Lien Holder,"$8,000.00",07/28/2010,11/17/2010,,,$0.00,11/17/2010
Norfolk Police Department,05/28/2010,11-FS20907,01,"$1,298.00 U.S. CURRENCY",Forfeiture,"$1,298.00",07/28/2010,11/17/2010,,,$998.00,11/17/2010
Norfolk Police Department,06/02/2010,10-FS17216,01,SHARP TV,Pending,$500.00,06/21/2010,06/23/2011,,,$0.00,06/23/2011
Norfolk Police Department,06/02/2010,10-FS17219,01,$514.00 U.S. CURRENCY,Forfeiture,$514.00,06/21/2010,07/19/2011,,,$514.00,07/19/2011
Norfolk Police Department,06/02/2010,11-FS20303,01,2000 INFINITY Q45,Release To Lien Holder,"$6,500.00",07/22/2010,11/17/2010,,,$0.00,11/17/2010
Norfolk Police Department,06/10/2010,11-FS20304,01,1993 MAZDA,Forfeiture,"$1,500.00",07/22/2010,12/08/2011,,,$526.00,12/08/2011
Norfolk Police Department,06/17/2010,11-FS18908,01,2002 MERCEDES C-320,Return To Owner,"$10,000.00",07/08/2010,11/05/2010,,,$0.00,11/05/2010
Norfolk Police Department,06/23/2010,11-FS18909,01,"$2,545.00 U.S. CURRENCY",Forfeiture,"$2,545.00",07/08/2010,03/07/2011,,,"$2,545.00",03/07/2011
Norfolk Police Department,06/23/2010,11-FS18910,01,2001 FORD F-150,Dismissal,"$6,000.00",07/08/2010,03/07/2011,,,$0.00,03/07/2011
Norfolk Police Department,06/24/2010,11-FS20911,01,2000 LEXUS,Release To Lien Holder,"$10,000.00",07/28/2010,01/07/2011,,,$0.00,01/07/2011
Norfolk Police Department,07/05/2010,11-FS18907,01,2004 DODGE STRATUS,Pending,"$3,100.00",07/08/2010,04/26/2011,,,$0.00,04/26/2011
Norfolk Police Department,07/15/2010,11-FS23602,01,$886.00 U.S. CURRENCY,Forfeiture,$886.00,08/24/2010,11/17/2010,,,$886.00,11/17/2010
Norfolk Police Department,07/15/2010,11-FS23603,01,"$2,716.00 U.S. CURRENCY",Forfeiture,"$2,716.00",08/24/2010,11/17/2010,,,"$2,716.00",11/17/2010
Norfolk Police Department,07/19/2010,11-FS20910,01,2001 BMW X5,Return To Owner,"$16,000.00",07/28/2010,03/07/2012,,,$0.00,03/07/2012
Norfolk Police Department,07/19/2010,11-FS20912,01,$545.00 U.S. CURRENCY,Return To Owner,$545.00,07/28/2010,09/09/2011,,,$0.00,09/09/2011
Norfolk Police Department,07/19/2010,11-FS20913,01,1995 LEXUS LS 400,Forfeiture,"$6,500.00",07/28/2010,12/08/2011,,,"$1,176.00",12/08/2011
Norfolk Police Department,07/19/2010,11-FS20914,01,2000 MERCEDES 5500,Dismissal,"$7,500.00",07/28/2010,06/16/2011,,,$0.00,06/16/2011
Norfolk Police Department,07/19/2010,11-FS20915,01,1981 CHEVROLET STEP USA VAN,Forfeiture,$500.00,07/28/2010,12/08/2011,,,"$2,026.00",12/08/2011
Norfolk Police Department,07/28/2010,11-FS25706,01,1999 MERCEDES E-320,Dismissal,"$9,500.00",09/14/2010,03/07/2012,,,$0.00,03/07/2012
Norfolk Police Department,07/30/2010,11-FS23601,01,$580.00 U.S. CURRENCY,Forfeiture,$580.00,08/24/2010,11/17/2010,,,$580.00,11/17/2010
Norfolk Police Department,07/30/2010,11-FS23604,01,2001 LEXUS LS430,Release To Lien Holder,"$15,000.00",08/24/2010,11/17/2010,,,$0.00,11/17/2010
Norfolk Police Department,08/10/2010,11-FS25707,01,$785.00 U.S. CURRENCY,Forfeiture,$785.00,09/14/2010,03/07/2011,,,$785.00,03/07/2011
Norfolk Police Department,08/10/2010,11-FS25708,01,1998 LEXUS GS 400,Dismissal,"$9,800.00",09/14/2010,03/07/2012,,,$0.00,03/07/2012
Norfolk Police Department,08/16/2010,11-FS24410,01,"$1,000.00 U.S. CURRENCY",Dismissal,"$1,000.00",09/01/2010,03/07/2011,,,"$1,000.00",03/07/2011
Norfolk Police Department,08/16/2010,11-FS24411,01,"$6,500.00 U.S. CURRENCY",Forfeiture,"$6,500.00",09/01/2010,09/19/2011,,,"$6,500.00",09/19/2011
Norfolk Police Department,08/16/2010,11-FS24412,01,1999 MERCEDES C230,Release To Lien Holder,"$4,500.00",09/01/2010,01/07/2011,,,$0.00,01/07/2011
Norfolk Police Department,08/25/2010,11-FS24413,01,"$2,015.00 U.S. CURRENCY",Forfeiture,"$2,015.00",09/01/2010,06/16/2011,,,"$1,000.00",06/16/2011
Norfolk Police Department,08/25/2010,11-FS24414,01,1996 CADILLAC DEVILLE,Return To Owner,"$3,000.00",09/01/2010,06/16/2011,,,$0.00,06/16/2011
Norfolk Police Department,08/27/2010,11-FS25709,01,$616.00 U.S. CURRENCY,Forfeiture,$616.00,09/14/2010,03/07/2011,,,$616.00,03/07/2011
Norfolk Police Department,08/27/2010,11-FS25710,01,2003 MERCEDES 330,Release To Lien Holder,"$10,000.00",09/14/2010,03/07/2012,,,$0.00,03/07/2012
Norfolk Police Department,09/01/2010,11-FS25712,01,2002 PONTIAC GRAND PRIX,Release To Lien Holder,"$4,000.00",09/14/2010,03/07/2012,,,$0.00,03/07/2012
Norfolk Police Department,09/01/2010,11-FS27122,01,"$1,645.00 U.S. CURRENCY",Forfeiture,"$1,645.00",09/28/2010,05/03/2011,,,"$1,645.00",05/03/2011
Norfolk Police Department,09/01/2010,11-FS27123,01,1992 LEXUS,Dismissal,"$1,475.00",09/28/2010,06/16/2011,,,$0.00,06/16/2011
Norfolk Police Department,09/07/2010,11-FS25711,01,2002 FORD EXPLORER,Dismissal,"$4,000.00",09/14/2010,03/07/2012,,,$0.00,03/07/2012
Norfolk Police Department,09/15/2010,11-FS28708,01,"$1,200.00 U.S. CURRENCY",Forfeiture,"$1,200.00",10/14/2010,09/19/2011,,,"$1,200.00",09/19/2011
Norfolk Police Department,09/16/2010,11-FS28707,01,1997 HONDA ACCORD,Forfeiture,"$3,710.00",10/14/2010,07/18/2011,11/13/2014,,$0.00,11/13/2014
Norfolk Police Department,09/16/2010,11-FS28709,01,1973 LINCOLN CONTINENTAL,Forfeiture,$600.00,10/14/2010,12/08/2012,,,$626.00,12/08/2012
Norfolk Police Department,09/17/2010,11-FS28705,01,$930.00 U.S. CURRENCY,Forfeiture,$930.00,10/14/2010,03/07/2011,,,$930.00,03/07/2011
Norfolk Police Department,09/17/2010,11-FS28706,01,$703.00 U.S. CURRENCY,Forfeiture,$703.00,10/14/2010,03/07/2011,,,$703.00,03/07/2011
