Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Henry County Sheriff's Office,12/15/2008,09-FS01203,10,"VIZIO 32"" FLAT SCREEN TV",Forfeiture,$500.00,01/12/2009,06/22/2009,,,$0.00,01/17/2012
Henry County Sheriff's Office,12/15/2008,09-FS01203,11,$71.31 U.S. CURRENCY,Forfeiture,$71.31,01/12/2009,06/08/2009,,,$71.31,06/08/2009
Henry County Sheriff's Office,07/21/2009,10-FS21202,01,$698.00 U.S. CURRENCY,Forfeiture,$698.00,07/31/2009,04/27/2010,,,$344.50,04/27/2010
Henry County Sheriff's Office,03/06/2010,10-FS09602,01,1991 OLDSMOBILE REGENCY ELITE,Forfeiture,"$1,500.00",04/06/2010,06/01/2010,10/07/2014,,$0.00,10/07/2014
Henry County Sheriff's Office,03/18/2010,10-FS09601,01,$960.19 U.S. CURRENCY,Forfeiture,$960.19,04/06/2010,06/08/2010,,,$960.19,06/08/2010
Henry County Sheriff's Office,03/18/2010,10-FS09603,01,1988 BMW,Forfeiture,"$1,000.00",04/06/2010,06/07/2010,11/23/2010,,$640.00,11/23/2010
Henry County Sheriff's Office,05/20/2010,10-FS15210,01,$100.00 U.S. CURRENCY,Dismissal,$100.00,06/01/2010,08/26/2010,,,$0.00,08/26/2010
Henry County Sheriff's Office,05/20/2010,10-FS15211,01,"$1,640.65 U.S. CURRENCY",Forfeiture,"$1,640.65",06/01/2010,08/18/2010,,,"$1,640.65",08/18/2010
Henry County Sheriff's Office,05/20/2010,10-FS15212,01,"$1,000.00 U.S. CURRENCY",Forfeiture,"$1,000.00",06/01/2010,08/18/2010,,,"$1,000.00",08/18/2010
Henry County Sheriff's Office,05/20/2010,10-FS15213,01,"$1,500.00 U.S. CURRENCY",Forfeiture,"$1,500.00",06/01/2010,08/18/2010,,,"$1,500.00",08/18/2010
Henry County Sheriff's Office,05/20/2010,10-FS15214,01,2001 VOLKSWAGEN BEETLE,Forfeiture,"$4,000.00",06/01/2010,08/17/2010,11/23/2010,,"$3,690.00",11/23/2010
Henry County Sheriff's Office,05/20/2010,10-FS15215,01,1998 FORD EXPEDITION,Forfeiture,"$4,000.00",06/01/2010,08/18/2010,11/23/2010,,"$3,530.00",11/23/2010
Henry County Sheriff's Office,01/13/2011,11-FS02802,01,$800.00 U.S. CURRENCY,Forfeiture,$800.00,01/28/2011,04/04/2011,,,$700.00,04/04/2011
Henry County Sheriff's Office,05/19/2011,11-FS15105,01,2003 CHEVROLET TRAIL BLAZER,Pending,"$9,455.00",05/31/2011,09/12/2011,,,$0.00,09/12/2011
Henry County Sheriff's Office,10/20/2011,12-FS30606,01,1998 Chevrolet Cavalier,Dismissal,"$1,000.00",11/02/2011,01/30/2012,,,$0.00,01/30/2012
Henry County Sheriff's Office,10/20/2011,12-FS30607,01,1999 Ford Taurus,Pending,"$2,000.00",11/02/2011,01/30/2012,,,$0.00,01/30/2012
Henry County Sheriff's Office,12/04/2011,12-FS34706,01,"$2,800.00 U.S. CURRENCY",Forfeiture,"$2,800.00",12/13/2011,04/09/2012,,,"$2,800.00",04/09/2012
Henry County Sheriff's Office,03/02/2012,12-FS07203,01,"$16,214.00 U.S. CURRENCY",Forfeiture,"$16,214.00",03/12/2012,05/22/2012,,,"$16,214.00",05/22/2012
Henry County Sheriff's Office,03/02/2012,12-FS07204,01,1997 FORD EXPEDITION,Forfeiture,"$2,152.00",03/12/2012,06/01/2012,12/10/2014,,$0.00,12/10/2014
Henry County Sheriff's Office,03/26/2012,12-FS11003,01,1998 CHEVROLET TRUCK,Pending,"$2,200.00",04/19/2012,08/20/2012,,,$0.00,08/20/2012
Henry County Sheriff's Office,04/04/2012,12-FS10402,01,2002 GMC DENALI,Pending,"$8,500.00",04/13/2012,09/09/2014,,,$0.00,09/09/2014
Henry County Sheriff's Office,04/04/2012,12-FS10402,02,"$1,630.00 U.S. CURRENCY",Forfeiture,"$1,630.00",04/13/2012,09/23/2014,,,"$1,630.00",09/23/2014
Henry County Sheriff's Office,04/17/2012,12-FS11705,01,1968 CHEVROLET CAMARO SS,Pending,"$4,000.00",04/26/2012,09/09/2014,,,$0.00,09/09/2014
Henry County Sheriff's Office,04/19/2012,12-FS11704,01,$8378.00 US CURRENCY,Forfeiture,"$8,378.00",04/26/2012,12/03/2012,,,"$8,378.00",12/03/2012
Henry County Sheriff's Office,05/02/2012,12-FS12801,01,"$26,829.00 US CURRENCY",Forfeiture,"$26,829.00",05/07/2012,12/03/2012,,,"$26,829.00",12/03/2012
Henry County Sheriff's Office,05/16/2012,12-FS14502,01,2001 CHEVROLET TAHOE,Pending,"$5,000.00",05/24/2012,04/30/2013,,,$0.00,04/30/2013
Henry County Sheriff's Office,06/18/2012,12-FS17803,01,"$4,191.00 US CURRENCY",Forfeiture,"$4,191.00",06/26/2012,12/21/2012,,,"$3,000.00",12/21/2012
Henry County Sheriff's Office,06/18/2012,12-FS17804,01,$506.00 US CURRENCY,Return To Owner,$506.00,06/26/2012,07/10/2012,,,$0.00,07/10/2012
Henry County Sheriff's Office,07/28/2012,13-FS23302,01,2001 CHEVROLET MALIBU LS,Pending,"$1,000.00",08/20/2012,11/06/2012,,,$0.00,11/06/2012
Henry County Sheriff's Office,08/10/2012,13-FS23303,01,"$9,120.00 US CURRENCY",Forfeiture,"$9,120.00",08/20/2012,01/28/2013,,,"$9,120.00",01/28/2013
Henry County Sheriff's Office,08/16/2012,13-FS20902,01,"$1,062.00 US CURRENCY",Forfeiture,"$1,062.00",07/27/2012,05/24/2013,,,"$1,062.00",05/24/2013
Henry County Sheriff's Office,09/20/2012,13-FS27501,01,2001 CHEVROLET TRACKER,Forfeiture,"$2,000.00",10/01/2012,04/30/2012,11/11/2014,,$0.00,11/11/2014
Henry County Sheriff's Office,09/20/2012,13-FS27502,01,1997 VOLVO 960,Forfeiture,"$2,000.00",10/01/2012,06/07/2013,02/05/2015,,$0.00,02/05/2015
Henry County Sheriff's Office,09/25/2012,13-FS27907,01,2003 INFINITI G35,Pending,"$3,000.00",10/05/2012,01/14/2013,,,$0.00,01/14/2013
Henry County Sheriff's Office,12/08/2012,13-FS35503,01,2002 MERCEDES  E320,Forfeiture,"$5,656.00",12/20/2012,08/16/2013,10/07/2014,,$0.00,10/07/2014
Henry County Sheriff's Office,03/08/2013,13-FS07809,01,"Emerson 40"" LCD TV",Pending,$501.00,03/19/2013,08/16/2013,,,$0.00,08/16/2013
Henry County Sheriff's Office,03/21/2013,13-FS08501,01,1997 FORD TRUCK  F150 Pickup-V8,Pending,"$3,437.50",03/26/2013,03/07/2014,,,$0.00,03/07/2014
Henry County Sheriff's Office,03/21/2013,13-FS08502,01,"$1,331.00 U.S. Currency",Forfeiture,"$1,331.00",03/26/2013,07/03/2013,,,"$1,331.00",07/03/2013
Henry County Sheriff's Office,05/03/2013,13-FS12609,01,2001 FORD TRUCK  F150 Pickup-V8,Return To Owner,"$4,000.00",05/06/2013,09/26/2013,,,,09/26/2013
Henry County Sheriff's Office,05/03/2013,13-FS12609,02,"$4,811.00 U.S. Currency",Forfeiture,"$4,811.00",05/06/2013,09/26/2013,,,"$4,811.00",09/26/2013
Henry County Sheriff's Office,06/26/2013,13-FS17702,01,"1542 Stultz Road, Brick Home",Forfeiture,"$59,300.00",06/28/2013,04/29/2014,,,"$9,000.00",04/29/2014
Henry County Sheriff's Office,07/09/2013,14-FS19902,01,2006 HUMMER  H3-5 Cyl.,Pending,"$12,200.00",02/09/2015,06/17/2014,,,$0.00,06/17/2014
Henry County Sheriff's Office,07/09/2013,14-FS19902,02,2007 Harley Davidson  Motorcycle,Forfeiture,"$9,600.00",02/09/2015,06/18/2014,12/23/2014,,"$7,540.00",06/18/2014
Henry County Sheriff's Office,07/09/2013,14-FS19902,03,1996 TOYOTA  T100 Pickup,Pending,"$4,115.00",02/09/2015,06/18/2014,,,$0.00,06/18/2014
Henry County Sheriff's Office,07/09/2013,14-FS19902,04,2000 Polaris  Sportsman,Pending,"$2,000.00",02/09/2015,06/18/2014,,,$0.00,06/18/2014
Henry County Sheriff's Office,07/09/2013,14-FS19902,05,1984 Bass Tracker  Pontoon Boat,Forfeiture,"$1,000.00",02/09/2015,06/18/2014,12/23/2014,,"$1,900.00",06/18/2014
Henry County Sheriff's Office,07/09/2013,14-FS19902,06,Kubota  B1700,Forfeiture,"$2,500.00",02/09/2015,06/18/2014,12/23/2014,,"$2,510.00",06/18/2014
Henry County Sheriff's Office,07/09/2013,14-FS19902,07,"Sony 55"" TV
Model KDL55NX720",Pending,"$1,000.00",02/09/2015,06/18/2014,,,$0.00,06/18/2014
Henry County Sheriff's Office,10/22/2013,14-FS31104,01,1995 JAGUAR  XJ6-I6/V12,Forfeiture,"$2,000.00",11/07/2013,03/07/2014,10/28/2014,,"$1,620.00",10/28/2014
Henry County Sheriff's Office,11/20/2013,14-FS33603,01,"$1,748.00 U.S. Currency",Forfeiture,"$1,748.00",12/02/2013,04/29/2014,,,"$1,748.00",04/29/2014
Henry County Sheriff's Office,01/06/2014,14-FS01326,01,7 Band LED Light 432 Watt,Pending,$519.99,02/17/2014,,,,$0.00,
Henry County Sheriff's Office,04/12/2014,14-FS11838,01,$827.00 U.S. Currency,Forfeiture,$827.00,05/02/2014,07/08/2014,,,$827.00,07/08/2014
Henry County Sheriff's Office,04/12/2014,14-FS11838,02,2000 TOYOTA  Tundra,Pending,"$5,175.00",05/02/2014,09/09/2014,,,$0.00,09/09/2014
Henry County Sheriff's Office,04/24/2014,14-FS11951,01,$646.00 U.S. Currency,Forfeiture,$646.00,04/29/2014,09/03/2014,,,$646.00,09/03/2014
Henry County Sheriff's Office,05/21/2014,14-FS15381,01,1997 TOYOTA  4Runner,Pending,"$2,700.00",06/02/2014,09/09/2014,,,$0.00,09/09/2014
Henry County Sheriff's Office,05/21/2014,14-FS15382,01,2002 DODGE TRUCK  Ram 1500 Pickup-V8,Pending,"$6,025.00",06/03/2014,,,,$0.00,
Henry County Sheriff's Office,05/21/2014,14-FS15382,02,"$16,710.57 U.S. Currency",Pending,"$16,710.57",06/03/2014,,,,$0.00,
Henry County Sheriff's Office,05/22/2014,14-FS15373,01,2000 INFINITI  QX4-V6,Pending,"$2,475.00",02/09/2015,01/20/2015,,,$0.00,01/20/2015
Henry County Sheriff's Office,05/22/2014,14-FS15376,01,2000 CHEVROLET  Malibu-V6,Pending,$725.00,06/02/2014,09/09/2014,,,$0.00,09/09/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,01,"$35,261.00 U.S. Currency",Forfeiture,"$35,261.00",01/28/2015,01/15/2015,,,"$35,261.00",01/15/2015
Henry County Sheriff's Office,06/26/2014,15-FS18812,02,2008 Dodge   Charger,Pending,"$7,201.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,03,2009 Dodge  Charger,Pending,"$6,887.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,04,1985 Ford  Mustang,Pending,"$10,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,05,1987 Chevrolet  Monte Carlo,Pending,"$1,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,06,2000 GMC  3500 HD,Pending,"$5,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,07,1990 GMC  K-1500,Pending,"$1,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,08,1998 Lincoln   Navigator,Pending,$750.00,01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,09,1970 Chevrolet  Nova,Pending,"$5,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,10,Hewlett Packard Desktop Computer,Pending,$549.00,01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,11,Samsung Television,Pending,$900.00,01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,12,1997 Honda Recon ATV Green in Color,Pending,$500.00,01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,13,1969 Chevrolet  Nova,Pending,"$5,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,14,1991 Ford  Mustang,Pending,"$2,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,15,2003 Mercedes  ML 350,Pending,"$4,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,16,1995 Honda  Civic EX,Pending,"$1,000.00",01/28/2015,01/08/2015,,,$0.00,01/08/2015
Henry County Sheriff's Office,06/26/2014,15-FS18812,17,2001 Ford  Explorer,Pending,$500.00,01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,18,2008 Covenant  CC8520TA,Pending,"$5,000.00",01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,19,"LG 60"" TV Model #50PX5D",Pending,$899.00,01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/26/2014,15-FS18812,20,Panasonic 46 Television,Pending,$579.00,01/28/2015,12/22/2014,,,$0.00,12/22/2014
Henry County Sheriff's Office,06/27/2014,15-FS18925,01,2001 Chevrolet  3500,Pending,"$1,500.00",07/08/2014,09/09/2014,,,$0.00,09/09/2014
Henry County Sheriff's Office,06/28/2014,15-FS19028,01,"$27,791.00 U.S. Currency",Forfeiture,"$27,791.00",07/09/2014,10/28/2014,,,"$27,281.86",10/28/2014
Henry County Sheriff's Office,07/24/2014,15-FS20515,01,2004 NISSAN  Titan Crew Cab-V8,Pending,"$9,975.00",07/24/2014,10/07/2014,,,$0.00,10/07/2014
Henry County Sheriff's Office,08/20/2014,15-FS25067,01,2007 Honda  Rubicon,Pending,"$4,700.00",09/08/2014,,,,$0.00,
Henry County Sheriff's Office,09/18/2014,15-FS26781,01,"$4,959.00 U.S. Currency",Pending,"$4,959.00",09/24/2014,,,,$0.00,
Henry County Sheriff's Office,09/19/2014,15-FS27310,01,1999 FORD TRUCK  Expedition-V8,Pending,"$3,500.00",09/30/2014,12/11/2014,,,$0.00,12/11/2014
Henry County Sheriff's Office,10/06/2014,15-FS28041,01,"$8,000.00 U.S. Currency",Forfeiture,"$8,000.00",10/07/2014,12/23/2014,,,"$8,000.00",12/23/2014
Henry County Sheriff's Office,11/07/2014,15-FS31731,01,$919.00 U.S. Currency,Pending,$919.00,11/13/2014,,,,$0.00,
