Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Fairfax County Police Department,01/11/2008,08-FS01502,01,"$14,155.69 U.S. CURRENCY",Pending,"$14,155.69",01/15/2008,,,,$0.00,
Fairfax County Police Department,01/14/2008,08-FS02208,01,"$12,299.55 U.S. CURRENCY",Pending,"$12,299.55",01/22/2008,,,,$0.00,
Fairfax County Police Department,01/22/2008,08-FS05809,01,"$7,913.00 U.S. CURRENCY",Pending,"$7,913.00",02/27/2008,,,,$0.00,
Fairfax County Police Department,02/07/2008,08-FS05810,01,2004 HUMMER H-2,Pending,"$30,000.00",02/27/2008,03/13/2009,,,$0.00,03/13/2009
Fairfax County Police Department,02/08/2008,08-FS09509,01,"$1,006.15 U.S. CURRENCY",Pending,"$1,006.15",04/04/2008,,,,$0.00,
Fairfax County Police Department,02/09/2008,08-FS09510,01,"$4,331.00 U.S. CURRENCY",Pending,"$4,331.00",04/04/2008,,,,$0.00,
Fairfax County Police Department,03/13/2008,08-FS09321,01,2001 VOLKSWAGON JETTA,Pending,"$3,600.00",04/02/2008,,,,$0.00,
Fairfax County Police Department,03/19/2008,08-FS09322,01,2003 NISSAN,Pending,"$7,000.00",04/02/2008,02/15/2012,,,$0.00,02/15/2012
Fairfax County Police Department,03/28/2008,08-FS09317,01,2005 LINCOLN NAVIGATOR,Pending,"$20,000.00",04/02/2008,,,,$0.00,
Fairfax County Police Department,03/28/2008,08-FS09508,01,"$2,514.00 U.S. CURRENCY",Forfeiture,"$2,514.00",04/04/2008,07/14/2014,,,"$2,514.00",07/14/2014
Fairfax County Police Department,03/28/2008,08-FS12103,01,"$1,000.00 U.S. CURRENCY",Pending,"$1,000.00",04/30/2008,,,,$0.00,
Fairfax County Police Department,03/29/2008,08-FS09507,01,"$275,284.00 U.S. CURRENCY",Pending,"$275,284.00",04/04/2008,,,,$0.00,
Fairfax County Police Department,04/04/2008,08-FS10620,01,"$17,500.00 U.S. CURRENCY",Pending,"$17,500.00",04/15/2008,,,,$0.00,
Fairfax County Police Department,04/08/2008,08-FS11301,01,1998 MAZDA 626,Pending,$770.00,04/22/2008,02/10/2009,,,$0.00,02/10/2009
Fairfax County Police Department,04/08/2008,08-FS11301,02,"$2,700.00 U.S. CURRENCY",Forfeiture,"$2,700.00",04/22/2008,02/10/2009,,,"$2,700.00",02/10/2009
Fairfax County Police Department,04/08/2008,08-FS11302,01,2003 LEXUS LS430,Pending,"$21,500.00",04/22/2008,01/05/2009,,,$0.00,01/05/2009
Fairfax County Police Department,04/09/2008,08-FS10704,01,$515.73 U.S. CURRENCY,Pending,$515.73,04/16/2008,,,,$0.00,
Fairfax County Police Department,04/15/2008,08-FS10705,01,"$1,860.00 U.S. CURRENCY",Pending,"$1,860.00",04/16/2008,,,,$0.00,
Fairfax County Police Department,04/15/2008,08-FS11303,01,2005 DODGE DURANGO,Pending,"$8,720.00",04/22/2008,,,,$0.00,
Fairfax County Police Department,05/07/2008,08-FS14807,01,$700.00 U.S. CURRENCY,Forfeiture,$700.00,05/27/2008,07/14/2014,,,$700.00,07/14/2014
Fairfax County Police Department,05/08/2008,08-FS16804,01,2005 INFINITI G35,Pending,"$15,500.00",06/16/2008,,,,$0.00,
Fairfax County Police Department,05/08/2008,08-FS16804,02,"$2,495.00 U.S. CURRENCY",Pending,"$2,495.00",06/16/2008,,,,$0.00,
Fairfax County Police Department,05/21/2008,08-FS15617,01,"$4,150.00 U.S. CURRENCY",Pending,"$4,150.00",06/04/2008,,,,$0.00,
Fairfax County Police Department,05/24/2008,09-FS19806,01,2008 TOYOTA,Pending,"$15,000.00",07/16/2008,04/10/2009,,,$0.00,04/10/2009
Fairfax County Police Department,05/28/2008,08-FS17103,01,"$1,500.00 U.S. CURRENCY",Pending,"$1,500.00",06/19/2008,,,,$0.00,
Fairfax County Police Department,05/28/2008,09-FS19307,01,"$1,500.00 U.S. CURRENCY",Pending,"$1,500.00",07/11/2008,,,,$0.00,
Fairfax County Police Department,06/02/2008,08-FS17104,01,"$1,300.00 U.S. CURRENCY",Pending,"$1,300.00",06/19/2008,,,,$0.00,
Fairfax County Police Department,06/17/2008,09-FS21104,01,2001 TOYOTA CAMRY,Pending,"$10,000.00",07/29/2008,,,,$0.00,
Fairfax County Police Department,06/19/2008,09-FS21105,01,1992 GEO STORM,Forfeiture,"$1,000.00",07/29/2008,02/19/2010,01/15/2015,,$0.00,01/15/2015
Fairfax County Police Department,06/19/2008,09-FS21709,01,2001 LINCOLN,Pending,"$5,000.00",08/04/2008,,,,$0.00,
Fairfax County Police Department,06/27/2008,09-FS21108,01,2003 CHEVROLET VAN,Pending,"$10,000.00",07/29/2008,05/14/2013,,,$0.00,05/14/2013
Fairfax County Police Department,07/05/2008,09-FS21109,01,2004 BMW 330CI,Pending,"$16,550.00",07/29/2008,02/15/2012,,,$0.00,02/15/2012
Fairfax County Police Department,07/07/2008,09-FS21107,01,"$8,529.08 U.S. CURRENCY",Pending,"$8,529.08",07/29/2008,,,,$0.00,
Fairfax County Police Department,07/07/2008,09-FS21110,01,"$3,000.00 U.S. CURRENCY",Pending,"$3,000.00",07/29/2008,,,,$0.00,
Fairfax County Police Department,07/18/2008,09-FS21711,01,"$1,080.00 U.S. CURRENCY",Pending,"$1,080.00",08/04/2008,,,,$0.00,
Fairfax County Police Department,07/22/2008,09-FS21115,01,"$1,633.00 U.S. CURRENCY",Pending,"$1,633.00",07/29/2008,,,,$0.00,
Fairfax County Police Department,07/24/2008,09-FS21113,01,2000 HONDA ACCORD,Pending,"$5,000.00",07/29/2008,,,,$0.00,
Fairfax County Police Department,07/24/2008,09-FS21113,02,"$10,490.00 U.S. CURRENCY",Pending,"$10,490.00",07/29/2008,,,,$0.00,
Fairfax County Police Department,07/25/2008,09-FS21713,01,"$1,232.00 U.S. CURRENCY",Pending,"$1,232.00",08/04/2008,,,,$0.00,
Fairfax County Police Department,07/27/2008,09-FS21714,01,2000 TOYOTA 4 RUNNER,Pending,"$4,000.00",08/04/2008,,,,$0.00,
Fairfax County Police Department,08/07/2008,09-FS32909,01,"$2,700.00 U.S. CURRENCY",Pending,"$2,700.00",11/24/2008,,,,$0.00,
Fairfax County Police Department,09/15/2008,09-FS32911,01,"$2,211.84 U.S. CURRENCY",Pending,"$2,211.84",11/24/2008,,,,$0.00,
Fairfax County Police Department,09/16/2008,09-FS32913,01,"$1,400.00 U.S. CURRENCY",Pending,"$1,400.00",11/24/2008,,,,$0.00,
Fairfax County Police Department,09/17/2008,09-FS35003,01,$994.00 U.S. CURRENCY,Pending,$994.00,12/15/2008,,,,$0.00,
Fairfax County Police Department,10/18/2008,09-FS32918,01,"$1,815.00 U.S. CURRENCY",Pending,"$1,815.00",11/24/2008,,,,$0.00,
Fairfax County Police Department,11/02/2008,09-FS32921,01,"$9,100.00 U.S. CURRENCY",Pending,"$9,100.00",11/24/2008,,,,$0.00,
Fairfax County Police Department,11/06/2008,09-FS00803,01,1993 JEEP WRANGLER,Pending,"$2,000.00",01/08/2009,,,,$0.00,
