Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Halifax/South Boston Regional Narcotics and Gang Task Force,01/19/2013,13-FS12107,01,$704.00 U.S. Currency,Pending,$704.00,05/01/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,01/22/2013,13-FS12108,01,"$4,193.00 U.S. Currency",Pending,"$4,193.00",05/01/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,04/05/2013,13-FS09811,01,2002 CADILLAC  Escalade-V8,,"$12,000.00",07/02/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,04/19/2013,13-FS12105,01,1997 DODGE TRUCK  Ram 1500 Pickup-V8,Pending,"$3,500.00",05/01/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,04/19/2013,13-FS12106,01,1992 Pontiac  Bonneville,,"$2,500.00",05/01/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,04/19/2013,13-FS12106,02,"$5,600.00 U.S. Currency",,"$5,600.00",05/01/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,05/13/2013,13-FS13508,01,1997 BMW  5 Series,Pending,"$2,500.00",05/15/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,06/18/2013,13-FS17002,01,1997 FORD TRUCK  Ranger-V6,,"$3,500.00",07/11/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,06/18/2013,13-FS17002,02,1976 Oldsmobile  Ninety-eight,,"$2,000.00",07/11/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,06/18/2013,13-FS17002,03,Nike Golf Clubs,Pending,"$1,000.00",07/11/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,08/09/2013,14-FS23410,01,2001 MERCURY  Grand Marquis-V8,,"$3,000.00",08/27/2013,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,09/05/2013,14-FS25513,01,2000 Nissan  Maxima,,"$5,000.00",05/09/2014,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,09/05/2013,14-FS25513,02,2001 CHEVROLET TRUCK  Tahoe-V8,,"$6,000.00",05/09/2014,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,09/05/2013,14-FS25513,03,2005 ACURA  RL-V6,,"$13,525.00",05/09/2014,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,09/05/2013,14-FS25513,04,2004 Honda  CBR 1000,,"$5,000.00",05/09/2014,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,09/05/2013,14-FS25513,05,2008 Honda  CR250,,"$2,500.00",05/09/2014,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,09/05/2013,14-FS25513,06,2008 Honda  400 EX 4-wheeler,,"$3,500.00",05/09/2014,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,09/05/2013,14-FS25513,07,"$1,864.00 U.S. Currency",,"$1,864.00",05/09/2014,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,12/18/2013,14-FS00602,01,$885.00 U.S. Currency,,$885.00,01/07/2014,,,,$0.00,
Halifax/South Boston Regional Narcotics and Gang Task Force,12/23/2014,15-FS01295,01,2008 BMW  3 Series,Pending,"$12,975.00",01/14/2015,,,,$0.00,
