Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Blue Ridge Task Force,03/26/2009,10-FS06801,01,"$12,220.00 U.S. CURRENCY",Forfeiture,"$12,220.00",03/09/2010,03/04/2010,,,"$12,220.00",03/04/2010
Blue Ridge Task Force,05/14/2009,13-FS02701,01,$668.00 U.S. Currency,Forfeiture,$668.00,01/27/2013,01/22/2013,,,$668.00,01/22/2013
Blue Ridge Task Force,07/24/2009,10-FS21610,01,$890.00 U.S. CURRENCY,Return To Owner,$890.00,08/04/2009,08/18/2010,,,$0.00,08/18/2010
Blue Ridge Task Force,08/03/2009,10-FS21902,01,1998 LINCOLN 4 DOOR,Forfeiture,"$4,000.00",08/07/2009,04/07/2010,10/26/2010,,"$2,579.41",10/26/2010
Blue Ridge Task Force,08/03/2009,10-FS21902,02,$910.00 U.S. CURRENCY,Forfeiture,$910.00,08/07/2009,04/07/2010,,,$910.00,04/07/2010
Blue Ridge Task Force,09/11/2009,10-FS26603,01,2000 MITSUBISHI GALANT,Forfeiture,"$3,000.00",09/23/2009,03/19/2013,08/18/2014,,$0.00,08/18/2014
Blue Ridge Task Force,09/11/2009,10-FS26603,02,"$1,600.00 U.S. CURRENCY",Forfeiture,"$1,600.00",09/23/2009,03/28/2013,,,"$1,600.00",03/28/2013
Blue Ridge Task Force,09/18/2009,10-FS27509,01,"$3,482.00 U.S. CURRENCY",Forfeiture,"$3,482.00",10/02/2009,06/03/2010,,,"$3,510.10",06/03/2010
Blue Ridge Task Force,01/19/2010,10-FS05002,01,"$11,000.00 U.S. CURRENCY",Forfeiture,"$11,000.00",02/19/2010,10/04/2012,,,"$11,000.00",10/04/2012
Blue Ridge Task Force,01/28/2010,10-FS04305,01,$609.00 U.S. CURRENCY,Pending,$609.00,02/12/2010,,,,$0.00,
Blue Ridge Task Force,02/02/2010,10-FS14503,01,"$7,123.00 U.S. CURRENCY",Forfeiture,"$7,123.00",05/25/2010,08/09/2010,,,"$7,123.00",08/09/2010
Blue Ridge Task Force,02/12/2010,10-FS04813,01,"$1,770.00 U.S. CURRENCY",Return To Owner,"$1,770.00",02/17/2010,05/23/2012,,,$0.00,05/23/2012
Blue Ridge Task Force,02/17/2010,10-FS06307,01,$830.00 U.S. CURRENCY,Return To Owner,$830.00,03/04/2010,04/12/2012,,,$0.00,04/12/2012
Blue Ridge Task Force,02/25/2010,10-FS06308,01,"$1,396.00 U.S. CURRENCY",Return To Owner,"$1,396.00",03/04/2010,06/12/2012,,,$0.00,06/12/2012
Blue Ridge Task Force,03/22/2010,10-FS09012,01,$793.00 U.S. CURRENCY,Forfeiture,$793.00,03/31/2010,06/23/2010,,,$793.00,06/23/2010
Blue Ridge Task Force,06/11/2010,11-FS19303,01,"$2,870.00 U.S. CURRENCY",Forfeiture,"$2,870.00",07/12/2010,04/13/2011,,,"$2,870.00",04/13/2011
Blue Ridge Task Force,06/28/2010,11-FS19305,01,"$1,956.00 U.S. CURRENCY",Return To Owner,"$1,956.00",07/12/2010,07/09/2014,,,$0.00,07/09/2014
Blue Ridge Task Force,07/21/2010,11-FS23508,01,"$2,207.00 U.S. CURRENCY",Forfeiture,"$2,207.00",08/23/2010,12/29/2010,,,"$2,207.00",12/29/2010
Blue Ridge Task Force,07/21/2010,11-FS23509,01,"$1,220.00 U.S. CURRENCY",Forfeiture,"$1,220.00",08/23/2010,12/29/2010,,,"$1,220.00",12/29/2010
Blue Ridge Task Force,07/22/2010,11-FS21806,01,1995 DODGE DUALLY,Pending,"$4,000.00",08/06/2010,,,,$0.00,
Blue Ridge Task Force,07/22/2010,11-FS25602,01,"$1,322.29 U.S. CURRENCY",Forfeiture,"$1,322.29",09/13/2010,10/26/2010,,,"$1,322.29",10/26/2010
