Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Dinwiddie County Sheriff's Office,09/16/2011,12-FS26603,01,"$1,275.00 U.S. CURRENCY",Forfeiture,"$1,275.00",09/23/2011,08/02/2012,,,"$1,275.00",08/02/2012
Dinwiddie County Sheriff's Office,02/01/2012,12-FS03702,01,"$1,228.00 U.S. CURRENCY",Forfeiture,"$1,228.00",02/06/2012,03/27/2012,,,"$1,228.00",03/27/2012
Dinwiddie County Sheriff's Office,07/25/2012,13-FS21401,01,$673.00 US CURRENCY,Forfeiture,$673.00,08/01/2012,10/15/2012,,,$673.00,10/15/2012
Dinwiddie County Sheriff's Office,08/01/2012,13-FS22301,01,"$3,232.00 US CURRENCY",Forfeiture,"$3,232.00",08/10/2012,12/07/2012,,,"$3,232.00",12/07/2012
Dinwiddie County Sheriff's Office,12/26/2012,13-FS00729,01,$545.02 U.S. Currency,Forfeiture,$545.02,01/07/2013,05/21/2013,,,$545.02,05/21/2013
Dinwiddie County Sheriff's Office,04/16/2013,13-FS12901,01,$912.00 U.S. Currency,Forfeiture,$912.00,05/13/2013,08/05/2013,,,$912.00,08/05/2013
Dinwiddie County Sheriff's Office,05/24/2013,13-FS15805,01,2004 CHEVROLET  Monte Carlo-V6,Return To Owner,"$6,000.00",06/07/2013,07/29/2013,,,$0.00,07/29/2013
Dinwiddie County Sheriff's Office,07/19/2013,14-FS23106,01,"$1,214.82 U.S. Currency",Forfeiture,"$1,214.82",08/20/2013,01/23/2014,,,"$1,214.82",01/23/2014
Dinwiddie County Sheriff's Office,09/03/2013,14-FS26116,01,2004 FORD TRUCK  F250 Super Duty-V8,Return To Owner,"$12,000.00",09/18/2013,12/03/2013,,,$0.00,12/03/2013
Dinwiddie County Sheriff's Office,09/04/2013,14-FS26201,01,2001 LEXUS  GS,Forfeiture,"$5,000.00",09/19/2013,05/28/2014,,,"$3,000.00",05/28/2014
Dinwiddie County Sheriff's Office,09/17/2013,14-FS26115,01,$500.00 U.S. Currency,Dismissal,$500.00,09/18/2013,12/24/2014,,,$0.00,12/24/2014
Dinwiddie County Sheriff's Office,09/17/2013,14-FS26115,02,$500.00 U.S. Currency,Dismissal,$500.00,09/18/2013,01/24/2014,,,$0.00,01/24/2014
Dinwiddie County Sheriff's Office,10/16/2013,14-FS32603,01,"$2,730.00 U.S. Currency",Pending,"$2,730.00",11/22/2013,,,,$0.00,
Dinwiddie County Sheriff's Office,11/15/2013,14-FS34309,01,1996 CADILLAC  Deville-V8,,"$2,000.00",01/22/2014,,,,$0.00,
Dinwiddie County Sheriff's Office,11/15/2013,14-FS34309,02,"$1,732.02 U.S. Currency",Forfeiture,"$1,732.02",01/22/2014,05/06/2014,,,"$1,732.00",05/06/2014
Dinwiddie County Sheriff's Office,11/15/2013,14-FS34309,03,"House and Land Located at 25810 Brunswick Ave., Petersburg, Va",,"$50,000.00",01/22/2014,,,,$0.00,
Dinwiddie County Sheriff's Office,01/13/2014,14-FS02296,01,"$42,564.00 U.S. Currency",Pending,"$42,564.00",01/22/2014,,,,$0.00,
Dinwiddie County Sheriff's Office,02/05/2014,14-FS04258,01,"$1,797.00 U.S. Currency",Forfeiture,"$1,797.00",02/11/2014,05/06/2014,,,"$1,797.00",05/06/2014
Dinwiddie County Sheriff's Office,07/29/2014,15-FS21136,01,$718.00 U.S. Currency,Forfeiture,$718.00,07/30/2014,11/25/2014,,,$718.00,11/25/2014
Dinwiddie County Sheriff's Office,10/29/2014,15-FS30893,01,2008 Chrysler  Sebring,Pending,"$4,500.00",11/04/2014,,,,$0.00,
