Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Middlesex County Sheriff's Office,03/06/2008,08-FS11401,01,1996 CHEVROLET PICKUP,Pending,"$2,000.00",04/23/2008,,,,$0.00,
Middlesex County Sheriff's Office,02/09/2009,09-FS05103,01,2005 CHEVROLET IMPALA,Pending,"$7,000.00",02/20/2009,,,,$0.00,
Middlesex County Sheriff's Office,06/06/2011,11-FS17901,01,2008 GMC PICKUP,Forfeiture,"$18,000.00",06/28/2011,09/19/2011,,,"$5,000.00",09/19/2011
Middlesex County Sheriff's Office,06/06/2011,11-FS17901,02,"$1,059.00 U.S. CURRENCY",Forfeiture,"$1,059.00",06/28/2011,10/25/2011,,,"$1,059.00",10/25/2011
Middlesex County Sheriff's Office,09/22/2011,12-FS35416,01,1998 Plymouth 4-Door,Pending,"$1,000.00",12/20/2011,07/11/2012,,,$0.00,07/11/2012
Middlesex County Sheriff's Office,02/06/2013,13-FS04311,01,2000 HONDA  Civic-4 Cyl.,Pending,"$5,500.00",02/12/2013,,,,$0.00,
Middlesex County Sheriff's Office,06/19/2014,15-FS28365,01,"$1,075.00 U.S. Currency",Pending,"$1,075.00",10/14/2014,,,,$0.00,
