Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Carroll County Sheriff's Department,06/16/2011,12-FS05901,01,2002 Jeep Liberty,Forfeiture,"$1,000.00",02/28/2012,02/28/2012,,,$0.00,02/28/2012
Carroll County Sheriff's Department,03/19/2012,12-FS08609,01,1996 DODGE STRATUS,Forfeiture,"$1,800.00",03/26/2012,03/11/2013,11/19/2013,,$600.00,11/19/2013
Carroll County Sheriff's Department,08/09/2012,13-FS34502,01,1990 LINCOLN  TOWN CAR,Forfeiture,$500.00,12/10/2012,12/10/2012,11/19/2013,,$0.00,11/19/2013
Carroll County Sheriff's Department,08/09/2012,13-FS34502,02,"$1,144.00 U.S. Currency",Forfeiture,"$1,144.00",12/10/2012,03/12/2013,,,"$1,144.00",03/12/2013
Carroll County Sheriff's Department,01/03/2013,13-FS02507,01,2005 BMW  X5-I6/V8,Pending,"$14,500.00",01/25/2013,,,,$0.00,
Carroll County Sheriff's Department,01/03/2013,13-FS02507,02,"$3,186.00 U.S. Currency",Pending,"$3,186.00",01/25/2013,,,,$0.00,
