Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Loudoun County Sheriff's Office,08/29/2009,10-FS27303,01,$588.00 U.S. CURRENCY,Forfeiture,$588.00,09/30/2009,10/04/2011,,,$588.00,10/04/2011
Loudoun County Sheriff's Office,09/01/2009,10-FS27305,01,2007 DODGE CHARGER,Return To Owner,"$8,000.00",09/30/2009,11/20/2014,,,$0.00,11/20/2014
Loudoun County Sheriff's Office,09/01/2009,10-FS27306,01,$700.00 U.S. CURRENCY,Forfeiture,$700.00,09/30/2009,09/21/2010,,,$672.00,09/21/2010
Loudoun County Sheriff's Office,09/03/2009,10-FS27304,01,"$1,379.00 U.S. CURRENCY",Forfeiture,"$1,379.00",09/30/2009,09/21/2010,,,"$1,379.00",09/21/2010
Loudoun County Sheriff's Office,09/08/2009,10-FS29605,01,$710.00 U.S. CURRENCY,Forfeiture,$710.00,10/23/2009,06/09/2011,,,$710.00,06/09/2011
Loudoun County Sheriff's Office,09/18/2009,10-FS31710,01,"$2,299.78 U.S. CURRENCY",Dismissal,"$2,299.78",11/13/2009,08/14/2012,,,$0.00,08/14/2012
Loudoun County Sheriff's Office,09/22/2009,10-FS30302,01,2006 SUZUKI GSXR,Pending,"$5,000.00",10/30/2009,,,,$0.00,
Loudoun County Sheriff's Office,09/30/2009,10-FS30303,01,2003 BMW 745LI,Return To Owner,"$17,000.00",10/30/2009,11/20/2014,,,$0.00,11/20/2014
Loudoun County Sheriff's Office,10/06/2009,10-FS31711,01,2004 HONDA CIVIC,Forfeiture,"$5,000.00",11/13/2009,09/21/2010,,,"$1,500.00",09/21/2010
Loudoun County Sheriff's Office,10/07/2009,10-FS30206,01,$770.00 U.S. CURRENCY,Forfeiture,$770.00,10/29/2009,10/22/2014,,,$770.00,10/22/2014
Loudoun County Sheriff's Office,10/08/2009,10-FS29603,01,2000 NISSAN MAXIMA,Return To Owner,"$1,500.00",10/23/2009,11/20/2014,,,$0.00,11/20/2014
Loudoun County Sheriff's Office,10/23/2009,10-FS16701,01,1998 FORD EXPLORER,Forfeiture,"$1,500.00",06/16/2010,06/25/2010,03/29/2011,,$552.00,03/29/2011
Loudoun County Sheriff's Office,11/17/2009,10-FS35001,01,2008 HONDA ACCORD,Return To Owner,"$20,000.00",12/16/2009,11/20/2014,,,$0.00,11/20/2014
Loudoun County Sheriff's Office,12/11/2009,10-FS36310,01,1997 MERCEDES BENZ,Pending,"$3,000.00",12/29/2009,,,,$0.00,
Loudoun County Sheriff's Office,12/14/2009,10-FS36311,01,"$11,000.00 U.S. CURRENCY",Pending,"$11,000.00",12/29/2009,,,,$0.00,
Loudoun County Sheriff's Office,01/28/2010,10-FS03601,01,$500.00 U.S. CURRENCY,Forfeiture,$500.00,02/05/2010,09/18/2013,,,$500.00,09/18/2013
Loudoun County Sheriff's Office,02/26/2010,10-FS09902,01,$500.00 U.S. CURRENCY,Forfeiture,$500.00,04/09/2010,01/12/2011,,,$500.00,01/12/2011
Loudoun County Sheriff's Office,03/04/2010,10-FS12703,01,"$3,150.00 U.S. CURRENCY",Return To Owner,"$3,150.00",05/07/2010,04/23/2013,,,$0.00,04/23/2013
Loudoun County Sheriff's Office,03/25/2010,10-FS09903,01,"$1,199.00 U.S. CURRENCY",Forfeiture,"$1,199.00",04/09/2010,09/21/2010,,,"$1,199.00",09/21/2010
Loudoun County Sheriff's Office,03/25/2010,10-FS12705,01,$660.00 U.S. CURRENCY,Forfeiture,$660.00,05/07/2010,10/03/2014,,,$660.00,10/03/2014
Loudoun County Sheriff's Office,04/02/2010,10-FS12704,01,"$1,789.00 U.S. CURRENCY",Forfeiture,"$1,789.00",05/07/2010,03/29/2011,,,"$1,789.00",03/29/2011
Loudoun County Sheriff's Office,04/02/2010,10-FS16603,01,1999 LINCOLN TOWN CAR,Forfeiture,"$4,000.00",06/15/2010,11/07/2014,,,$0.00,11/07/2014
Loudoun County Sheriff's Office,04/02/2010,11-FS09513,01,1996 CHEVROLET TAHOE,Forfeiture,"$4,000.00",04/05/2011,06/09/2011,12/20/2011,,"$1,012.00",12/20/2011
Loudoun County Sheriff's Office,04/14/2010,10-FS10506,01,2003 FORD EXPEDITION,Forfeiture,"$10,000.00",04/15/2010,09/21/2010,,,"$4,575.00",09/21/2010
Loudoun County Sheriff's Office,04/14/2010,10-FS14101,01,"$1,360.00 U.S. CURRENCY",Forfeiture,"$1,360.00",05/21/2010,12/17/2012,,,"$1,360.00",12/17/2012
Loudoun County Sheriff's Office,04/19/2010,10-FS14102,01,$570.00 U.S. CURRENCY,Forfeiture,$570.00,05/21/2010,08/16/2011,,,$570.00,08/16/2011
Loudoun County Sheriff's Office,04/22/2010,10-FS14103,01,$547.00 U.S. CURRENCY,Forfeiture,$547.00,05/21/2010,06/09/2011,,,$547.00,06/09/2011
Loudoun County Sheriff's Office,04/23/2010,10-FS14104,01,1996 CHEVROLET VAN,Forfeiture,"$2,500.00",05/21/2010,03/29/2011,,,"$2,208.00",03/29/2011
Loudoun County Sheriff's Office,05/14/2010,10-FS16604,01,"$1,460.00 U.S. CURRENCY",Forfeiture,"$1,460.00",06/15/2010,03/29/2011,,,"$1,460.00",03/29/2011
Loudoun County Sheriff's Office,07/13/2010,11-FS21825,01,1995 FORD EXPLORER,Forfeiture,"$2,500.00",08/06/2010,01/19/2011,03/29/2011,,$0.00,03/29/2011
Loudoun County Sheriff's Office,07/30/2010,11-FS21822,01,"$9,733.00 U.S. CURRENCY",Forfeiture,"$9,733.00",08/06/2010,08/16/2011,,,"$9,733.00",08/16/2011
Loudoun County Sheriff's Office,07/30/2010,11-FS21823,01,2000 MERCEDES BENZ ML55,Forfeiture,"$17,000.00",08/06/2010,06/24/2011,,,$0.00,06/24/2011
Loudoun County Sheriff's Office,07/30/2010,11-FS21824,01,"$5,418.00 U.S. CURRENCY",Forfeiture,"$5,418.00",08/06/2010,08/16/2011,,,"$5,418.00",08/16/2011
Loudoun County Sheriff's Office,08/07/2010,11-FS23004,01,$792.00 U.S. CURRENCY,Forfeiture,$792.00,08/18/2010,06/09/2011,,,$792.00,06/09/2011
Loudoun County Sheriff's Office,08/13/2010,11-FS23106,01,$540.00 U.S. CURRENCY,Forfeiture,$540.00,08/19/2010,10/17/2014,,,$540.00,10/17/2014
Loudoun County Sheriff's Office,08/18/2010,11-FS16706,01,$685.00 U.S. CURRENCY,Forfeiture,$685.00,06/16/2011,08/16/2011,,,$685.00,08/16/2011
Loudoun County Sheriff's Office,09/28/2010,13-FS02402,01,$695.00 U.S. Currency,Forfeiture,$695.00,01/24/2013,01/15/2013,,,$695.00,01/15/2013
Loudoun County Sheriff's Office,09/28/2010,14-FS21804,01,$783.00 U.S. Currency,Forfeiture,$783.00,08/06/2013,09/18/2013,,,$783.00,09/18/2013
Loudoun County Sheriff's Office,09/30/2010,11-FS02612,01,$900.00 U.S. CURRENCY,Forfeiture,$900.00,01/26/2012,05/07/2012,,,$900.00,05/07/2012
Loudoun County Sheriff's Office,09/30/2010,11-FS09514,01,"$1,845.00 U.S. CURRENCY",Forfeiture,"$1,845.00",04/05/2011,06/09/2011,,,"$1,845.00",06/09/2011
Loudoun County Sheriff's Office,10/14/2010,11-FS33602,01,"$1,498.00 U.S. CURRENCY",Forfeiture,"$1,498.00",12/02/2010,09/18/2013,,,"$1,498.00",09/18/2013
Loudoun County Sheriff's Office,11/02/2010,11-FS33603,01,1997 VOLVO 960,Forfeiture,"$2,000.00",12/02/2010,08/14/2012,12/17/2012,,$0.00,12/17/2012
Loudoun County Sheriff's Office,12/17/2010,12-FS32104,01,MITSUBISHI HDTV,Pending,$500.00,11/17/2011,11/17/2011,,,$0.00,11/17/2011
Loudoun County Sheriff's Office,12/17/2010,15-FS28674,01,"$3,580.00 U.S. Currency",Forfeiture,"$3,580.00",10/13/2014,11/07/2014,,,"$3,580.00",11/07/2014
Loudoun County Sheriff's Office,02/03/2011,11-FS06910,01,"$6,189.00 U.S. CURRENCY",Forfeiture,"$6,189.00",03/10/2011,11/07/2014,,,"$6,189.00",11/07/2014
Loudoun County Sheriff's Office,02/03/2011,15-FS28668,01,"$6,189.00 U.S. Currency",Forfeiture,"$6,189.00",10/13/2014,11/07/2014,,,$0.00,11/07/2014
Loudoun County Sheriff's Office,02/07/2011,11-FS06911,01,1997 VOLKSWAGEN JETTA GLS,Return To Owner,"$1,500.00",03/10/2011,11/06/2014,,,$0.00,11/06/2014
Loudoun County Sheriff's Office,02/11/2011,11-FS06912,01,"$5,718.00 U.S. CURRENCY",Return To Owner,"$5,718.00",03/10/2011,05/25/2012,,,$0.00,05/25/2012
Loudoun County Sheriff's Office,02/12/2011,11-FS06913,01,"$2,597.00 U.S. CURRENCY",Forfeiture,"$2,597.00",03/10/2011,05/29/2012,,,"$2,597.00",05/29/2012
Loudoun County Sheriff's Office,02/18/2011,11-FS07602,01,"$1,517.00 U.S. CURRENCY",Forfeiture,"$1,517.00",03/17/2011,12/20/2011,,,"$1,517.00",12/20/2011
Loudoun County Sheriff's Office,02/18/2011,11-FS07603,01,SAMSUNG FLAT PANEL TV,Return To Owner,$500.00,03/17/2011,08/16/2011,,,$0.00,08/16/2011
Loudoun County Sheriff's Office,03/04/2011,11-FS13102,01,1996 MITSUBISHI RS,Forfeiture,"$1,000.00",05/11/2011,10/04/2011,05/29/2012,,$752.00,05/29/2012
Loudoun County Sheriff's Office,03/08/2011,11-FS09608,01,"$1,040.00 U.S. CURRENCY",Forfeiture,"$1,040.00",04/06/2011,12/20/2011,,,"$1,040.00",12/20/2011
Loudoun County Sheriff's Office,03/08/2011,11-FS13103,01,"$1,040.00 U.S. CURRENCY",Administrative,"$1,040.00",05/11/2011,06/16/2011,,,$0.00,06/16/2011
Loudoun County Sheriff's Office,03/16/2011,11-FS09609,01,"$3,857.00 U.S. CURRENCY",Forfeiture,"$3,857.00",04/06/2011,09/26/2013,,,"$3,857.00",09/26/2013
Loudoun County Sheriff's Office,03/16/2011,11-FS13101,01,"$3,857.00 U.S. CURRENCY",Administrative,"$3,857.00",05/11/2011,06/16/2011,,,$0.00,06/16/2011
Loudoun County Sheriff's Office,03/22/2011,11-FS14001,01,$522.00 U.S. CURRENCY,Forfeiture,$522.00,05/20/2011,09/26/2013,,,$522.00,09/26/2013
Loudoun County Sheriff's Office,04/01/2011,12-FS22702,01,"$13,792.00 U.S. CURRENCY",Pending,"$13,792.00",08/15/2011,,,,$0.00,
Loudoun County Sheriff's Office,04/06/2011,12-FS22701,01,$501.00 U.S. CURRENCY,Forfeiture,$501.00,08/15/2011,10/04/2011,,,$501.00,10/04/2011
Loudoun County Sheriff's Office,04/13/2011,11-FS14002,01,"$8,283.00 U.S. CURRENCY",Forfeiture,"$8,283.00",05/20/2011,10/03/2014,,,"$6,000.00",10/03/2014
Loudoun County Sheriff's Office,04/20/2011,12-FS22703,01,$946.00 U.S. CURRENCY,Forfeiture,$946.00,08/15/2011,08/14/2012,,,$946.00,08/14/2012
Loudoun County Sheriff's Office,05/03/2011,12-FS18701,01,MAC BOOK PRO APPLE COMPUTER,Pending,$500.00,07/06/2011,11/19/2012,,,$0.00,11/19/2012
Loudoun County Sheriff's Office,06/09/2011,12-FS20303,01,$992.36 U.S. CURRENCY,Forfeiture,$992.36,07/22/2011,10/17/2014,,,$992.36,10/17/2014
Loudoun County Sheriff's Office,06/09/2011,15-FS28670,01,"$34,235.71 U.S. Currency",Forfeiture,"$34,235.71",10/13/2014,11/07/2014,,,"$34,235.71",11/07/2014
Loudoun County Sheriff's Office,06/10/2011,12-FS18702,01,"$1,014.00 U.S. CURRENCY",Forfeiture,"$1,014.00",07/06/2011,08/14/2012,,,"$1,014.00",08/14/2012
Loudoun County Sheriff's Office,06/23/2011,12-FS20304,01,$699.00 U.S. CURRENCY,Forfeiture,$699.00,07/22/2011,05/29/2012,,,$699.00,05/29/2012
Loudoun County Sheriff's Office,06/23/2011,12-FS20305,01,2003 NISSAN SENTRA,Forfeiture,"$3,000.00",07/22/2011,11/17/2011,12/17/2012,,$0.00,12/17/2012
Loudoun County Sheriff's Office,06/28/2011,12-FS22303,01,2004 PONTIAC GRAND AM,Forfeiture,"$3,000.00",08/11/2011,11/19/2012,03/08/2013,,$644.00,03/08/2013
Loudoun County Sheriff's Office,06/30/2011,12-FS22304,01,2000 CHEVROLET TRUCK,Pending,"$5,000.00",08/11/2011,08/12/2013,,,$0.00,08/12/2013
Loudoun County Sheriff's Office,06/30/2011,12-FS22304,02,DELL LAPTOP,Pending,$500.00,08/11/2011,08/12/2013,,,$0.00,08/12/2013
Loudoun County Sheriff's Office,06/30/2011,12-FS22304,03,AQUOS TV,Pending,$500.00,08/11/2011,08/12/2013,,,$0.00,08/12/2013
Loudoun County Sheriff's Office,06/30/2011,12-FS22304,04,VIZIO TV,Pending,$500.00,08/11/2011,08/12/2013,,,$0.00,08/12/2013
Loudoun County Sheriff's Office,06/30/2011,12-FS22305,01,1995 MITSUBISHI ECLIPSE,Pending,"$1,500.00",08/11/2011,,,,$0.00,
Loudoun County Sheriff's Office,06/30/2011,12-FS22305,02,SONY LAPTOP,Pending,$500.00,08/11/2011,,,,$0.00,
Loudoun County Sheriff's Office,07/20/2011,14-FS20707,01,2000 DODGE  Neon-4 Cyl.,,"$1,000.00",07/26/2013,,,,$0.00,
Loudoun County Sheriff's Office,07/21/2011,12-FS26406,01,1985 BMW 3 SERIES,Pending,"$1,500.00",09/21/2011,,,,$0.00,
Loudoun County Sheriff's Office,07/21/2011,12-FS26499,01,$500.00 U.S. CURRENCY,Forfeiture,$500.00,09/21/2011,10/03/2014,,,$500.00,10/03/2014
Loudoun County Sheriff's Office,07/22/2011,12-FS27302,01,"$1,371.00 U.S. CURRENCY",Forfeiture,"$1,371.00",09/30/2011,09/24/2014,,,"$1,371.00",09/24/2014
Loudoun County Sheriff's Office,07/22/2011,12-FS27303,01,2004 MERCEDES BENZ LK5,Forfeiture,"$15,000.00",09/30/2011,09/23/2014,,,"$1,411.76",09/23/2014
Loudoun County Sheriff's Office,08/05/2011,15-FS28890,01,$528.00 U.S. Currency,Forfeiture,$528.00,10/15/2014,11/07/2014,,,$528.00,11/07/2014
Loudoun County Sheriff's Office,08/16/2011,12-FS27304,01,$571.00 U.S. CURRENCY,Forfeiture,$571.00,09/30/2011,09/23/2014,,,$571.00,09/23/2014
Loudoun County Sheriff's Office,08/18/2011,12-FS27305,01,"$1,650.00 U.S. CURRENCY",Forfeiture,"$1,650.00",09/30/2011,11/07/2014,,,"$1,650.00",11/07/2014
Loudoun County Sheriff's Office,08/28/2011,15-FS28676,01,$977.00 U.S. Currency,Forfeiture,$977.00,10/13/2014,11/07/2014,,,$977.00,11/07/2014
Loudoun County Sheriff's Office,08/30/2011,12-FS30501,01,$600.00 U.S. CURRENCY,Return To Owner,$600.00,11/01/2011,05/25/2012,,,$0.00,05/25/2012
Loudoun County Sheriff's Office,09/01/2011,12-FS35404,01,2004 Toyota Scion,Forfeiture,"$3,500.00",12/20/2011,10/01/2012,03/08/2013,,"$1,656.00",03/08/2013
Loudoun County Sheriff's Office,10/16/2011,12-FS35405,01,"$1,571.00 U.S. CURRENCY",Return To Owner,"$1,571.00",12/20/2011,04/23/2013,,,$0.00,04/23/2013
Loudoun County Sheriff's Office,11/18/2011,12-FS36404,01,"$1,435.00 U.S. CURRENCY",Forfeiture,"$1,435.00",12/30/2011,06/11/2013,,,"$1,435.00",06/11/2013
Loudoun County Sheriff's Office,11/18/2011,15-FS28677,01,"$1,030.00 U.S. Currency",Forfeiture,"$1,030.00",10/13/2014,11/07/2014,,,"$1,030.00",11/07/2014
Loudoun County Sheriff's Office,11/22/2011,12-FS00406,01,2006 Volkswagon Jetta,Forfeiture,"$10,000.00",01/04/2012,09/04/2012,03/08/2013,,"$2,668.00",03/08/2013
Loudoun County Sheriff's Office,11/28/2011,12-FS00405,01,$806.00 U.S. CURRENCY,Forfeiture,$806.00,01/04/2012,09/26/2013,,,$806.00,09/26/2013
Loudoun County Sheriff's Office,11/28/2011,12-FS00407,01,2000 Chevrolet Cavalier,Pending,"$2,000.00",01/04/2012,08/12/2013,,,$0.00,08/12/2013
Loudoun County Sheriff's Office,12/16/2011,12-FS04702,01,$565.00 U.S. CURRENCY,Forfeiture,$565.00,02/16/2012,04/22/2013,,,$565.00,04/22/2013
Loudoun County Sheriff's Office,12/20/2011,12-FS04703,01,2003 FORD F350,Forfeiture,"$6,000.00",02/16/2012,08/14/2012,12/17/2012,,"$6,348.00",12/17/2012
Loudoun County Sheriff's Office,02/09/2012,12-FS08302,01,$620.00 U.S. CURRENCY,Forfeiture,$620.00,03/23/2012,04/22/2013,,,$620.00,04/22/2013
Loudoun County Sheriff's Office,02/16/2012,12-FS10104,01,$817.00 U.S. CURRENCY,Forfeiture,$817.00,04/10/2012,10/03/2014,,,$817.00,10/03/2014
Loudoun County Sheriff's Office,03/01/2012,12-FS10105,01,2002 HONDA CRV,Forfeiture,"$2,000.00",04/10/2012,08/23/2012,06/11/2013,,"$4,048.00",06/11/2013
Loudoun County Sheriff's Office,03/22/2012,13-FS06705,01,1999 HONDA  Accord,Pending,"$2,000.00",03/08/2013,03/08/2013,,,$0.00,03/08/2013
Loudoun County Sheriff's Office,03/29/2012,13-FS21502,01,"$1,910.41 US CURRENCY",Forfeiture,"$1,910.41",08/02/2012,11/07/2014,,,"$1,910.41",11/07/2014
Loudoun County Sheriff's Office,03/29/2012,13-FS21503,01,PHILIPS HDTV,Pending,$500.00,08/02/2012,,,,$0.00,
Loudoun County Sheriff's Office,03/29/2012,13-FS21504,01,"$18,688.00 US CURRENCY",Forfeiture,"$18,688.00",08/02/2012,11/07/2014,,,"$1,700.00",11/07/2014
Loudoun County Sheriff's Office,03/29/2012,13-FS21505,01,2001 MITSUBISHI,Forfeiture,"$1,500.00",08/02/2012,11/07/2014,,,$736.00,11/07/2014
Loudoun County Sheriff's Office,03/29/2012,13-FS21506,01,"$1,397.00 US CURRENCY",Pending,"$1,397.00",08/02/2012,,,,$0.00,
Loudoun County Sheriff's Office,03/29/2012,15-FS28673,01,"$1,910.41 U.S. Currency",Forfeiture,"$1,910.41",10/13/2014,11/07/2014,,,$0.00,11/07/2014
Loudoun County Sheriff's Office,03/29/2012,15-FS28679,01,"$18,688.00 U.S. Currency",Forfeiture,"$18,688.00",10/13/2014,11/07/2014,,,$0.00,11/07/2014
Loudoun County Sheriff's Office,04/18/2012,13-FS21507,01,SAMSUNG HDTV,Pending,$500.00,08/02/2012,,,,$0.00,
Loudoun County Sheriff's Office,04/18/2012,13-FS21508,01,APPLE MAC PC,Pending,$600.00,08/02/2012,,,,$0.00,
Loudoun County Sheriff's Office,04/18/2012,13-FS21509,01,1998 TOYOTA COROLLA,Forfeiture,"$1,200.00",08/02/2012,04/01/2013,09/26/2013,,$644.00,09/26/2013
Loudoun County Sheriff's Office,04/18/2012,13-FS21512,01,2001 CADILLAC DEVILLE,Forfeiture,"$4,000.00",08/02/2012,12/17/2012,06/11/2013,,"$2,116.00",06/11/2013
Loudoun County Sheriff's Office,04/18/2012,13-FS21513,01,"$2,366.00 US CURRENCY",Forfeiture,"$2,366.00",08/02/2012,03/08/2013,,,"$2,366.00",03/08/2013
Loudoun County Sheriff's Office,04/27/2012,13-FS21510,01,$675.00 US CURRENCY,Forfeiture,$675.00,08/02/2012,03/08/2013,,,$675.00,03/08/2013
Loudoun County Sheriff's Office,05/11/2012,13-FS21511,01,2002 FORD CROWN VICTORIA,Return To Owner,"$2,000.00",08/02/2012,11/19/2012,,,$0.00,11/19/2012
Loudoun County Sheriff's Office,05/23/2012,13-FS27701,01,"$4,000.00 US CURRENCY",Forfeiture,"$4,000.00",10/03/2012,10/03/2014,,,"$2,500.00",10/03/2014
Loudoun County Sheriff's Office,05/23/2012,13-FS27703,01,APPLE MACBOOK LAPTOP,Return To Owner,$500.00,10/03/2012,09/23/2014,,,$0.00,09/23/2014
Loudoun County Sheriff's Office,05/25/2012,13-FS27702,01,"$1,121.00 US CURRENCY",Forfeiture,"$1,121.00",10/03/2012,09/26/2013,,,"$1,121.00",09/26/2013
Loudoun County Sheriff's Office,08/01/2012,13-FS33903,01,$935.00 U.S. Currency,Pending,$935.00,12/04/2012,,,,$0.00,
Loudoun County Sheriff's Office,08/01/2012,13-FS33904,01,2000 BMW  3 Series,Pending,"$4,000.00",12/04/2012,,,,$0.00,
Loudoun County Sheriff's Office,08/01/2012,13-FS33906,01,$580.00 U.S. Currency,Pending,$580.00,12/04/2012,,,,$0.00,
Loudoun County Sheriff's Office,08/01/2012,13-FS33907,01,"$2,000.00 U.S. Currency",Pending,"$2,000.00",12/04/2012,,,,$0.00,
Loudoun County Sheriff's Office,08/03/2012,13-FS33905,01,$550.00 U.S. Currency,Pending,$550.00,12/04/2012,,,,$0.00,
Loudoun County Sheriff's Office,08/12/2012,13-FS33908,01,$683.91 U.S. Currency,Pending,$683.91,12/04/2012,,,,$0.00,
Loudoun County Sheriff's Office,09/13/2012,15-FS28672,01,2009 DODGE TRUCK  Ram 1500 Pickup-V8,Forfeiture,"$20,000.00",10/13/2014,11/07/2014,,,"$8,500.00",11/07/2014
Loudoun County Sheriff's Office,09/13/2012,15-FS28672,02,"$1,238.00 U.S. Currency",Forfeiture,"$1,238.00",10/13/2014,11/07/2014,,,"$1,238.00",11/07/2014
Loudoun County Sheriff's Office,09/18/2012,13-FS34910,01,"$3,115.00 U.S. Currency",Forfeiture,"$3,115.00",12/14/2012,10/03/2014,,,"$3,115.00",10/03/2014
Loudoun County Sheriff's Office,10/16/2012,13-FS01110,01,1998 FORD  Crown Victoria-V8,Return To Owner,"$1,000.00",01/11/2013,06/10/2013,,,$0.00,06/10/2013
Loudoun County Sheriff's Office,10/16/2012,13-FS01111,01,$815.00 U.S. Currency,Pending,$815.00,01/11/2013,,,,$0.00,
Loudoun County Sheriff's Office,10/19/2012,13-FS01112,01,"$1,373.00 U.S. Currency",Forfeiture,"$1,373.00",01/11/2013,11/07/2014,,,"$1,373.00",11/07/2014
Loudoun County Sheriff's Office,10/19/2012,15-FS28669,01,"$1,373.00 U.S. Currency",Forfeiture,"$1,373.00",10/13/2014,11/07/2014,,,$0.00,11/07/2014
Loudoun County Sheriff's Office,10/28/2012,14-FS21805,01,"$3,267.00 U.S. Currency",Forfeiture,"$3,267.00",08/06/2013,09/23/2014,,,"$3,267.00",09/23/2014
Loudoun County Sheriff's Office,11/15/2012,13-FS03804,01,1994 LEXUS  ES,Return To Owner,"$1,300.00",02/07/2013,09/18/2013,,,$0.00,09/18/2013
Loudoun County Sheriff's Office,11/15/2012,13-FS03805,01,"$1,410.00 U.S. Currency",Pending,"$1,410.00",02/07/2013,,,,$0.00,
Loudoun County Sheriff's Office,11/29/2012,13-FS04611,01,2005 JAGUAR  X-Type-V6,Dismissal,"$7,987.50",02/15/2013,09/26/2013,,,$0.00,09/26/2013
Loudoun County Sheriff's Office,12/04/2012,13-FS04612,01,$720.00 U.S. Currency,Pending,$720.00,02/15/2013,,,,$0.00,
Loudoun County Sheriff's Office,12/04/2012,13-FS04613,01,1998 CADILLAC  DEVILLE,Pending,"$1,500.00",02/15/2013,,,,$0.00,
Loudoun County Sheriff's Office,12/07/2012,13-FS04614,01,$868.00 U.S. Currency,Forfeiture,$868.00,02/15/2013,10/03/2014,,,$868.00,10/03/2014
Loudoun County Sheriff's Office,12/07/2012,13-FS04615,01,2002 VOLKSWAGEN  Passat-4 Cyl.,Pending,"$4,250.00",02/15/2013,,,,$0.00,
Loudoun County Sheriff's Office,01/11/2013,13-FS09417,01,"$1,546.00 U.S. Currency",Forfeiture,"$1,546.00",04/09/2013,09/23/2014,,,"$1,546.00",09/23/2014
Loudoun County Sheriff's Office,01/14/2013,13-FS09418,01,"$8,620.00 U.S. Currency",Forfeiture,"$8,620.00",04/09/2013,10/17/2014,,,"$8,620.00",10/17/2014
Loudoun County Sheriff's Office,02/05/2013,13-FS11414,01,"$2,175.01 U.S. Currency",Return To Owner,"$2,175.01",04/24/2013,10/17/2014,,,$0.00,10/17/2014
