"Victim Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0-18,19-35,36+,0-18,19-35,36+
White,416,3775,6119,269,3074,4519
Black,142,1689,1901,121,2445,2088
American Indian/Alaskan Native,0,17,8,1,5,2
Asian/Pacific Islander,11,89,113,8,76,121
Unknown Not Reported (78),92,118,113,53,71,77
,,,,,,
Total,661,5688,8254,452,5671,6807
