Time,12 am-2 am,2 am-4 am,4 am-6 am,6 am-8 am,8 am-10 am,10 am-12 pm,12 pm-2 pm,2 pm-4 pm,4 pm-6 pm,6 pm-8 pm,8 pm-10 pm,10 pm-12 am
Total,265,161,37,30,52,75,92,114,133,170,226,261
