"Victim Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0-18,19-35,36+,0-18,19-35,36+
White,280,2655,2838,124,1399,1621
Black,115,1343,1801,125,1538,1819
American Indian/Alaskan Native,2,1,9,0,3,4
Asian/Pacific Islander,5,92,63,4,33,49
Unknown,108,122,105,45,75,98
Total,510,4213,4816,298,3048,3591
