Month,JAN ,FEB ,MAR ,APR ,MAY ,JUN ,JUL ,AUG ,SEP ,OCT ,NOV ,DEC
Larceny Offenses,"11,538","9,158","12,235","12,699","13,159","12,880","13,499","13,894","12,573","12,738","12,287","11,284"
