URL,ID,Date,County,Drug Related,Alcohol-Related,Sex-Related,Violence-Related,Profit-Motivated,Other
https://policecrime.bgsu.edu/Cases/Details/00683N01690,00683N01690,05/19/2006,Chesapeake city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03347N02811,03347N02811,11/17/2008,Chesapeake city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05993N05108,05993N05108,05/17/2010,Chesapeake city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06328N05388,06328N05388,02/09/2010,Chesapeake city,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06330N05388,06330N05388,02/09/2010,Chesapeake city,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06331N05388,06331N05388,02/09/2010,Chesapeake city,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06361N05404,06361N05404,02/06/2010,Chesapeake city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06814N05783,06814N05783,06/15/2012,Chesapeake city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07408N06250,07408N06250,11/09/2012,Chesapeake city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07412N06254,07412N06254,11/14/2012,Chesapeake city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08984N07379,08984N07379,11/20/2013,Chesapeake city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08985N07379,08985N07379,11/20/2013,Chesapeake city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04060N03441,04060N03441,03/05/2009,Chesterfield County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05261N04443,05261N04443,07/26/2008,Chesterfield County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06074N05158,06074N05158,04/26/2012,Chesterfield County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08287N06875,08287N06875,06/10/2013,Chesterfield County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08723N07160,08723N07160,09/08/2013,Chesterfield County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05831N04927,05831N04927,12/03/2008,Clarke County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05832N04928,05832N04928,05/09/2008,Clarke County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06498N05517,06498N05517,05/29/2012,Culpeper County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01276N00299,01276N00299,04/30/2007,Danville city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02518N00732,02518N00732,09/21/2010,Danville city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04213N03576,04213N03576,05/26/2008,Danville city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00303N00428,00303N00428,04/15/2006,Fairfax County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00791N00093,00791N00093,10/24/2006,Fairfax County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01828N01929,01828N01929,07/02/2007,Fairfax County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02032N01677,02032N01677,11/08/2007,Fairfax County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03462N02906,03462N02906,01/28/2008,Fairfax County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03534N02976,03534N02976,09/23/2011,Fairfax County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03632N03062,03632N03062,10/24/2011,Fairfax County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04071N03451,04071N03451,12/30/2011,Fairfax County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05207N04425,05207N04425,05/02/2008,Fairfax County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05371N04536,05371N04536,10/15/2007,Fairfax County,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/05651N04778,05651N04778,02/27/2008,Fairfax County,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06098N05208,06098N05208,03/22/2010,Fairfax County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06586N05587,06586N05587,05/08/2012,Fairfax County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08435N06970,08435N06970,07/12/2013,Fairfax County,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/08753N07182,08753N07182,12/28/2012,Fairfax County,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/04982N04228,04982N04228,02/13/2012,Fauquier County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03045N02533,03045N02533,05/12/2011,Franklin County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03116N02593,03116N02593,05/30/2011,Franklin County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03117N02593,03117N02593,05/30/2011,Franklin County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06611N05625,06611N05625,09/14/2010,Franklin County,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/07384N06229,07384N06229,05/29/2012,Franklin County,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/08511N07027,08511N07027,07/25/2013,Franklin County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03868N03250,03868N03250,12/06/2011,Halifax County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01241N00062,01241N00062,06/07/2007,Hampton city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06317N05352,06317N05352,03/19/2010,Hampton city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08400N06938,08400N06938,07/02/2013,Hampton city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04270N03631,04270N03631,01/12/2012,Harrisonburg city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06385N05422,06385N05422,05/18/2012,Harrisonburg city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07146N06065,07146N06065,08/14/2012,Harrisonburg city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02335N00410,02335N00410,09/20/2009,Henrico County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02604N01768,02604N01768,07/18/2010,Henrico County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03344N02808,03344N02808,08/05/2011,Henrico County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03924N03304,03924N03304,11/02/2011,Henrico County,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/07534N06354,07534N06354,12/06/2012,Henrico County,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08962N07358,08962N07358,11/21/2013,Henrico County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01109N00013,01109N00013,11/02/2006,Henry County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01110N00297,01110N00297,11/02/2006,Henry County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01111N01640,01111N01640,11/02/2006,Henry County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01112N01222,01112N01222,11/02/2006,Henry County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01113N01220,01113N01220,11/02/2006,Henry County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01114N01569,01114N01569,11/02/2006,Henry County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01115N00805,01115N00805,11/02/2006,Henry County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01116N00401,01116N00401,11/02/2006,Henry County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01117N02042,01117N02042,11/02/2006,Henry County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01118N01052,01118N01052,11/02/2006,Henry County,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01119N01032,01119N01032,11/02/2006,Henry County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01120N02132,01120N02132,11/02/2006,Henry County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01121N00245,01121N00245,11/02/2006,Henry County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07052N05997,07052N05997,05/03/2010,Henry County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04190N03545,04190N03545,01/12/2012,Hopewell city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06716N03545,06716N03545,01/12/2012,Hopewell city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06717N03545,06717N03545,01/12/2012,Hopewell city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06762N05749,06762N05749,06/13/2012,Hopewell city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/02433N02000,02433N02000,05/02/2009,Isle of Wight County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05364N04518,05364N04518,03/13/2012,Isle of Wight County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06071N05164,06071N05164,03/16/2010,Isle of Wight County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04188N03543,04188N03543,04/16/2008,James City County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01943N00866,01943N00866,12/14/2007,Loudoun County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03520N02962,03520N02962,10/12/2010,Loudoun County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07479N06314,07479N06314,11/10/2012,Loudoun County,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07500N06326,07500N06326,12/27/2012,Loudoun County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05112N04339,05112N04339,02/24/2012,Louisa County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06314N05355,06314N05355,01/16/2010,Manassas Park city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07789N06597,07789N06597,11/08/2012,Martinsville city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03413N02870,03413N02870,08/25/2011,Middlesex County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05003N04249,05003N04249,10/20/2009,Montgomery County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00079N00657,00079N00657,11/20/2005,Newport News city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01328N00560,01328N00560,04/22/2007,Newport News city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02843N02362,02843N02362,02/24/2011,Newport News city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04006N03394,04006N03394,03/04/2009,Newport News city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04244N03607,04244N03607,08/21/2009,Newport News city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04523N03734,04523N03734,02/12/2009,Newport News city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04524N03734,04524N03734,01/11/2009,Newport News city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04651N03964,04651N03964,08/16/2008,Newport News city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04730N04013,04730N04013,12/29/2008,Newport News city,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/04752N04048,04752N04048,03/26/2009,Newport News city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/05202N04417,05202N04417,03/16/2009,Newport News city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05459N04623,05459N04623,03/17/2012,Newport News city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07189N04013,07189N04013,03/26/2009,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07256N04454,07256N04454,09/24/2012,Newport News city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07410N06252,07410N06252,11/10/2012,Newport News city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07834N06637,07834N06637,03/11/2013,Newport News city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/07993N03734,07993N03734,04/07/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08132N03734,08132N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08133N03734,08133N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08134N03734,08134N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08135N03734,08135N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08136N03734,08136N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08137N03734,08137N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08138N03734,08138N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08139N03734,08139N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08140N03734,08140N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08141N03734,08141N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08142N03734,08142N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08143N03734,08143N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08144N03734,08144N03734,05/17/2013,Newport News city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01398N00877,01398N00877,05/17/2007,Norfolk city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/01939N00780,01939N00780,10/23/2007,Norfolk city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02219N00735,02219N00735,07/11/2008,Norfolk city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02220N00844,02220N00844,06/14/2007,Norfolk city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02221N01831,02221N01831,06/14/2007,Norfolk city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02225N00965,02225N00965,12/06/2008,Norfolk city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02488N00382,02488N00382,10/05/2010,Norfolk city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/02722N02265,02722N02265,01/19/2011,Norfolk city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/03135N02611,03135N02611,05/30/2011,Norfolk city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/03180N02651,03180N02651,06/15/2011,Norfolk city,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05905N00965,05905N00965,12/03/2008,Norfolk city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/05906N04991,05906N04991,12/03/2008,Norfolk city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/05908N04992,05908N04992,12/03/2008,Norfolk city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/06409N05443,06409N05443,05/07/2010,Norfolk city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06879N05842,06879N05842,11/03/2010,Norfolk city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06880N05843,06880N05843,11/03/2010,Norfolk city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/07574N06390,07574N06390,01/09/2013,Norfolk city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08456N06983,08456N06983,06/13/2013,Norfolk city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08457N07008,08457N07008,06/13/2013,Norfolk city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/08549N07056,08549N07056,08/23/2013,Norfolk city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/09035N07426,09035N07426,12/19/2013,Norfolk city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05038N04289,05038N04289,02/23/2012,Northumberland County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/06380N04289,06380N04289,02/23/2012,Northumberland County,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05310N04483,05310N04483,10/23/2008,Page County,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05311N04483,05311N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05312N04483,05312N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05313N04483,05313N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05314N04483,05314N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05315N04483,05315N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05316N04483,05316N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05317N04483,05317N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05318N04483,05318N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05319N04483,05319N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05320N04483,05320N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05321N04483,05321N04483,10/23/2008,Page County,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/05322N04483,05322N04483,10/23/2008,Page County,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://policecrime.bgsu.edu/Cases/Details/00822N00329,00822N00329,11/16/2006,Petersburg city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/00823N00329,00823N00329,11/16/2006,Petersburg city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://policecrime.bgsu.edu/Cases/Details/00860N00612,00860N00612,07/28/2006,Petersburg city,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
